source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""20"", ""32""]",representation.numeric.integer_number,low,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,Values 20 and 32 are simple integers; numeric_code implies a structured identifier format which these are not.,sex,sherlock
sherlock,,,"[""Males"", ""Males"", ""Males"", ""Females"", ""Females""]",identity.person.gender,high,geography.location.region,0.5,no,identity.person.gender,Males/Females are gender labels; finetype incorrectly classified as geographic region.,sex,sherlock
sherlock,,,"[""USA"", ""Germany"", ""France"", ""Netherlands"", ""Italy""]",geography.location.country,high,geography.location.country,0.85,yes,geography.location.country,,country,sherlock
sherlock,,,"[""175"", ""163"", ""150"", ""165"", ""351""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,These are plain integer values (counts/page counts); numeric_code implies structured identifier format.,duration,sherlock
sherlock,,,"[""Jasmine"", ""Undercurrent"", ""Reflections"", ""Alone, Again"", ""Trio""]",representation.text.entity_name,medium,identity.person.last_name,0.1,no,representation.text.entity_name,These are album/song titles; last_name classification is incorrect.,album,sherlock
sherlock,,,"[""Ellipsoid"", ""NAD83""]",representation.text.plain_text,low,identity.person.last_name,0.5,no,representation.text.plain_text,Ellipsoid and NAD83 are geodetic reference system terms; not person last names.,component,sherlock
sherlock,,,"["""", ""NOAA CSC (originator)"", ""NOAA CSC (publisher)"", ""NOAA CSC(distributor)"", ""NOAA CSC (processor)""]",representation.text.entity_name,medium,representation.text.entity_name,0.583,yes,representation.text.entity_name,,component,sherlock
sherlock,,,"[""N0000"", ""SL_A"", ""SL_B"", ""SL_C"", ""SL_D""]",representation.identifier.alphanumeric_id,medium,representation.text.entity_name,0.35,no,representation.identifier.alphanumeric_id,"N0000, SL_A etc. are structured alphanumeric codes; entity_name is too generic.",code,sherlock
sherlock,,,"[""Richard Herring (and Gareth Richards)"", ""Jenny Eclair""]",identity.person.full_name,high,identity.person.full_name,0.5,yes,identity.person.full_name,,artist,sherlock
sherlock,,,"[""Catharine Markel"", ""Eva Markel"", ""Margaret Markel""]",identity.person.full_name,high,identity.person.full_name,0.667,yes,identity.person.full_name,,person,sherlock
sherlock,,,"[""Nov 12, 1984"", ""Mar 22, 1985"", ""Aug 19, 1983"", ""Jul 6, 1987"", ""Jun 29, 1986""]",datetime.date.abbreviated_month,high,datetime.date.abbreviated_month,0.833,yes,datetime.date.abbreviated_month,,birth Date,sherlock
sherlock,,,"[""#3"", ""#4"", ""#3"", ""#3"", ""#4""]",representation.identifier.numeric_code,medium,representation.scientific.smiles,1.0,no,representation.identifier.numeric_code,"#3, #4 are rank/position codes with # prefix; SMILES classification is wrong.",rank,sherlock
sherlock,,,"[""Antonio Gallardo"", ""Augusto Marin"", ""Ryan Curatolo"", ""Laurent Beaucamp"", ""Ademar Santos""]",identity.person.full_name,high,representation.text.entity_name,0.375,no,identity.person.full_name,"Antonio Gallardo, Ryan Curatolo etc. are full personal names; entity_name is less specific.",jockey,sherlock
sherlock,,,"[""Completed"", ""Completed""]",representation.text.word,medium,geography.location.region,1.0,no,representation.text.word,Completed is a status word; geographic region classification is incorrect.,status,sherlock
sherlock,,,"[""Sun"", ""Tue"", ""Sun""]",datetime.component.day_of_week,high,datetime.component.day_of_week,1.0,yes,datetime.component.day_of_week,,day,sherlock
sherlock,,,"[""Male"", ""Female""]",identity.person.gender,high,identity.person.gender,1.0,yes,identity.person.gender,,gender,sherlock
sherlock,,,"[""Building Finishing Contractors"", ""Home Furnishings Stores"", ""Other Specialty Trade Contractors""]",representation.text.entity_name,medium,representation.text.entity_name,0.8,yes,representation.text.entity_name,,industry,sherlock
sherlock,,,"[""Last 7 Games"", ""Last 15 Games"", ""Last 30 Games""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.plain_text,"Last 7 Games, Last 15 Games are descriptive time period labels, not entity names.",duration,sherlock
sherlock,,,"[""format Hardcover"", ""format Hardcover"", ""format Paperback"", ""format Comic""]",representation.text.plain_text,medium,representation.text.entity_name,0.889,no,representation.text.plain_text,Values have 'format' prefix followed by book format; plain_text captures this better than entity_name.,format,sherlock
sherlock,,,"[""Fayette"", ""Henderson"", ""Loudon"", ""Maury"", ""Washington""]",geography.location.city,medium,identity.person.last_name,0.45,no,geography.location.city,"Fayette, Henderson etc. are Tennessee county names; last_name classification is incorrect.",county,sherlock
sherlock,,,"[""Mon"", ""Tues"", ""Wed"", ""Thurs"", ""Fri"", ""Sat"", ""Sun""]",datetime.component.day_of_week,high,representation.text.entity_name,0.071,no,datetime.component.day_of_week,,order,sherlock
sherlock,,,"[""Japan"", ""North America""]",geography.location.region,medium,geography.location.continent,0.5,no,geography.location.region,Japan is a country/region and North America is a continent; region is the most appropriate category.,region,sherlock
sherlock,,,"[""Lake Oswego, ORLake Oswego"", ""Kaneohe, HICastle"", ""Mountain View, CASt. Francis""]",representation.text.plain_text,low,identity.person.full_name,0.95,no,representation.text.plain_text,These are concatenated city+school strings; full_name is incorrect.,location,sherlock
sherlock,,,"["""", """", """", """", """", """", ""Team Rockford""]",representation.text.entity_name,low,representation.boolean.initials,0.941,no,representation.text.entity_name,Mostly empty with one team name; boolean.initials is incorrect.,team Name,sherlock
sherlock,,,"[""First shuttle mission."", ""First re-use of manned space vehicle"", ""Last shuttle R&D flight""]",representation.text.sentence,high,representation.text.entity_name,0.45,no,representation.text.sentence,These are brief descriptive sentences about space shuttle missions; entity_name is too generic.,notes,sherlock
sherlock,,,"[""FPAY"", ""REMI"", ""LAPS"", ""FP""]",representation.identifier.alphanumeric_id,medium,geography.transportation.icao_code,0.75,no,representation.identifier.alphanumeric_id,"FPAY, REMI, LAPS, FP are patent status codes; not ICAO airport codes.",code,sherlock
sherlock,,,"[""25"", ""25"", ""25"", ""25"", ""25""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,All values are 25 (a constant integer); numeric_code implies structured identifier.,age,sherlock
sherlock,,,"[""Seen in Silent Enemy and repeatedly since."", ""Seen in Fallen Hero."", ""Seen in Shockwave, Part 2""]",representation.text.sentence,high,representation.text.entity_name,0.583,no,representation.text.sentence,Sentences starting with 'Seen in...' are notes/descriptions; entity_name is incorrect.,notes,sherlock
sherlock,,,"[""C"", ""2-3"", ""SF"", ""PG"", ""C"", ""3-4""]",representation.discrete.categorical,medium,geography.location.country_code,0.5,no,representation.discrete.categorical,"C, SF, PG, 3-4 are basketball positions/grades; country_code is incorrect.",position,sherlock
sherlock,,,"[""39 S. SPRING ST."", """"]",geography.address.street_name,medium,representation.text.entity_name,0.5,no,geography.address.street_name,39 S. SPRING ST. is a street address; entity_name is less specific.,address,sherlock
sherlock,,,"[""?"", ""?"", ""?"", ""?"", ""?""]",representation.text.word,low,representation.boolean.initials,1.0,no,representation.text.word,All values are '?' (unknown/missing markers); boolean.initials is incorrect.,status,sherlock
sherlock,,,"[""None"", ""None"", ""May 2, 1991"", ""Apr 25, 1976"", ""None""]",datetime.date.abbreviated_month,medium,datetime.date.long_full_month,0.375,no,datetime.date.abbreviated_month,"Non-None values are dates like May 2, 1991; long_full_month is the wrong subtype.",birth Date,sherlock
sherlock,,,"[""Ludwigs Corner"", ""Philadelphia"", ""Wildwood"", ""San Antonio"", ""Leesburg""]",geography.location.city,high,geography.location.region,0.5,no,geography.location.city,"Ludwigs Corner, Philadelphia etc. are city names; region is too broad.",city,sherlock
sherlock,,,"[""dlehman"", ""dlehman"", ""wwoods"", ""wwoods"", ""jkeating""]",identity.person.username,high,representation.discrete.categorical,0.8,no,identity.person.username,"dlehman, wwoods, jkeating are username-style identifiers; categorical is incorrect.",owner,sherlock
sherlock,,,"[""NC"", ""CH"", ""CH"", ""CH"", ""CH""]",representation.discrete.categorical,medium,geography.location.country_code,1.0,no,representation.discrete.categorical,"NC, CH are categorical codes (not country codes like NC=Nicaragua).",type,sherlock
sherlock,,,"[""PRESCHOOL-PRESCHOOL"", ""6-8"", ""4-12"", ""K-8"", ""UNGRADE-UNGRADE""]",representation.text.plain_text,medium,geography.location.country,0.132,no,representation.text.plain_text,"PRESCHOOL-PRESCHOOL, 6-8, K-8 are grade ranges; country classification is wrong.",grades,sherlock
sherlock,,,"[""Ahmed Zayat"", ""Steve Coburn & Perry Martin"", ""Stuart S. Janney III & Phipps Stable""]",identity.person.full_name,high,representation.text.entity_name,0.5,no,identity.person.full_name,"Ahmed Zayat, Steve Coburn etc. are person/owner names; entity_name is less specific.",owner,sherlock
sherlock,,,"[""Richard Tauber - Operetta Arias"", ""The Adventures of Robin Hood"", ""The Sea Hawk (Original Film Score)""]",representation.text.entity_name,high,representation.text.entity_name,0.4,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""Win"", ""Loss""]",representation.discrete.categorical,high,geography.address.street_suffix,0.5,no,representation.discrete.categorical,Win/Loss are binary outcome categories; street_suffix is incorrect.,result,sherlock
sherlock,,,"[""Rest of Season ? Projected stats for the rest of the season as calculated by PECOTA"", ""Cumulative ? Projected end-of-season stats""]",representation.text.paragraph,high,geography.address.full_address,0.5,no,representation.text.paragraph,Long baseball projection descriptions; full_address is incorrect.,duration,sherlock
sherlock,,,"[""7"", ""10"", ""6"", ""9"", ""5""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,0.091,no,representation.numeric.integer_number,Small integers 3-10; numeric_code implies structured identifier format.,plays,sherlock
sherlock,,,"[""Helsinki Commission"", ""American University"", ""Open Society Institute"", ""Czech Parliament""]",representation.text.entity_name,high,representation.text.entity_name,0.75,yes,representation.text.entity_name,,affiliation,sherlock
sherlock,,,"[""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""]",datetime.component.day_of_week,high,datetime.component.day_of_week,0.857,yes,datetime.component.day_of_week,,day,sherlock
sherlock,,,"[""4"", ""6""]",representation.numeric.integer_number,medium,representation.boolean.initials,1.0,no,representation.numeric.integer_number,Values 4 and 6 are plain integers; boolean.initials is incorrect.,age,sherlock
