source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""MISSISSIPPI"", ""ALABAMA"", ""WEST VIRGINIA"", ""TENNESSEE"", ""LOUISIANA"", ""ARKANSAS"", ""KENTUCKY"", ""TEXAS"", ""INDIANA"", ""MICHIGAN"", ""OHIO"", ""SOUTH CAROLINA"", ""MISSOURI"", ""OKLAHOMA"", ""GEORGIA"", ""NORTH DAKOTA"", ""PENNSYLVANIA"", ""NORTH CAROLINA"", ""MARYLAND"", ""SOUTH DAKOTA""]",geography.location.region,high,representation.text.entity_name,0.1000,no,geography.location.region,Values are clearly US state names; finetype misclassified them as entity_name likely due to uppercase and no clear geographic format signal.,state,sherlock
sherlock,,,"[""MPEG-4 video"", ""HTML""]",representation.discrete.categorical,medium,representation.text.entity_name,0.5000,no,representation.discrete.categorical,"File format types (MPEG-4 video, HTML) are categorical; finetype returns entity_name which is less specific.",format,sherlock
sherlock,,,"[""Alabama"", ""Oregon"", ""Florida State"", ""Ohio State"", ""Miami (FL)"", ""Baylor"", ""Missouri"", ""Clemson"", ""Stanford"", ""LSU"", ""Texas Tech"", ""Oklahoma St."", ""Oklahoma"", ""UCLA"", ""Texas A&M"", ""Auburn"", ""South Carolina"", ""Nebraska"", ""Louisville"", ""Michigan""]",representation.text.entity_name,medium,representation.text.entity_name,0.1000,yes,representation.text.entity_name,,team,sherlock
sherlock,,,"[""I-40 Exit 58 1238 S. Rogers Clarksville, AR 72830"", ""I-40 Exit 58 1207 Rogers Ave. Clarksville, AR 72830"", ""I-40 Exit 58 1167 Rogers Ave. Clarksville, AR 72830"", ""I-40 Exit 55 2630 Clark Road Clarksville, AR 72830"", ""I-40 Exit 55 2502 Clark Rd. Clarksville, AR 72830""]",geography.address.full_address,high,geography.address.full_address,1.0000,yes,geography.address.full_address,,address,sherlock
sherlock,,,"[""Boerger Pumps Asia Pte. Ltd."", ""Bord Na Mona (Puraflo)"", ""Borets Weatherford"", ""Brackett Green USA Inc."", ""Brenntag"", ""Brentwood Industries, Inc."", ""Bright Technologies"", ""Bright Technologies a div. of Sebright Products, Inc."", ""Brightwell Tech Inc."", ""Brooklyn Thermometer Co., Inc."", ""Brooks Instrument"", ""Brown and Caldwell"", ""Brown Bear Corp."", ""Buckman"", ""Bureau Veritas North America, Inc."", ""Burgess Well Company, Inc."", ""Burhan Industrial Supply Co."", ""Bushitol Corporation"", ""Bushnell, Inc."", ""Butterworth, Inc.""]",representation.text.entity_name,high,representation.text.entity_name,0.5500,yes,representation.text.entity_name,,company,sherlock
sherlock,,,"[""Deshawn Parker"", ""Deshawn Parker"", ""Christian Pilares"", ""Christian Pilares"", ""Christian Pilares"", ""Alberto Pusac"", ""Christian Pilares"", ""Christian Pilares"", ""Christian Pilares"", ""Jareth Loveberry"", ""Jareth Loveberry"", ""Jareth Loveberry"", ""Luis Rivera"", ""Oswald Pereira"", ""Luis Rivera"", ""Luis Rivera"", ""Deshawn Parker"", ""Deshawn Parker"", ""Jose Davila"", ""Jose Davila""]",identity.person.full_name,high,geography.location.region,0.4500,no,identity.person.full_name,Values are clearly full person names; finetype returned region which is incorrect — these are proper human names.,jockey,sherlock
sherlock,,,"[""C. D. Tenerife"", ""H\u00c3\u00a9rcules C. F."", ""U. D. Salamanca"", ""Alicante C. F."", ""U. E. Lleida"", ""Rayo Vallecano de Madrid""]",representation.text.entity_name,high,identity.person.full_name,0.5000,no,identity.person.full_name,Defaulting to finetype prediction.,club,sherlock
sherlock,,,"[""WF3/50 yds 20#"", ""WF 4/100 yds 20#"", ""WF6/100 yds 20#"", ""WF7/150 yds 20#"", ""WF8/225 yds 20#"", ""WF9/200 yds 20#"", ""WF9/250 yds 30#"", ""WF10/250 yds 30#""]",representation.text.plain_text,medium,representation.file.excel_format,1.0000,no,representation.text.plain_text,Product spec codes for fishing lines; finetype returned excel_format which is wrong. These are free-form product codes.,capacity,sherlock
sherlock,,,"[""PDF"", ""Hardcopy (shipping and handling)"", ""Standard + Redline PDF Bundle""]",representation.discrete.categorical,medium,representation.text.entity_name,0.3300,no,representation.discrete.categorical,"Document delivery formats (PDF, Hardcopy) are categorical options; finetype returned entity_name.",format,sherlock
sherlock,,,"[""Youth Only"", ""Regional C""]",representation.discrete.categorical,medium,geography.location.region,1.0000,no,representation.discrete.categorical,"Classification labels (Youth Only, Regional C) are categorical; finetype returned region which is incorrect.",classification,sherlock
