source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""W 6-2"", ""W 2-1"", ""W 3-0"", ""W 2-1"", ""L 3-2"", ""T 2-2"", ""W 4-3"", ""W 4-1"", ""L 3-0"", ""W 2-1""]",representation.text.plain_text,medium,representation.identifier.alphanumeric_id,1.0,no,representation.text.plain_text,"Values like 'W 6-2', 'L 3-2' are sports scores/results, not alphanumeric IDs. Blind is correct.",result,sherlock
sherlock,,,"[""nsf interface-expires"", ""nsf interface-timer"", ""nsf lifetime (IS-IS)""]",representation.text.plain_text,medium,geography.location.region,0.333,no,representation.text.plain_text,"Values are command-line/config option names, not geographic regions. Blind is correct.",command,sherlock
sherlock,,,"[""YouTube"", ""YouTube"", ""Blip.tv"", ""Blip.tv"", ""iTunes""]",representation.text.entity_name,high,representation.text.entity_name,0.4,yes,representation.text.entity_name,,service,sherlock
sherlock,,,"[""Dopesmoker"", """", ""Volume X"", ""Mugen Volume 2"", ""Ciclo"", ""Congotronix""]",representation.text.entity_name,medium,representation.text.entity_name,0.333,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""English"", ""English"", ""French"", ""English"", ""English"", ""English"", ""English""]",representation.discrete.categorical,high,geography.location.country,1.0,no,representation.discrete.categorical,"Values like 'English', 'French' are languages, best fit as categorical. FineType says country but language names are not countries. Blind is correct.",language,sherlock
sherlock,,,"[""0/6M"", ""6/12M"", ""12/24M""]",representation.text.plain_text,low,representation.identifier.alphanumeric_id,1.0,no,representation.text.plain_text,"Values '0/6M', '6/12M' are age-range codes, not alphanumeric IDs in the structured sense. Blind is correct.",age,sherlock
sherlock,,,"[""5125 E. Palomino Rd."", ""209 E. Baseline Rd., Ste. E-102"", ""99 E. Virginia Ave., #210"", ""125 N. 53rd Ave."", ""11515 E. Pine Valley Rd."", ""111 W. Monroe St., Ste. 440""]",geography.address.full_address,high,geography.address.full_address,0.667,yes,geography.address.full_address,,address,sherlock
sherlock,,,"[""LV"", ""LV003"", ""LV005"", ""LV006"", ""LV007"", ""LV008"", ""LV009"", ""0010000"", ""0050000"", ""0090000""]",representation.identifier.alphanumeric_id,medium,finance.currency.amount_minor_int,0.65,no,representation.identifier.alphanumeric_id,"Values are a mix of 'LV', 'LV003' and 7-digit numbers. FineType says amount_minor_int which is wrong - these are codes. Blind is correct.",code,sherlock
sherlock,,,"[""When overridden in a derived class, creates a shallow copy of the current Encoding object."", ""Converts an entire byte array from one encoding to another."", ""Converts a range of bytes in a byte array from one encoding to another."", ""Determines whether the specified Object is equal to the current instance. (Overrides Object.Equals(Object).)"", ""Allows an object to try to free resources and perform other cleanup operations before it is reclaimed by garbage collection. (Inherited from Object.)""]",representation.text.sentence,high,representation.text.sentence,0.6,yes,representation.text.sentence,,description,sherlock
sherlock,,,"[""0.0"", ""421.0""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,elevation,sherlock
sherlock,,,"[""O'BRIEN R."", ""GOMBEAU C."", ""COTTIN D."", ""BENARD B."", ""RICOU J.""]",identity.person.last_name,medium,identity.person.full_name,0.6,no,identity.person.full_name,"Values like 'O'BRIEN R.' are jockey names in last-first format. FineType says full_name, blind says last_name. FineType is better.",jockey,sherlock
sherlock,,,"[""Emergen-C Vitamin C 1,000 Mg Acai Berry"", ""Emergen-C Vitamin C 1,000 Mg Blue Triple Berry"", ""Emergen-C Vitamin C 1,000 Mg Cranberry Pomegranate"", ""Emergen-C Vitamin C 1,000 Mg Lemon-Lime"", ""Emergen-C Vitamin C 1,000 Mg Raspberry""]",representation.text.entity_name,high,geography.address.full_address,1.0,no,representation.text.entity_name,"Values are product names, not addresses. FineType agrees they are entity_name... wait FineType says full_address. Blind is correct.",product,sherlock
sherlock,,,"[""Ameron International Water Transmission Grp"", ""Ameron Performance Coatings & Finishes Grp."", ""Ameron Protective Linings Products"", ""Ames Fire & Waterworks"", ""AMETEK M&CT / PMT Products""]",representation.text.entity_name,high,representation.text.entity_name,0.4,yes,representation.text.entity_name,,company,sherlock
sherlock,,,"[""Bognor Regis, West Sussex, PO21 Full Address"", ""Haverhill, Suffolk, CB9 Full Address"", ""Port Talbot, West Glamorgan, SA13 Full Address"", ""Bishop's Stortford, Hertfordshire, CM22 Full Address"", ""Portsmouth, Hampshire, PO2 Full Address""]",geography.address.full_address,high,geography.address.full_address,0.538,yes,geography.address.full_address,,address,sherlock
