source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Atletico de Madrid"", ""Barcelona"", ""Real Madrid"", ""Athletic Club"", ""Sevilla"", ""Villarreal"", ""Real Sociedad"", ""Valencia CF"", ""Celta de Vigo"", ""Levante"", ""Malaga"", ""Rayo Vallecano"", ""Getafe"", ""Espanyol"", ""Granada CF"", ""Elche"", ""Almeria"", ""Osasuna"", ""Real Valladolid"", ""Real Betis""]",representation.text.entity_name,high,geography.location.region,0.3000,no,representation.text.entity_name,"Blind is correct: these are Spanish football team names (entity names), not geographic regions.",team,sherlock
sherlock,,,"[""L 24-41"", ""L 7-24""]",representation.text.plain_text,medium,representation.identifier.alphanumeric_id,0.5000,no,representation.text.plain_text,"Blind is correct: 'L 24-41' are game score results, not alphanumeric IDs.",result,sherlock
sherlock,,,"[""Frontier Communicati..."", ""Xerox Corp"", ""Regions Financial Co..."", ""Applied Materials In..."", ""Qualcomm Inc""]",representation.text.entity_name,high,identity.person.full_name,0.6000,no,representation.text.entity_name,"Blind is correct: these are company names (entity names), not person full names.",company,sherlock
sherlock,,,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20""]",representation.identifier.increment,high,representation.identifier.numeric_code,0.5500,no,representation.identifier.increment,Values are sequential 1-20; increment is more accurate than numeric_code.,position,sherlock
sherlock,,,"[""Speed Shot 8.5 Oz Fruit Burst"", ""Speed Shot 8.5 Oz Grape Frost""]",representation.text.entity_name,medium,representation.text.entity_name,1.0000,yes,representation.text.entity_name,,product,sherlock
sherlock,,,"[""Alabama"", ""Florida State"", ""Ohio State"", ""Baylor"", ""Oregon"", ""Clemson"", ""Auburn"", ""Oklahoma St."", ""Missouri"", ""Stanford"", ""Texas A&M"", ""Michigan St."", ""USC"", ""South Carolina"", ""UCLA"", ""Arizona State"", ""LSU"", ""Oklahoma"", ""Wisconsin"", ""UCF""]",representation.text.entity_name,medium,representation.text.entity_name,0.1250,yes,representation.text.entity_name,,team,sherlock
sherlock,,,"[""Cordero, Phil"", ""Moorhead, Darroch"", ""Jordan, Charles"", ""Miller, Ryan"", ""Silvia, Alex""]",identity.person.full_name,high,identity.person.full_name,1.0000,yes,identity.person.full_name,,name,sherlock
sherlock,,,"[""PER"", ""TS%"", ""EFF"", ""EFF/40"", ""WS/40"", ""Pts/40p"", ""Pts/40p"", ""Pts/40"", ""Pts"", ""Reb/g"", ""Reb/40p"", ""Reb/40"", ""ORB/g"", ""ORB/40p"", ""ORB/40"", ""ORB"", ""DRB/g"", ""DRB/40p"", ""DRB/40"", ""DRB""]",representation.text.word,medium,representation.identifier.alphanumeric_id,0.3500,no,representation.text.word,"Blind is correct: sports statistics abbreviations (PER, TS%, EFF), not alphanumeric IDs.",category,sherlock
sherlock,,,"[""Children's DVD"", ""Children's DVD--Local Hold"", ""Adult DVD"", ""Adult DVD"", ""Adult DVD"", ""Adult DVD"", ""Children's DVD"", ""Adult DVD"", ""Children's DVD"", ""Children's DVD"", ""Children's DVD--Local Hold"", ""Children's DVD"", ""Children's DVD"", ""Children's DVD"", ""Children's DVD"", ""Children's DVD"", ""Children's DVD--All Ages"", ""Children's DVD--All Ages"", ""Adult DVD"", ""Children's DVD--All Ages""]",representation.discrete.categorical,high,representation.text.entity_name,1.0000,no,representation.discrete.categorical,"Blind is correct: library DVD categories are categorical, not entity names.",location,sherlock
sherlock,,,"[""LT"", ""NZ"", ""SA"", ""CO"", ""ZA"", ""EG"", ""GT"", ""CY"", ""JE"", ""PK"", ""OM"", ""SI"", ""LB"", ""AP"", ""MY"", ""TT"", ""UY"", ""MT"", ""AE"", ""IL""]",geography.location.country_code,high,geography.location.country_code,0.9000,yes,geography.location.country_code,,country,sherlock
sherlock,,,"[""Rock Creek Velo"", ""Rock Creek Velo"", ""Rock Creek Velo""]",representation.text.entity_name,high,geography.location.city,1.0000,no,representation.text.entity_name,"FineType said city but 'Rock Creek Velo' is a cycling team name, not a city. Blind is correct.",team Name,sherlock
sherlock,,,"[""Oda Eiichiro"", ""Kubo Tite"", ""Kishimoto Masashi"", ""Hoshino Katsura"", ""Murata Yusuke"", ""Kishimoto Seishi"", ""Yazawa Ai""]",identity.person.full_name,medium,representation.text.entity_name,0.1430,no,identity.person.full_name,Blind is correct: Japanese manga artist names in surname-first format. FineType gave low-confidence entity_name.,artist,sherlock
sherlock,,,"[""Goalie 1:"", ""Goalie 2:"", ""Goalie 3:"", ""Goalie 4:""]",representation.text.plain_text,medium,representation.text.entity_name,1.0000,no,representation.text.plain_text,"Blind is correct: 'Goalie 1:' labels are positional descriptions, not entity names.",position,sherlock
sherlock,,,"[""NOVA"", ""NCMS"", ""TYR"", ""SDSM"", ""SMMM"", ""CRUZ"", ""NOVA"", ""TOC"", ""VMST"", ""ISF""]",representation.text.word,medium,geography.transportation.icao_code,0.7000,no,representation.text.word,"Blind is correct: swimming club abbreviations, not ICAO airport codes.",club,sherlock
