source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"["""", ""M"", """", ""M"", """", ""M"", """", ""M"", ""M"", """"]",identity.person.gender,medium,identity.person.gender,0.8,yes,identity.person.gender,,sex,sherlock
sherlock,,,"[""Alabama"", ""Alaska"", ""Arizona"", ""Arkansas"", ""California"", ""Colorado"", ""Connecticut"", ""Delaware"", ""Washington DC"", ""Florida""]",geography.location.region,high,geography.location.country,0.45,no,geography.location.region,Values are US state names; finetype predicted country but these are US states/regions.,state,sherlock
sherlock,,,"[""UK Standard 48hr"", ""UK Next Day"", ""UK Next Day Pre 12"", ""Collect+ 72hr"", ""Click & Collect""]",representation.text.plain_text,high,representation.text.entity_name,1.0,no,representation.text.entity_name,Shipping service names are best classified as entity_name; finetype entity_name is more specific than plain_text.,service,sherlock
sherlock,,,"[""4.0"", ""3.0"", ""4.0"", ""2.0"", ""3.0"", ""5.0"", ""3.0"", ""1.0"", ""5.0"", ""5.0""]",representation.discrete.ordinal,medium,representation.numeric.decimal_number,0.95,no,representation.discrete.ordinal,Values are a 1-5 star rating scale; ordinal is more precise than decimal_number for this structured scale.,rank,sherlock
sherlock,,,"[""EN = English"", ""EN = English"", ""EN = English"", ""EN = English"", ""EN = English""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.plain_text,"Repeated formatted language labels 'EN = English'; not structured entity names, plain_text is correct.",language,sherlock
sherlock,,,"[""6-8"", ""PRESCHOOL-6"", ""K-5"", ""9-12"", ""9-12"", ""K-5"", ""K-5"", ""PRESCHOOL-8""]",representation.discrete.categorical,high,representation.discrete.categorical,0.4375,yes,representation.discrete.categorical,,grades,sherlock
sherlock,,,"[""If You Leave That Way"", ""Wake Up Wanting Me"", ""Like the Movies"", ""Something Real"", ""Me Without You""]",representation.text.entity_name,high,representation.text.entity_name,0.4,yes,representation.text.entity_name,,name,sherlock
sherlock,,,"[""14 Ryan Rd, Barnegat NJ"", ""4 Ryan Rd, Barnegat NJ"", ""23 Janelle Dr, Barnegat NJ"", ""7 Hickory Ct, Barnegat NJ""]",geography.address.full_address,high,geography.address.full_address,0.4,yes,geography.address.full_address,,address,sherlock
sherlock,,,"[""73.3"", ""72.1"", ""74.5"", ""74.6"", ""73.4"", ""74.8"", ""71.7"", ""73.6"", ""73.0""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,depth,sherlock
sherlock,,,"[""The Wiz (Original Motion Picture Soundtrack)"", ""Ain't It the Truth"", ""The Voice of Jazz, Vol. 2"", ""The Hits: Remastered""]",representation.text.entity_name,high,representation.text.entity_name,0.35,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""Fernando Cruz La De"", ""Fernando Cruz La De"", ""Willie Martinez"", ""Pedro Jr Cotto"", ""Mark Guidry""]",identity.person.full_name,high,representation.text.entity_name,0.4167,no,identity.person.full_name,Values are horse jockey full names; full_name is more precise than entity_name.,jockey,sherlock
sherlock,,,"[""53"", ""51"", ""50"", ""52"", ""54"", ""50"", ""53"", ""50"", ""52"", ""51""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,"Values are age integers; numeric_code is wrong, integer_number is correct.",age,sherlock
sherlock,,,"[""FR Doc."", ""RIN"", ""CG Docket Nos."", ""FCC""]",representation.text.plain_text,medium,representation.text.entity_name,0.5,no,representation.text.plain_text,"Regulatory document type abbreviations (FR Doc., RIN, FCC); plain_text captures these better than entity_name.",type,sherlock
