source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Davidson"", ""Shelby"", ""McMinn"", ""Shelby"", ""Maury"", ""Giles"", ""Washington"", ""Madison"", ""Sevier"", ""Loudon""]",geography.location.region,high,identity.person.last_name,0.35,no,geography.location.region,"These are Tennessee county names, not person last names. County names like Davidson, Shelby, McMinn are clearly geographic regions.",county,sherlock
sherlock,,,"[""FR Doc."", ""RIN"", ""Docket No.""]",representation.text.word,medium,identity.person.full_name,0.67,no,representation.text.word,"These are document reference type labels (FR Doc., RIN, Docket No.), not person names. Blind classification is correct.",type,sherlock
sherlock,,,"[""Waitlist (Closed)"", ""Waitlist (Closed)"", ""Open"", ""Open"", ""Open"", ""Waitlist (Closed)"", ""Waitlist (Closed)"", ""Open"", ""Cancelled"", ""Waitlist (Closed)""]",representation.discrete.categorical,high,geography.location.region,0.45,no,representation.discrete.categorical,"These are status values (Open, Closed, Cancelled, Waitlist), not geographic regions. Blind classification is correct.",status,sherlock
sherlock,,,"[""Bundibugyo"", ""Kabarole"", ""Tororo"", ""Mbale"", ""Pallisa"", ""Bugiri"", ""Nebbi Dist"", ""Lake Kyoga"", ""Kasese district"", ""Kabale district""]",geography.location.region,high,geography.location.region,0.125,yes,geography.location.region,,location,sherlock
sherlock,,,"[""Wanuma"", """", ""Madang""]",geography.location.city,high,representation.boolean.initials,0.5,no,geography.location.city,Wanuma and Madang are cities/towns in Papua New Guinea. Blind classification is correct; FineType was misled by short values.,city,sherlock
sherlock,,,"["""", ""Fall Fun, Farms & Orchards, Play Centers, Sports & Fitness"", ""Amusement/Water Parks, Play Centers""]",container.array.comma_separated,medium,representation.text.entity_name,0.33,no,container.array.comma_separated,Values are comma-separated lists of activity categories. Blind classification is correct.,category,sherlock
sherlock,,,"[""Belkin"", ""Belkin"", ""Belkin"", ""Belkin"", ""Belkin"", ""Belkin"", ""Belkin"", ""Belkin"", ""Belkin"", ""Belkin""]",representation.text.entity_name,high,identity.person.last_name,0.6,no,representation.text.entity_name,"These are brand/manufacturer names (Belkin, Dell, Benq), not person last names. Blind classification is correct.",brand,sherlock
sherlock,,,"[""Field Goal"", ""Field Goal"", ""Interception"", ""End of Half"", ""Punt"", ""Touchdown"", ""Punt"", ""Interception"", ""Touchdown"", ""Downs""]",representation.discrete.categorical,high,representation.text.entity_name,0.1,no,representation.discrete.categorical,"These are football play result types with limited cardinality, clearly categorical. Blind classification is correct.",result,sherlock
sherlock,,,"[""McKenzie Rentals"", ""McKenzie Rentals"", ""McKenzie Rentals"", ""McKenzie Rentals"", ""McKenzie Rentals""]",representation.text.entity_name,high,geography.location.region,1.0,no,representation.text.entity_name,"McKenzie Rentals is a company/business name, not a geographic region. Blind classification is correct.",owner,sherlock
sherlock,,,"[""Mare"", ""Gelding"", ""Gelding"", ""Gelding"", ""Mare"", ""Gelding"", ""Mare"", ""Gelding"", ""Mare"", ""Colt""]",representation.discrete.categorical,high,geography.location.country,0.4,no,representation.discrete.categorical,"These are horse gender/sex terms (Mare, Gelding, Colt, Filly) - a categorical variable. Blind classification is correct.",gender,sherlock
sherlock,,,"[""T-58026"", """"]",representation.identifier.alphanumeric_id,medium,representation.identifier.alphanumeric_id,0.5,yes,representation.identifier.alphanumeric_id,,code,sherlock
sherlock,,,"[""Energy"", ""Energy"", ""Energy"", ""Energy"", ""Energy"", ""Energy"", ""Energy"", ""Energy"", ""Energy"", ""Energy""]",representation.discrete.categorical,high,representation.text.entity_name,1.0,no,representation.discrete.categorical,"Energy and Science and Technology are sector/category labels with very low cardinality, so categorical is more precise. Blind classification is correct.",category,sherlock
sherlock,,,"[""NOAA's National Weather Service provides weather forecasts, watch & warnings, advisories, and storm prediction. National Digital Forecast Database (NDFD) Extensible Markup Language (XML)..."", ""The U.S. Postal Service provides a suite of USPS Web Tools that customers may integrate into their own websites...""]",representation.text.paragraph,high,representation.text.paragraph,0.6,yes,representation.text.paragraph,,description,sherlock
sherlock,,,"[""+"", ""+"", ""+"", ""+""]",representation.text.word,low,representation.scientific.measurement_unit,1.0,no,representation.text.word,"Single '+' symbols are likely operators or indicators, not measurement units. Blind classification is more appropriate.",operator,sherlock
sherlock,,,"[""331.0"", ""0.0"", ""0.0""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,elevation,sherlock
sherlock,,,"[""Aldila"", ""Aldila"", ""Aldila"", ""Aldila"", ""Aldila""]",representation.text.entity_name,high,geography.location.region,1.0,no,representation.text.entity_name,"Aldila is a golf equipment brand name, not a geographic region. Blind classification is correct.",brand,sherlock
sherlock,,,"[""213.0"", ""0.0""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,elevation,sherlock
sherlock,,,"[""CNN Reporter"", ""News Anchor No. 3"", ""Newscaster""]",representation.text.entity_name,medium,geography.location.country,0.33,no,representation.text.entity_name,"These are job title/role descriptions (CNN Reporter, Newscaster), not countries. Blind classification is correct.",credit,sherlock
sherlock,,,"[""PAA/REMAX"", ""PAA/REMAX"", ""PAA/REMAX""]",representation.text.entity_name,high,representation.text.entity_name,1.0,yes,representation.text.entity_name,,team Name,sherlock
sherlock,,,"[""Rest of Season ? Projected stats for the rest of the season as calculated by PECOTA, Baseball Prospectus' proprietary system that projects player performance based on comparisons with historical player-seasons"", ""Cumulative ? Projected end-of-season stats, combining year-to-date stats with PECOTA projected stats for the remainder of the season""]",representation.text.sentence,high,geography.address.full_address,0.5,no,representation.text.sentence,"These are long descriptive sentences about baseball statistics, not addresses. Blind classification is correct.",duration,sherlock
sherlock,,,"[""AMD FX-8350 4.0GHz 8-Core Processor"", ""Cooler Master Hyper 212 EVO 82.9 CFM Sleeve Bearing CPU Cooler"", ""MSI 990FXA-GD65V2 ATX AM3+ Motherboard"", ""Corsair Vengeance 8GB (2 x 4GB) DDR3-1600 Memory""]",representation.text.sentence,high,geography.address.full_address,0.857,no,representation.text.sentence,"These are product names/descriptions for computer components, not addresses. Blind classification is correct.",component,sherlock
sherlock,,,"[""Vineland, NJ"", ""752 S East Avenue, Vineland, NJ"", ""771 S East Avenue, Vineland, NJ"", ""Vineland, NJ"", ""Vineland, NJ""]",geography.address.full_address,high,representation.text.entity_name,0.5,no,geography.address.full_address,These are full postal addresses (city+state and street+city+state format). Blind classification is correct.,address,sherlock
sherlock,,,"[""16, Bouverie Place"", ""16, Bouverie Place"", ""16, Bouverie Place"", ""3-4, Bouverie Place"", ""3-4, Bouverie Place""]",geography.address.full_address,high,geography.location.region,0.5,no,geography.address.full_address,"These are street address components (number, street name), not geographic regions. Blind classification is correct.",address,sherlock
sherlock,,,"[""Amerijet Int'l"", ""Area marinas"", ""AutoNation USA"", ""BP/Amoco"", ""Bass Pro Shop"", ""Broward General Medical Center"", ""Delta Airlines""]",representation.text.entity_name,high,representation.text.entity_name,0.4375,yes,representation.text.entity_name,,name,sherlock
sherlock,,,"[""Date Accessioned"", ""Date Available"", ""Date of Issue"", ""xmlui.metadata.dc.identifier.citation"", ""Identifier"", ""Mimetype"", ""Language"", ""Publisher""]",representation.text.word,medium,representation.discrete.categorical,0.5,no,representation.text.word,"These are metadata field names from a repository schema, varied enough to not be categorical. Blind classification is correct.",creator,sherlock
sherlock,,,"[""English"", ""French*"", ""French*"", ""French*"", ""Italian*"", ""German"", ""English"", ""Italian*"", ""Italian*""]",representation.text.word,high,geography.location.country,1.0,no,representation.text.word,"These are language names (English, French, Italian, German), not country names. Blind classification is more precise.",language,sherlock
sherlock,,,"[""AAPL"", ""IBM"", ""WMT"", ""MSFT"", ""WFC"", ""BRK.B"", ""KO"", ""DE"", ""INTC"", ""BBBY""]",representation.text.word,high,representation.text.entity_name,0.1,no,representation.text.word,These are stock ticker symbols. No dedicated ticker type exists; representation.text.word is appropriate for short codes without specific structure.,symbol,sherlock
sherlock,,,"[""02, Sun"", ""03, Mon"", ""04, Tue"", ""07, Fri"", ""08, Sat"", ""09, Sun"", ""10, Mon""]",representation.text.word,medium,representation.text.entity_name,0.5,no,representation.text.word,"These are day-number + day-of-week abbreviation combinations, not entity names. Blind classification is more appropriate.",day,sherlock
sherlock,,,"[""1923"", ""1924"", ""1924"", ""1924"", ""1925"", ""1926"", ""1927"", ""1927"", ""1927"", ""1928""]",datetime.component.year,high,datetime.component.year,1.0,yes,datetime.component.year,,year,sherlock
sherlock,,,"[""Evening"", ""Wedding"", ""Pre Wedding"", ""Photo Shoot"", ""Runway and Casting""]",representation.discrete.categorical,high,representation.text.entity_name,0.4,no,representation.discrete.categorical,These are event/service type categories with low cardinality. Blind classification is correct.,service,sherlock
sherlock,,,"[""Filly"", ""Filly"", ""Colt"", ""Filly"", ""Colt"", ""Filly"", ""Filly"", ""Colt"", ""Filly"", ""Colt""]",representation.discrete.categorical,high,identity.person.last_name,0.6,no,representation.discrete.categorical,"Filly and Colt are horse sex/age categories, not person last names. Blind classification is correct.",sex,sherlock
sherlock,,,"[""TO DO"", ""TO DO"", ""TO DO"", ""TO DO"", ""TO DO"", ""TO DO"", ""DONE"", ""IN PROGRESS"", ""IN PROGRESS"", ""IN PROGRESS""]",representation.discrete.categorical,high,representation.numeric.integer_number,0.5,no,representation.discrete.categorical,TO DO / DONE / IN PROGRESS are task status categories. Blind classification is correct.,status,sherlock
sherlock,,,"[""Changes In the Weather"", ""Changes In the Weather"", ""Walk Softly..."", ""Club House Sessions"", ""Changes In the Weather"", ""Threads""]",representation.text.entity_name,high,representation.text.entity_name,0.8,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""North-East"", ""South-Atlantic"", ""North-Central"", ""South-Gulf"", ""West""]",geography.location.region,high,geography.location.region,0.8,yes,geography.location.region,,region,sherlock
sherlock,,,"[""Milwaukee, WI"", ""Brookings, SD"", ""Valparaiso, IN"", ""Valparaiso, IN"", ""Clarksville, TN"", ""Valparaiso, IN"", ""Indianapolis, IN""]",geography.location.city,high,representation.text.entity_name,1.0,no,geography.location.city,"These are city+state combinations (Milwaukee, WI; Brookings, SD), clearly geographic locations. Blind classification is correct.",location,sherlock
sherlock,,,"[""3-4"", ""3-4"", ""2-3"", ""1-2"", ""SG"", ""C"", ""C"", ""PG"", ""1-2"", ""2-3""]",representation.discrete.categorical,medium,representation.discrete.ordinal,0.079,no,representation.discrete.categorical,"These appear to be basketball position codes (SG, C, PG, PF, SF) mixed with grade/level ranges. Categorical is more appropriate than ordinal given the mixed nature.",position,sherlock
sherlock,,,"[""Jimmy Houston"", ""Randy Larson"", ""Dr. Pedulla"", ""Actor"", ""Mr. Jeffers"", ""Sonny"", ""Rick"", ""Courtney Conte"", ""Actor"", ""Ray Porter""]",identity.person.full_name,high,identity.person.last_name,0.3,no,identity.person.full_name,"Most values are full names (Jimmy Houston, Randy Larson, Courtney Conte) or name-like references. Full name is more appropriate than last name.",credit,sherlock
sherlock,,,"[""Postal Service"", ""Computer and Peripheral Equipment Manufacturing"", ""Federal Executive Branch (OES Designation)"", ""Securities and Commodity Exchanges"", ""Other Financial Investment Activities""]",representation.discrete.categorical,high,representation.text.entity_name,0.8,no,representation.discrete.categorical,"These are industry/sector classification names, a categorical taxonomy. Blind classification is correct.",industry,sherlock
sherlock,,,"[""Disk Space"", ""Account Limit"", ""Bandwidth"", ""Cpanel"", ""Port Speed"", ""Softaculous"", ""Weekly Backup""]",representation.text.word,high,geography.location.country,0.4,no,representation.text.word,"These are web hosting feature names, not countries. Blind classification is correct.",component,sherlock
sherlock,,,"[""CF"", ""SS"", ""3B"", ""RF"", ""LF"", ""P"", ""3B"", ""LF"", ""2B"", ""3B""]",representation.discrete.categorical,high,representation.discrete.ordinal,0.125,no,representation.discrete.categorical,"These are baseball position abbreviations (CF=Center Field, SS=Shortstop, etc.), clearly categorical. Blind classification is correct.",position,sherlock
sherlock,,,"[""Multiple PPUSD/BTC Trades and one loan."", ""filed a police report against a business with competing interests..."", ""Never scammed anyone"", """", ""Long time OTC user""]",representation.text.sentence,high,container.array.whitespace_separated,0.105,no,representation.text.sentence,"These are user review/comment sentences about Bitcoin transactions, not whitespace-separated arrays. Blind classification is correct.",notes,sherlock
sherlock,,,"[""Unpaid Direct Debit, standing order or cheque (due to insufficient funds in your account)"", ""Additional paper copy of your statement"", ""Debit card purchases abroad"", ""Same-day electronic transfer (CHAPS)""]",representation.text.sentence,high,representation.text.entity_name,0.44,no,representation.text.sentence,"These are descriptions of banking services/fees, full sentences not entity names. Blind classification is correct.",service,sherlock
sherlock,,,"[""LORAIN"", ""LORAIN"", ""LORAIN"", """", """", """", ""LORAIN"", ""LORAIN""]",geography.location.city,medium,representation.numeric.integer_number,0.6,no,geography.location.city,"LORAIN is a city name in Ohio (Lorain County), not an integer. Blind classification is correct.",county,sherlock
sherlock,,,"[""3:30"", ""6:57"", ""7:18"", ""4:52"", ""6:31"", ""3:37"", ""6:22"", ""3:54""]",datetime.time.hm_24h,medium,representation.discrete.ordinal,0.5,no,datetime.time.hm_24h,These are time values in HH:MM format (could be track durations). Blind classification is more appropriate.,duration,sherlock
sherlock,,,"[""$2,696"", ""$26,010""]",finance.currency.amount_comma,high,finance.currency.amount_accounting,1.0,no,finance.currency.amount_comma,"Values use $ prefix with comma formatting ($2,696, $26,010). amount_comma matches better than amount_accounting (which uses parentheses for negatives).",currency,sherlock
sherlock,,,"[""Pre-school"", ""Primary - Government"", ""Primary - Catholic"", ""Secondary - Government"", ""Secondary - Catholic"", ""University or tertiary institution"", ""Other"", ""Not Stated"", ""Total""]",representation.discrete.categorical,high,representation.text.entity_name,0.5,no,representation.discrete.categorical,These are education level category labels with low cardinality. Blind classification is correct.,education,sherlock
sherlock,,,"[""3  G Town"", ""428  First Ave."", ""114  Steed St"", ""4675  W Highway 64"", ""406  6th Street"", ""1777  Stanley Russ""]",geography.address.street_name,high,representation.text.entity_name,0.6,no,geography.address.street_name,"These are street addresses (number + street name), best matched as street name type. Blind classification is correct.",address,sherlock
sherlock,,,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10""]",representation.identifier.increment,high,representation.identifier.numeric_code,0.55,no,representation.identifier.increment,Sequential integers 1-20 form an incrementing sequence. increment is more precise than numeric_code.,rank,sherlock
sherlock,,,"[""46"", ""22"", ""24"", ""17"", ""29"", ""31"", ""15"", ""26"", ""20"", ""43""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,0.737,no,representation.numeric.integer_number,Non-sequential integer values (play counts/statistics). integer_number is more appropriate than numeric_code.,plays,sherlock
sherlock,,,"[""Lipstick"", ""Eye Shadow"", ""Foundation"", ""Brushes"", ""Concealer"", ""Lipstick"", ""Eye Shadow"", ""Foundation""]",representation.discrete.categorical,high,geography.location.region,0.4,no,representation.discrete.categorical,These are cosmetic product category names with limited cardinality. Blind classification is correct.,product,sherlock
sherlock,,,"[""Commission on Security and Cooperation in Europe"", ""Commission on Security and Cooperation in Europe"", ""U.S. House of Representatives"", ""Department of Defense"", ""Republic of Azerbaijan"", ""Freedom House""]",representation.text.entity_name,high,representation.text.entity_name,0.5,yes,representation.text.entity_name,,affiliation,sherlock
sherlock,,,"[""-100.0 to 199.9 \u00baC -148.0 to 199.9 \u00baF"", ""-100.0 to 600.0 \u00baC -148.0 to 1112 \u00baF"", ""-100.0 to 600.0 \u00baC -150.0 to 1112.0 \u00baF""]",representation.text.sentence,medium,geography.address.full_address,1.0,no,representation.text.sentence,"These are temperature range descriptions, not addresses. Blind classification is correct.",range,sherlock
sherlock,,,"[""In the Beginning"", ""The Silver Lining - Single"", ""In the Beginning"", ""In the Beginning"", ""The Silver Lining - Single"", ""Blackhawk - EP""]",representation.text.entity_name,high,representation.text.entity_name,0.7,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""1-5"", ""6-8"", ""PRESCHOOL-12"", ""1-5"", ""PRESCHOOL-8"", ""PRESCHOOL-12"", ""9-12"", ""PRESCHOOL-PRESCHOOL""]",representation.text.word,medium,geography.location.country,0.053,no,representation.text.word,"These are grade range designations (1-5, 6-8, PRESCHOOL-12), not country names. Blind classification is correct.",grades,sherlock
sherlock,,,"[""Review"", ""Review"", ""Review"", ""Review"", ""Review"", ""Review"", ""Review"", ""Review"", ""Preview"", ""Preview""]",representation.discrete.categorical,high,identity.person.last_name,0.8,no,representation.discrete.categorical,"Review/Preview are categorical type labels, not person last names. Blind classification is correct.",type,sherlock
sherlock,,,"["""", ""R"", """", ""R"", """", ""L"", """", ""L"", """", ""L""]",representation.discrete.categorical,medium,representation.scientific.measurement_unit,0.5,no,representation.discrete.categorical,"R and L are side indicators (Right/Left), a binary categorical. Blind classification is more appropriate.",class,sherlock
sherlock,,,"[""PDF"", ""Hardcopy (shipping and handling)""]",representation.discrete.categorical,medium,geography.transportation.iata_code,0.5,no,representation.discrete.categorical,"PDF and Hardcopy are format/delivery type categories, not IATA codes. Blind classification is correct.",format,sherlock
sherlock,,,"[""MO"", ""MO"", ""MO"", ""MO"", ""FB"", ""MO"", ""FB"", ""MO"", ""FB"", ""MO""]",representation.discrete.categorical,high,geography.location.country_code,0.8,no,representation.discrete.categorical,"MO, FB, FB2 appear to be internal classification codes, not ISO country codes. Blind classification is correct.",class,sherlock
sherlock,,,"[""Elko County, NV"", ""Elko County, NV"", ""Tooele County, UT"", ""Elko County, NV"", ""Box Elder County, UT""]",geography.location.region,high,representation.text.entity_name,0.786,no,geography.location.region,"These are US county+state combinations (Elko County, NV), geographic regions. Blind classification is correct.",county,sherlock
sherlock,,,"[""NCSM"", ""CFM"", ""VMST"", ""MICH"", ""CHA"", ""SDSM"", ""CPM"", ""CONN"", ""FORG"", ""VMST""]",representation.identifier.alphanumeric_id,medium,representation.alphanumeric.alphanumeric_id,0.636,no,representation.identifier.alphanumeric_id,Short team/club abbreviation codes; alphanumeric_id is the right category.,club,sherlock
sherlock,,,"[""Peter Gabriel 1: Car (Remastered)"", ""So (Special Edition)"", ""Scratch My Back (Special Edition)"", ""Peter Gabriel 3: Melt (Remastered)""]",representation.text.entity_name,high,representation.text.entity_name,0.4,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""None"", ""None"", ""None"", ""None""]",representation.text.word,medium,geography.address.street_suffix,1.0,no,representation.text.word,"The constant value 'None' is a null/empty indicator, not a street suffix. Blind classification is correct.",format,sherlock
sherlock,,,"[""Houses"", ""Flats"", ""All""]",representation.discrete.categorical,high,identity.person.last_name,0.33,no,representation.discrete.categorical,"Houses, Flats, All are property type categories, not person last names. Blind classification is correct.",type,sherlock
sherlock,,,"[""512"", ""192"", ""128"", ""128"", ""128""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,These are numeric values (likely memory sizes in MB). integer_number is more appropriate than numeric_code.,area,sherlock
sherlock,,,"[""1525 W. Northmoor Rd"", """"]",geography.address.street_name,high,representation.boolean.initials,0.5,no,geography.address.street_name,1525 W. Northmoor Rd is a street address. Blind classification is correct.,address,sherlock
sherlock,,,"[""Hole in One!"", ""Big Catch!"", ""Knock Em' Down!"", ""It's Showtime!"", ""Spring into Action!""]",representation.text.sentence,medium,representation.text.entity_name,1.0,no,representation.text.sentence,"These are short exclamatory phrases/slogans, better as sentences. Blind classification is correct.",description,sherlock
sherlock,,,"[""A colon separated list of directories in which to search for macro files. troff will scan directories given in the -M option before these..."", ""Default device."", ""A colon separated list of directories in which to search for the devname directory...""]",representation.text.paragraph,high,representation.text.paragraph,0.667,yes,representation.text.paragraph,,description,sherlock
sherlock,,,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10""]",representation.identifier.increment,high,representation.identifier.numeric_code,0.4375,no,representation.identifier.increment,Sequential integers 1-16 form an incrementing sequence. increment is more precise.,position,sherlock
sherlock,,,"[""iran"", ""iraq"", ""turke""]",geography.location.country,high,representation.discrete.categorical,1.0,no,geography.location.country,"iran, iraq, and turke (truncated Turkey) are country names. Blind classification is correct.",country,sherlock
sherlock,,,"[""Incubus"", ""Incubus"", ""Incubus""]",representation.text.entity_name,high,representation.boolean.initials,0.5,no,representation.text.entity_name,"Incubus is a band name, not a boolean initial. Blind classification is correct.",artist,sherlock
sherlock,,,"["""", ""FELON""]",representation.text.word,low,representation.discrete.categorical,0.75,no,representation.text.word,FELON with mostly blank values is a categorical status/type label. FineType's categorical is reasonable but word also fits given sparse data.,type,sherlock
sherlock,,,"[""Final"", ""Postponed: Apr 6th"", ""Final/7"", ""Final/7"", ""Final"", ""Final/10"", ""Final"", ""Final""]",representation.discrete.categorical,high,representation.numeric.integer_number,0.8,no,representation.discrete.categorical,"Game status strings (Final, Postponed, Final/7) are categorical status values. Blind classification is correct.",status,sherlock
sherlock,,,"[""1"", ""2"", ""3"", ""4"", ""5""]",representation.identifier.increment,high,geography.location.region,0.5,no,representation.identifier.increment,Sequential integers 1-5. increment is correct.,rank,sherlock
sherlock,,,"[""Monday to Friday"", ""Saturday""]",representation.text.word,high,representation.discrete.categorical,0.857,no,representation.text.word,Monday to Friday / Saturday are day range descriptors. FineType's categorical is reasonable; word is also appropriate for descriptive day strings.,day,sherlock
sherlock,,,"[""isbn 0441017150"", ""isbn 0618260587"", ""isbn 0060988657"", ""isbn 0060747226"", ""isbn 0060987529""]",identity.commerce.isbn,high,representation.text.paragraph,0.778,no,identity.commerce.isbn,Values have explicit 'isbn' prefix followed by ISBN numbers. Blind classification is correct.,isbn,sherlock
sherlock,,,"[""Changes the relative size of bright and faint stars. Higher values mean that bright stars are comparitively larger when rendered. Typical value: 1.0"", ""Changes how large stars are rendered. larger value lead to larger depiction. Typical value: 1.0""]",representation.text.sentence,high,identity.person.last_name,1.0,no,representation.text.sentence,"These are configuration parameter description sentences, not person last names. Blind classification is correct.",description,sherlock
sherlock,,,"[""Moodle"", ""Moodle"", ""Moodle"", ""Moodle"", ""Moodle"", ""Moodle"", ""Moodle"", ""Moodle"", ""Moodle"", ""Moodle""]",representation.text.entity_name,high,representation.text.entity_name,0.8,yes,representation.text.entity_name,,product,sherlock
sherlock,,,"[""Medical Equipment and Supplies Manufacturing"", ""Dairy Product Manufacturing"", ""Seafood Product Preparation and Packaging"", ""Grocery and Related Product Merchant Wholesalers""]",representation.discrete.categorical,high,representation.text.entity_name,0.5,no,representation.discrete.categorical,"These are industry classification names, a categorical taxonomy. Blind classification is correct.",industry,sherlock
