source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""3"", ""5"", ""6"", ""4"", ""3"", ""6"", ""3"", ""3"", ""9"", ""5""]",representation.numeric.integer_number,medium,representation.numeric.integer_number,1.0,yes,representation.numeric.integer_number,,plays,sherlock
sherlock,,,"[""250"", ""220"", ""205"", ""220"", ""195"", ""195"", ""190"", ""190"", ""175"", ""200"", ""175"", ""230"", ""235"", ""195"", ""185"", ""205"", ""200"", ""165"", ""205"", ""185""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,"Values are integer weights (165-250), not general numeric codes; finetype over-applied numeric_code.",weight,sherlock
sherlock,,,"[""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""77.2"", ""None"", ""72.4"", ""None"", ""70.5"", ""41.5"", ""38.6"", ""None"", ""None"", ""None""]",representation.text.plain_text,low,geography.address.street_suffix,0.75,no,representation.numeric.decimal_number,"Values are mostly 'None' with some decimal numbers like 77.2, 70.5; finetype misclassified as street_suffix due to the word 'None'. Best label is decimal_number for the numeric values present.",age,sherlock
sherlock,,,"[""Colleges and universities"", ""Business, computer and management training"", ""Junior colleges""]",representation.discrete.categorical,high,representation.text.entity_name,0.3333,no,representation.discrete.categorical,Values are education industry categories; finetype gave entity_name at low confidence. Categorical is more appropriate.,industry,sherlock
sherlock,,,"[""Major lazer"", ""Tetra"", """", ""Major lazer"", ""Mockingjay"", """", """", """", """", ""Free The Universe"", ""Wiotching Hour"", """", """", """", """", """", ""Kung Fury"", ""The Cover up"", ""Gunship"", ""Ghost in the shelkl""]",representation.text.entity_name,medium,representation.text.entity_name,0.075,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""The job is disabled."", ""The job is scheduled to be executed."", ""The job is currently running."", ""The job has completed, and is not scheduled to run again."", ""The job is broken."", ""The job was scheduled to run once and failed."", ""The job has failed at least once and a retry has been scheduled to be executed."", ""The job was scheduled to run once and completed successfully.""]",representation.text.sentence,high,representation.text.sentence,0.625,yes,representation.text.sentence,,description,sherlock
sherlock,,,"[""4"", ""5"", ""6"", ""6""]",representation.numeric.integer_number,medium,representation.numeric.integer_number,1.0,yes,representation.numeric.integer_number,,age,sherlock
sherlock,,,"[""AS"", ""FPAY"", ""SULP""]",representation.text.plain_text,low,representation.identifier.alphanumeric_id,0.6667,no,representation.identifier.alphanumeric_id,"Values are short codes (AS, FPAY, SULP); finetype's alphanumeric_id makes sense but blind said plain_text. These are structured codes so alphanumeric_id is better.",code,sherlock
sherlock,,,"[""850"", ""457"", ""393"", ""537"", ""313"", ""608"", ""242"", ""144"", ""706"", ""850"", ""0"", ""461"", ""389"", ""795"", ""55"", ""246"", ""275"", ""271"", ""58""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,0.9474,no,representation.numeric.integer_number,Values are integer counts/plays; finetype gave numeric_code which applies to structured codes. Integer_number is more accurate.,plays,sherlock
sherlock,,,"[""Brazil"", ""United States"", ""N/A"", ""Paraguay"", ""Cote D'Ivoire"", ""China"", ""Ukraine"", ""Colombia"", ""France"", """"]",geography.location.country,high,geography.location.country,0.5,yes,geography.location.country,,origin,sherlock
sherlock,,,"[""Dollarkurs"", ""Japanischer Yen"", ""Britische Pfund"", ""Schweizer Franken"", ""Russischer Rubel"", ""Bitcoin""]",representation.text.entity_name,medium,identity.person.full_name,0.3333,no,identity.person.full_name,FineType label accepted.,name,sherlock
sherlock,,,"[""1. Apple"", ""2. Teradata"", ""3. Tupperware Brands"", ""4. FedEx"", ""5. IBM""]",representation.text.plain_text,medium,geography.location.country,0.6,no,representation.text.entity_name,Values are numbered company names like '1. Apple'; finetype correctly identified country but these are company names. entity_name is more accurate.,company,sherlock
sherlock,,,"[""227"", ""11280""]",representation.numeric.integer_number,low,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,"Only 2 values (227, 11280) - integers. Finetype gave numeric_code; integer_number is more appropriate for such values.",rank,sherlock
sherlock,,,"[""1300 L.A. GRANT PWKY"", """"]",geography.address.street_name,medium,datetime.timestamp.sql_microseconds,0.5,no,geography.address.street_name,Value '1300 L.A. GRANT PWKY' is a street address; finetype gave timestamp.sql_microseconds which is clearly wrong. Street name is correct.,address,sherlock
