source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""14.67"", ""--"", ""7.53"", ""9.08""]",representation.numeric.decimal_number,medium,representation.numeric.decimal_number,0.75,yes,representation.numeric.decimal_number,,industry,sherlock
sherlock,,,"[""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None""]",representation.text.plain_text,low,geography.address.street_suffix,1.0,no,representation.text.plain_text,FineType incorrectly classified all-None values as street_suffix; these are null/missing values best labeled as plain_text.,notes,sherlock
sherlock,,,"[""Albertville"", ""Nagano"", ""Salt Lake City"", ""Torino""]",geography.location.city,high,geography.location.region,0.5,no,geography.location.city,Values are Winter Olympic host cities; FineType chose region but city is more precise.,city,sherlock
sherlock,,,"[""Spartak Moskou"", ""Amkar Perm"", ""Alania Vladikavkaz"", ""Dinamo Moskou"", ""Volga""]",representation.text.entity_name,high,geography.location.region,0.1,no,representation.text.entity_name,Russian football club names; FineType chose region but these are team/organization entities.,club,sherlock
sherlock,,,"[""Mr G R Davison"", """", ""Mrs G Ward"", ""Mrs M Dempsey"", ""Mr P Ward"", ""Mr C T Norman""]",identity.person.full_name,high,representation.text.entity_name,0.667,no,identity.person.full_name,,owner,sherlock
sherlock,,,"[""ZAF"", ""ZAF"", ""BEL"", ""FRA"", ""DEU"", ""ZAF"", ""SVK"", ""BEL"", ""GBR"", ""DEU"", ""FRA"", ""ZAF"", ""GBR"", ""ZAF"", ""CHE"", ""ZAF"", ""ZAF"", ""ZAF"", ""ZAF"", ""ZAF""]",geography.location.country_code,high,geography.transportation.iata_code,1.0,no,geography.location.country_code,All values are valid ISO 3166-1 alpha-3 country codes; FineType chose iata_code (airport codes) which is wrong.,country,sherlock
sherlock,,,"[""Seattle WA"", ""Houston TX"", ""Denver CO"", ""Denver CO"", ""Denver CO"", ""Denver CO"", ""Kansas City MO"", ""Detroit MI"", ""Denver CO"", ""Oakland CA"", ""Cleveland OH"", ""Denver CO"", ""Indianapolis IN"", ""Denver CO"", ""Chicago IL"", ""Denver CO"", ""San Diego CA"", ""Denver CO"", ""Pittsburgh PA"", ""Denver CO""]",geography.location.city,medium,representation.text.entity_name,0.125,no,geography.location.city,Values are US city+state pairs (e.g. 'Seattle WA'); FineType chose entity_name but these are city references.,city,sherlock
sherlock,,,"[""last.fm scrobbling"", ""cover-fetching from last.fm"", ""MPRIS2 support"", ""MPRIS2 support""]",representation.text.plain_text,medium,representation.text.entity_name,0.75,no,representation.text.plain_text,Software feature descriptions; FineType chose entity_name but these are descriptive sentences/phrases.,description,sherlock
sherlock,,,"[""Austin"", ""Austin"", ""Austin"", ""Austin"", ""Austin"", ""Austin"", ""Austin"", ""Online"", ""Online"", ""Raleigh"", ""Raleigh"", ""Online"", ""Boulder"", ""Online"", ""Austin"", ""Portage"", ""Portage"", ""Portage"", ""Portage"", ""Portage""]",geography.location.city,high,geography.location.country,0.4,no,geography.location.city,"City names; FineType chose country with low confidence, city is more accurate.",city,sherlock
sherlock,,,"[""Phones"", ""System Peripheral Gateway (PG) Deployments""]",representation.text.plain_text,medium,identity.person.last_name,0.5,no,representation.text.plain_text,Product/technology category names; FineType chose last_name which is wrong.,component,sherlock
sherlock,,,"[""Students"", ""Lecturers"", ""Funding""]",representation.text.plain_text,medium,identity.person.last_name,0.333,no,representation.text.plain_text,"Category names (Students, Lecturers, Funding); FineType chose last_name which is wrong.",year,sherlock
sherlock,,,"[""Home"", ""Away"", ""Home"", ""Away"", ""Home"", ""Away"", """"]",representation.discrete.categorical,high,representation.text.entity_name,0.429,no,representation.discrete.categorical,Home/Away are categorical values; FineType chose entity_name which is wrong.,location,sherlock
sherlock,,,"[""France"", ""Italy"", ""Denmark"", ""German Empire"", ""United States"", ""Italy"", ""Sweden"", ""France"", ""Spain"", ""German Empire"", ""Austria-Hungary"", ""United States"", ""United States"", ""Russia"", ""United States"", ""France"", ""United States"", ""tbd"", ""German Empire"", ""Serbia""]",geography.location.country,high,geography.location.country,0.7,yes,geography.location.country,,nationality,sherlock
sherlock,,,"[""Import"", ""Arcade"", ""RPG"", ""Puzzle"", ""Adventure"", ""Action"", ""Import"", ""Action"", ""Action"", ""Import"", ""Action"", ""Import"", ""Action"", ""Adventure"", ""Platformer"", ""Action"", ""Platformer"", ""Puzzle"", ""Puzzle"", ""Arcade""]",representation.discrete.categorical,high,identity.person.last_name,0.4,no,representation.discrete.categorical,Game genre categories; FineType chose last_name which is incorrect.,genre,sherlock
sherlock,,,"[""10 a) Institution\u2019s carbon emissions per head (0 to 4 points depending on carbon emissions per head compared to other institutions)"", ""10 b) Institutional carbon emissions reductions compared to sector-wide carbon reduction targets from 2005 baseline. (0 - 4 points)"", ""Total out of 8 points:""]",representation.text.sentence,high,representation.text.sentence,0.8,yes,representation.text.sentence,,area,sherlock
sherlock,,,"[""FEMALE"", ""FEMALE"", ""FEMALE"", ""FEMALE"", ""FEMALE"", ""FEMALE"", ""FEMALE"", ""None"", ""MALE"", ""MALE"", ""MALE"", ""MALE"", ""MALE"", ""MALE"", ""MALE""]",identity.person.gender,high,representation.boolean.terms,0.5,no,identity.person.gender,FEMALE/MALE gender labels; FineType chose boolean.terms but gender is the correct type.,gender,sherlock
sherlock,,,"[""Seafoam Islands (B2f)"", ""Seafoam Islands (B4f)"", ""Cerulean Cave (B1f)"", ""Cerulean Cave (1f)"", ""Route 23""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.plain_text,Location names in a game (Pokemon areas); FineType chose entity_name but plain_text is more appropriate for these fictional place names.,area,sherlock
sherlock,,,"[""1"", ""1"", ""2"", ""3""]",representation.numeric.integer_number,medium,representation.numeric.integer_number,0.8,yes,representation.numeric.integer_number,,genre,sherlock
sherlock,,,"[""Processor"", ""Operating System"", ""Memory"", ""Display"", ""Dimensions"", ""Weight"", ""Video Graphics"", ""Storage"", ""Battery"", ""Battery Life"", ""Camera"", ""I/O (Input/Output) Ports"", ""Audio"", ""Navigation"", ""Bluetooth"", ""Keyboard"", ""WWAN"", ""WLAN"", ""Optical Drives""]",representation.text.plain_text,high,geography.location.region,0.132,no,representation.text.plain_text,"Tech spec category names (Processor, Memory, etc.); FineType chose region but these are plain text labels.",description,sherlock
sherlock,,,"[""November 15, 1962"", ""July 31, 1965"", ""June 5, 1967"", ""March 6, 1960"", ""December 19, 1964"", ""December 14, 1966"", ""August 25, 1970"", ""September 12, 1965"", ""January 21, 1963"", ""June 16, 1955"", ""March 8, 1965"", ""April 10, 1960"", ""August 5, 1962"", ""September 3, 1966""]",datetime.date.long_full_month,high,datetime.date.long_full_month,0.929,yes,datetime.date.long_full_month,,birth Date,sherlock
sherlock,,,"[""Livin Out Loud"", ""Livin Out Loud"", ""Livin Out Loud"", ""Livin Out Loud""]",representation.text.plain_text,medium,geography.location.region,1.0,no,representation.text.plain_text,Album/song title repeated; FineType chose region but this is a text entity name/plain_text.,artist,sherlock
sherlock,,,"["""", ""USA"", """", ""USA"", """", ""USA"", ""USA""]",geography.location.country_code,medium,geography.transportation.iata_code,0.571,no,geography.location.country_code,Values are ISO country codes (USA); FineType chose iata_code but USA is not an airport code.,country,sherlock
sherlock,,,"[""91.54"", ""15.05"", ""30.78"", ""11.11"", ""10,421"", ""12.9""]",representation.numeric.decimal_number,medium,representation.numeric.decimal_number,0.833,yes,representation.numeric.decimal_number,,city,sherlock
sherlock,,,"[""utr-variant-3-prime"", ""reference, synonymous-codon"", ""missense, reference"", ""utr-variant-3-prime"", ""utr-variant-3-prime""]",representation.text.plain_text,medium,representation.discrete.categorical,0.6,no,representation.text.plain_text,"Genetic variant descriptions; FineType chose discrete.categorical which has some merit, but plain_text is more accurate for these free-form bioinformatics annotations.",type,sherlock
sherlock,,,"[""Brazil"", ""United States"", ""Paraguay"", """"]",geography.location.country,high,geography.location.country,0.5,yes,geography.location.country,,origin,sherlock
sherlock,,,"[""Carlos Jr Marquez"", ""Clyde Martin"", ""Kendrick Carmouche"", ""Mario Pino"", ""Jeremy Rose"", ""Arnaldo Unsihuay"", ""Gabriel Saez""]",identity.person.full_name,high,representation.text.entity_name,0.143,no,identity.person.full_name,Full names of jockeys; FineType chose entity_name with low confidence but full_name is more specific.,jockey,sherlock
sherlock,,,"[""12.4\"""", ""7.25\""""]",representation.numeric.decimal_number,medium,geography.address.postal_code,1.0,no,representation.numeric.decimal_number,"Measurements with inch marks (12.4"", 7.25""); FineType chose postal_code which is incorrect.",depth,sherlock
sherlock,,,"[""Loss"", ""Win"", ""Loss"", ""Win"", ""Win"", ""Loss"", ""Win"", ""Win"", ""Loss"", """", ""Loss"", ""Loss"", ""Win"", ""Win"", ""Loss"", ""Win"", """", ""Loss"", ""Loss"", """"]",representation.discrete.categorical,high,identity.person.last_name,0.45,no,representation.discrete.categorical,Win/Loss values; FineType chose last_name which is wrong.,result,sherlock
sherlock,,,"[""I"", ""II"", ""III"", ""IV"", ""V"", ""VI""]",representation.discrete.ordinal,high,representation.discrete.ordinal,1.0,yes,representation.discrete.ordinal,,class,sherlock
sherlock,,,"[""alegria"", ""live at the public theater new york 1980 vol. II"", ""departure"", ""acrobati folli e innamorati"", ""humming"", ""dear mr. cole"", ""infinitesimal flash"", ""the tapscott sessions/ vol.8"", ""espoir"", ""tour de force""]",representation.text.plain_text,high,representation.discrete.ordinal,0.3,no,representation.text.plain_text,"Album titles in lowercase; FineType chose ordinal with low confidence, plain_text is more appropriate.",album,sherlock
sherlock,,,"[""SR"", ""SR"", ""SR"", ""SR"", ""SR"", ""SR"", ""SR"", ""JR"", ""JR"", ""JR"", ""JR"", ""JR"", ""JR"", ""JR"", ""JR"", ""SO"", ""SO"", ""SO"", ""SO"", ""SO""]",representation.discrete.categorical,high,geography.location.country_code,1.0,no,representation.discrete.categorical,SR/JR/SO are academic class year codes; FineType chose country_code which is wrong.,class,sherlock
sherlock,,,"[""La Salle Parish, Louisiana, United States"", ""Marshall County, Tennessee, United States"", ""Blount County, Tennessee, United States"", ""Maury County, Tennessee, United States"", ""Pinellas County, Florida, United States"", ""Aiken County, South Carolina, United States"", ""Cook County, Illinois, United States"", ""Comanche County, Texas, United States"", ""Sebastian County, Arkansas, United States"", ""Madison County, Illinois, United States"", ""La Salle Parish, Louisiana, United States"", ""Morgan County, Kentucky, United States"", ""Oxford County, Maine, United States"", ""Oxford County, Maine, United States"", ""Oxford County, Maine, United States"", ""Jackson County, Illinois, United States"", ""Lincoln County, West Virginia, United States"", ""Cabell County, West Virginia, United States"", ""Lincoln County, West Virginia, United States"", ""Clay County, Tennessee, United States""]",geography.address.full_address,medium,representation.text.entity_name,0.75,no,geography.location.region,"County, State, Country format addresses; FineType chose entity_name, but region/location is more accurate.",region,sherlock
sherlock,,,"["""", ""F"", """", ""F"", """", ""F"", """", ""F"", """", ""F"", """", ""F"", """", ""F"", """", ""F"", """", ""F"", ""F"", """"]",representation.discrete.categorical,medium,representation.boolean.initials,0.8,no,representation.discrete.categorical,F with blanks (likely Female indicator); FineType chose boolean.initials but categorical is more appropriate given sparsity.,sex,sherlock
sherlock,,,"[""G"", ""G"", ""G"", ""F"", ""G"", ""C"", ""F"", ""F"", ""G"", ""C"", ""G"", ""G"", ""F"", ""F"", ""G"", ""G"", ""F""]",representation.discrete.categorical,high,representation.discrete.categorical,0.8,yes,representation.discrete.categorical,,position,sherlock
sherlock,,,"[""M mescam (4)"", ""L Morris"", ""L Morris"", ""L Morris"", ""L Morris"", ""L Morris""]",identity.person.full_name,medium,identity.person.last_name,0.833,no,identity.person.full_name,"Abbreviated person names with initials (M mescam, L Morris); FineType chose last_name but full_name (with initials) is correct.",jockey,sherlock
sherlock,,,"[""4"", ""6""]",representation.numeric.integer_number,medium,representation.boolean.initials,1.0,no,representation.numeric.integer_number,"Small integers (4, 6) representing age; FineType chose boolean.initials which is wrong.",age,sherlock
sherlock,,,"[""2. Blackburn"", ""3. Bolton"", ""4. Brentford"", ""5. Brighton"", ""6. Bristol City"", ""7. Burnley"", ""8. Cardiff""]",representation.text.plain_text,medium,geography.location.region,1.0,no,representation.text.entity_name,"Numbered team/club names (2. Blackburn, etc.); FineType chose region but these are entity names.",team,sherlock
sherlock,,,"[""Over The Top - The Helicopter Company"", ""Lakes District Funeral Services"", ""Aurecon"", ""Orb Communications & Big Bear"", ""Blackwoods Paykels"", ""Queenstown Trout Safaris""]",representation.text.entity_name,high,representation.text.entity_name,0.5,yes,representation.text.entity_name,,company,sherlock
sherlock,,,"[""2"", ""3"", ""4""]",representation.numeric.integer_number,medium,representation.numeric.integer_number,1.0,yes,representation.numeric.integer_number,,age,sherlock
sherlock,,,"[""556"", ""1814"", ""467""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,"Numeric values (556, 1814, 467) representing ranks; FineType chose numeric_code which is acceptable but integer_number is more precise.",rank,sherlock
