source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""...hottis"", ""...columbia"", ""...powermatic"", ""...move"", ""...fashion"", ""...mango"", ""...fashion"", ""...mango"", ""...shelly's"", ""...island"", ""...mango"", ""...mango"", ""...crocodisc"", ""...bongo man"", ""...k-vibes"", ""...flag"", ""...heartbeat"", ""...rhino"", ""...leo"", ""...vis""]",representation.text.entity_name,medium,representation.discrete.categorical,0.5,no,representation.text.entity_name,Values are truncated album names (prefixed '...'); entity_name is more precise than categorical.,album,sherlock
sherlock,,,"[""Friday"", ""Saturday"", ""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Saturday"", ""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""]",datetime.component.day_of_week,high,datetime.component.day_of_week,0.8,yes,datetime.component.day_of_week,,day,sherlock
sherlock,,,"[""bak1an"", ""dzhibas"", """"]",identity.person.username,low,representation.boolean.initials,0.5,no,identity.person.username,Values like 'bak1an' and 'dzhibas' look like usernames/handles; initials triggered by short length is incorrect.,owner,sherlock
sherlock,,,"[""Lawyers/Law Firms"", ""Securities & Investment"", ""Leadership PACs"", ""TV/Movies/Music"", ""Retired""]",representation.discrete.categorical,high,representation.text.entity_name,0.4,no,representation.discrete.categorical,Values are industry sector names used as categories; categorical is more appropriate than entity_name.,industry,sherlock
sherlock,,,"[""en_GB"", ""None"", ""None"", ""None"", ""en_GB"", ""None"", ""None"", ""en_GB"", ""en_GB"", ""en"", ""en_GB"", ""en_GB"", ""en_GB"", ""en_GB"", ""en"", ""en"", ""en_GB"", ""en_GB""]",technology.code.locale_code,high,technology.code.locale_code,0.722,yes,technology.code.locale_code,,language,sherlock
sherlock,,,"[""automatic"", ""automatic"", ""automatic"", ""automatic"", ""automatic"", ""automatic"", ""automatic""]",representation.discrete.categorical,medium,datetime.component.month_name,1.0,no,representation.discrete.categorical,"All values are 'automatic', a mode/status value; month_name is clearly wrong.",status,sherlock
sherlock,,,"[""39"", ""18"", ""21"", ""10"", ""29"", ""29"", ""10"", ""8"", ""31"", ""36"", ""3"", ""23"", ""13"", ""3"", ""33"", ""10"", ""17"", ""12"", ""0""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,0.789,no,representation.numeric.integer_number,Values are small integers (play counts); integer_number is more precise than numeric_code.,plays,sherlock
sherlock,,,"[""Last 7 Games"", ""Last 15 Games"", ""Last 30 Games""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.plain_text,Values are time period phrases ('Last 7 Games'); plain_text is appropriate.,duration,sherlock
sherlock,,,"[""DJ Antoine, Mad Mark & MC Roby Rob"", ""Daniella"", ""Leventina"", ""Francois Lauren"", ""Daddy's Groove & Littel Mark"", ""Wendel Kos & Taleen"", ""NVM & Jerry Given"", ""Criminal Vibes & Kilian"", ""Whiteside & Jorge Martin S"", ""Lenny B & Nadja"", ""Squash 84 & Maja"", ""Lenny B & Andrea"", ""Max C"", ""SM & Dawn Joseph"", ""San"", ""Block & Crown"", ""Erasmo, Funky Junction & Surge Sonic"", ""Marchi's Flow, Love & Miss Tia"", ""Wendel Kos"", ""Syke 'n' Sugarstarr & Bonny Ferrer""]",representation.text.entity_name,medium,representation.text.entity_name,0.75,yes,representation.text.entity_name,,artist,sherlock
sherlock,,,"[""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F"", ""F""]",identity.person.gender_code,high,representation.boolean.initials,1.0,no,identity.person.gender_code,All values are 'F'; gender_code is more specific than initials.,sex,sherlock
