source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Manual IP Port 554 \u2013 Video Port 80 \u2013 Pan/Tilt/Zoom"", ""AutoDiscovery (Port 554)""]",representation.text.plain_text,medium,representation.text.entity_name,0.5,no,representation.text.plain_text,"Values are descriptive instruction text, not entity names. FineType confidence is only 0.5.",notes,sherlock
sherlock,,,"[""Geovany Garcia"", ""Gabriel Lagunes"", ""Dean Sarvis"", ""Dean Sarvis"", ""Dean Sarvis"", ""Albin Jimenez"", ""Albin Jimenez"", ""Albin Jimenez"", ""Rodney Prescott"", ""Victor Lebron"", ""John McKee""]",identity.person.full_name,high,representation.text.entity_name,0.3636,no,identity.person.full_name,Values are clearly full person names. FineType demoted due to low confidence; blind classification is more accurate.,jockey,sherlock
sherlock,,,"[""2009/10"", ""2008/09"", ""2007/08"", ""2006/07""]",datetime.date.year_month,medium,representation.file.excel_format,0.5,no,datetime.date.year_month,"Values are sport season year ranges like '2009/10', not Excel formats. FineType is wrong.",year,sherlock
sherlock,,,"[""5-1"", ""4-2"", ""2-4"", ""1-5""]",representation.text.plain_text,medium,identity.medical.loinc,1.0,no,representation.text.plain_text,Values are win-loss scores '5-1' not LOINC codes. FineType is clearly wrong.,area,sherlock
sherlock,,,"[""Mare"", ""Gelding"", ""Gelding"", ""Gelding"", ""Gelding"", ""Mare"", ""Gelding"", ""Mare"", ""Colt"", ""Filly"", ""Gelding"", ""Mare"", ""Gelding"", ""Mare"", ""Mare"", ""Gelding"", ""Mare"", ""Mare"", ""Gelding"", ""Mare""]",representation.discrete.categorical,high,geography.location.country,0.45,no,representation.discrete.categorical,"Values are horse sex categories (Mare/Gelding/Colt/Filly), not country names. FineType is wrong.",gender,sherlock
sherlock,,,"[""Great Marsh (Area 1)"", ""Great Marsh (Area 2)"", ""Great Marsh (Area 3)"", ""Great Marsh (Area 4)"", ""Great Marsh (Area 5)"", ""Great Marsh (Area 6)"", ""Lake Verity (Before Galactic Intervention)"", ""Lake Verity (After Galactic Intervention)"", ""Route 201"", ""Route 202"", ""Route 203"", ""Route 204 (North, Towards Floaroma Town)"", ""Route 204 (South, Towards Jubilife City)"", ""Route 209"", ""Route 212 (North, Towards Hearthome City)""]",representation.text.entity_name,medium,representation.text.entity_name,0.9333,yes,representation.text.entity_name,,area,sherlock
sherlock,,,"[""Blame it on the Kids"", ""Fresh Fruit for rotting vegetables"", ""Mitt Svar Pa Ingenting 7\"""", ""Wormwood Star 7\"""", ""Historia"", ""The Nixe"", ""Dawn of the Dickies"", ""Blunt Instruments"", ""s/t"", ""Fish Booty"", ""Rock and Roll is Disco"", ""Circus sized Peanuts"", ""Sorry Ma...."", ""Vicious Circle"", ""Evil Empire"", ""split"", ""Mika on Tuolla"", ""s/t"", ""s/t"", ""s/t""]",representation.text.entity_name,medium,representation.text.entity_name,0.4,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""isbn 0805066292"", ""isbn 0060235853"", ""isbn 0380705001"", ""isbn 039569843X"", ""isbn 0440200814"", ""isbn 0590420453"", ""isbn 0590436384"", ""isbn 006440577X"", ""isbn 0833518526"", ""isbn 080501571X"", ""isbn 0374525102"", ""isbn 014034540X"", ""isbn 1583940634"", ""isbn 1416912053"", ""isbn 1596431075"", ""isbn 0330482041"", ""isbn 0805087214"", ""isbn 2743604913"", ""isbn 0316340944"", ""isbn 015600500X""]",identity.commerce.isbn,high,representation.identifier.alphanumeric_id,0.05,no,identity.commerce.isbn,Values clearly have 'isbn' prefix followed by ISBN numbers. FineType confidence of 0.05 is too low; values are prefixed ISBNs.,isbn,sherlock
sherlock,,,"["""", ""From Miyamoto Musashi"", ""Based on the original Japanese name."", ""Based on English and Japanese name.""]",representation.text.plain_text,medium,representation.text.sentence,0.125,no,representation.text.plain_text,"Values are brief text notes/explanations, not structured sentences.",origin,sherlock
sherlock,,,"[""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands"", ""East Midlands""]",geography.location.region,high,geography.location.region,1.0,yes,geography.location.region,,region,sherlock
