source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Kid with Crow Bar"", ""Student in Courtyard"", ""Dancer""]",representation.text.plain_text,medium,identity.person.last_name,0.333,no,representation.text.plain_text,"FineType guesses last_name but values are descriptive phrases (Kid with Crow Bar, Dancer), not names; plain_text is correct.",credit,sherlock
sherlock,,,"[""PK - 06"", ""03 - 06"", ""KG - 02"", ""KG - 05"", ""PK - 02"", ""03 - 05"", ""PK - 06"", ""KG - 06"", ""PK - 02"", ""03 - 05""]",representation.discrete.categorical,medium,representation.identifier.alphanumeric_id,0.5,no,representation.discrete.categorical,"Values are grade-level range codes (PK-06, KG-02); categorical fits better than alphanumeric_id.",grades,sherlock
sherlock,,,"[""ERZURUM"", ""G\u00fcm\u00fc?hane Airport"", ""Salyaz? Airport"", ""TRABZON""]",geography.location.city,medium,representation.discrete.categorical,0.5,no,geography.location.city,Values are Turkish city and airport names; geography.location.city is more precise than categorical.,name,sherlock
sherlock,,,"["""", """", ""retiVn"", """", ""sim23689"", """", ""RYANPHAN"", """", """", """"]",identity.person.username,low,representation.discrete.categorical,0.8,no,identity.person.username,"Non-empty values (retiVn, sim23689, RYANPHAN) look like usernames; FineType's categorical is low-confidence; username is better.",creator,sherlock
sherlock,,,"[""F"", ""F"", ""F"", ""F"", ""F"", """", ""F"", ""F"", ""M"", ""F"", ""M"", """", ""F"", ""F"", ""M"", ""M"", ""M"", """", ""M"", ""F""]",identity.person.gender_code,high,identity.person.gender,0.85,no,identity.person.gender,FineType correctly applies gender_detection rule; identity.person.gender is the right type for F/M coded values.,gender,sherlock
sherlock,,,"[""DONE"", ""DONE"", ""DONE"", ""TO DO"", ""TO DO"", ""TO DO"", ""TO DO"", ""TO DO"", ""TO DO"", ""TO DO"", ""DONE"", ""TO DO"", ""DONE"", ""IN PROGRESS"", ""IN PROGRESS"", ""IN PROGRESS"", ""IN PROGRESS"", ""DONE"", ""IN PROGRESS"", ""TO DO""]",representation.discrete.categorical,high,representation.numeric.integer_number,0.5,no,representation.discrete.categorical,"Values are status strings (DONE, TO DO, IN PROGRESS), not numbers; FineType is wrong here, categorical is correct.",status,sherlock
sherlock,,,"["".8 KM E 2 KM S 2 KM SE 1 KM S .4 KMW"", """", """", ""16.5 MI. N. OF"", """", """"]",representation.text.plain_text,medium,representation.boolean.initials,0.667,no,representation.text.plain_text,"Values are directional distance descriptions (.8 KM E, 16.5 MI. N. OF); FineType's initials is incorrect; plain_text is right.",address,sherlock
sherlock,,,"[""Story"", ""Print, billboards, press ads, ambient"", ""Story"", ""Story"", ""Story"", ""Story"", ""Story"", ""Story"", ""Story"", ""Commercials"", ""Story"", ""Story"", ""Story"", ""Story"", ""Story"", ""Story"", ""Story"", ""Story"", ""Story"", ""Story""]",representation.discrete.categorical,medium,representation.text.entity_name,0.025,no,representation.discrete.categorical,"Values are media/content type labels (Story, Commercials, Print); categorical is more appropriate than entity_name.",type,sherlock
sherlock,,,"[""Bishops Court Gardens, Bishops Court Lane"", ""3, Bishops Court Lane"", ""Bishops Court Lane"", ""Bishops Court Gardens, Bishops Court Lane"", ""Bishops Court, Bishops Court Lane"", ""6, Bishops Court Lane"", ""Bishops Court, Bishops Court Lane"", ""16, Bishops Court Lane"", ""Unit 15, Bishops Court Lane"", ""3, Bishops Court Lane""]",geography.address.street_name,medium,identity.person.full_name,0.5,no,geography.address.street_name,"Values are street names/addresses (Bishops Court Lane, Unit 15 Bishops Court Lane); FineType's full_name is incorrect.",address,sherlock
sherlock,,,"[""33"", ""0"", ""3""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,0.333,no,representation.numeric.integer_number,"Small integers (33, 0, 3); numeric_code and integer_number both valid but integer_number is more precise for general counts.",plays,sherlock
