source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""KG - 05"", ""KG - 06"", ""KG - 06"", ""KG - 06"", ""KG - 05"", ""KG - 05"", ""KG - 05"", ""KG - 05""]",representation.discrete.categorical,medium,representation.identifier.alphanumeric_id,1.0,no,representation.discrete.categorical,"Values are grade range codes (KG-05, KG-06) representing categorical grade levels; alphanumeric_id is incorrect as these are not identifiers.",grades,sherlock
sherlock,,,"[""Jonathan England (3)"", ""Jonathan England (3)"", ""Jonathan England (3)"", ""G Sheehan"", ""Garry Lavery (7)"", ""G Sheehan"", ""Garry Lavery (7)"", ""Garry Lavery (5)"", ""Danny Cook"", ""Danny Cook"", ""Harry Challoner (3)"", ""A Tinkler"", ""T Scudamore"", ""J Reveley"", ""J Reveley"", ""J Reveley"", ""Harry Challoner (5)"", ""Charlie Huxley"", ""J Kington (3)"", ""Charlie Huxley""]",identity.person.full_name,high,representation.text.entity_name,0.6,no,identity.person.full_name,Values are jockey names (with optional race numbers in parentheses); full_name is more specific than entity_name.,jockey,sherlock
sherlock,,,"[""Nintendo"", ""Nintendo"", ""Nintendo"", ""Nintendo"", ""SEGA"", ""SEGA"", ""SEGA"", ""THQ"", ""THQ"", ""Nintendo"", ""Nintendo"", ""Nintendo"", ""Nintendo"", ""Nintendo"", ""Nintendo"", ""Infogrames"", ""Infogrames"", ""Nintendo"", ""Nintendo"", ""Nintendo""]",representation.text.entity_name,high,geography.location.region,0.65,no,representation.text.entity_name,Values are video game publisher company names; geography.location.region is incorrect.,publisher,sherlock
sherlock,,,"[""1,207,070"", ""1,207,073"", ""1,207,079"", ""1,207,080"", ""1,207,081"", ""1,207,084"", ""1,207,085"", ""1,207,086"", ""1,207,087"", ""1,207,090"", ""1,207,094""]",representation.numeric.integer_number,high,container.array.comma_separated,0.909,no,representation.numeric.integer_number,Values are large integers formatted with comma thousand separators; finetype incorrectly classified them as comma-separated arrays.,rank,sherlock
sherlock,,,"[""662.0"", ""0.0"", ""0.0"", ""0.0""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,elevation,sherlock
sherlock,,,"["""", """", ""Year of fee payment: 4"", """", ""Effective date: 19940907""]",representation.text.plain_text,medium,representation.boolean.initials,0.6,no,representation.text.plain_text,Values are mixed fee payment descriptions and dates; boolean.initials is incorrect.,description,sherlock
sherlock,,,"[""M-I SWACO"", ""Forge Energy, LLC"", ""Pioneer Natural Resources"", ""Quantum Resources Management, LLC"", ""Apache Corporation"", ""ConocoPhillips"", ""Harvest Natural Resources, Inc."", ""Concho Resources Inc."", ""Cardno ENTRIX"", ""Anadarko Petroleum Corporation"", ""White Rock Oil and Gas"", ""Basic Energy Services"", ""ExxonMobil"", ""Quantum Resources Management, LLC"", ""ConocoPhillips""]",representation.text.entity_name,high,representation.text.entity_name,0.533,yes,representation.text.entity_name,,company,sherlock
sherlock,,,"[""27"", ""15"", ""12"", ""15"", ""12"", ""13"", ""14"", ""6"", ""21"", ""25"", ""2"", ""13"", ""12"", ""6"", ""19"", ""8"", ""1"", ""12"", ""6""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,0.684,no,representation.numeric.integer_number,Values are small integers (counts/scores); numeric_code implies structured codes rather than plain counts.,plays,sherlock
sherlock,,,"[""Resolve Professional Spot and Stain Carpet Cleaner, Pump Spray, Professional Use"", ""Resolve Triple Action Carpet Stain Remover, Pump Spray-(Canadian Market)"", ""Lysol Antibacterial Kitchen Cleaner , Complete Clean, Citrus Scent"", ""Resolve High-Traffic Foam Aerosol"", ""Resolve Pet Deep Clean Powder Carpet Cleaner"", ""Dawn Direct Foam Dishwashing Foam, Fresh Rapids-01/04/2011"", ""Resolve Bright and Resolve Carpet Cleaner Dual PowerLaundry Stain Remover, Pump Spray"", ""Dawn Direct Foam Dishwashing Soap"", ""Lysol Brand II All Purpose Cleaner Complete Clean, Pump Spray, Fresh Mountain-Old Product"", ""Resolve Multi-Fabric Upholstery Cleaner"", ""Resolve Pet High Traffic Foam Carpet & Upholstery Aerosol Cleaner"", ""Lysol Antibacterial Kitchen Cleaner, Pump Spray"", ""Resolve Pet Oxi Advanced Carpet Stain Remover, Pump Spray""]",representation.text.sentence,high,geography.address.full_address,0.385,no,representation.text.sentence,Values are product names/descriptions for cleaning products; full_address is incorrect.,brand,sherlock
sherlock,,,"[""0/6M"", ""6/12M"", ""12/24M""]",representation.text.plain_text,medium,representation.identifier.alphanumeric_id,1.0,no,representation.text.plain_text,Values are age range codes (infant clothing sizes 0-6 months etc.); these are plain text range descriptors.,age,sherlock
sherlock,,,"[""Glasgow, Glasgow, G15 Full Address"", ""Isle Of North Uist, Grampian, Highland And Islands, HS6 Full Address"", ""Greenock, Renfrewshire, PA16 Full Address"", ""Hyde, Cheshire, SK14 Full Address"", ""Oban, Argyll, PA34 Full Address"", ""Glasgow, Glasgow, G52 Full Address"", ""Isle Of Lewis, Grampian, Highland And Islands, HS2 Full Address"", ""Isle Of Skye, Inverness-Shire, IV41 Full Address"", ""Edinburgh, Edinburgh, EH10 Full Address"", ""Leeds, West Yorkshire, LS14 Full Address"", ""Southampton, Hampshire, SO18 Full Address"", ""Glasgow, Glasgow, G13 Full Address"", ""Coatbridge, Lanarkshire, ML5 Full Address"", ""Isle Of Lewis, Grampian, Highland And Islands, HS2 Full Address"", ""Ballachulish, Argyll, PH49 Full Address"", ""Glasgow, Glasgow, G74 Full Address"", ""Lincoln, Lincolnshire, LN2 Full Address"", ""Arbroath, Angus, DD11 Full Address"", ""Glasgow, Glasgow, G13 Full Address"", ""Bradford, West Yorkshire, BD5 Full Address""]",geography.address.full_address,high,geography.address.full_address,0.6,yes,geography.address.full_address,,address,sherlock
sherlock,,,"[""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None""]",representation.text.plain_text,low,geography.address.street_suffix,1.0,no,representation.text.plain_text,All values are 'None' (null placeholders); street_suffix is incorrect.,class,sherlock
sherlock,,,"[""PER"", ""EFF"", ""EFF/40"", ""Pts/g"", ""Pts/40p"", ""Pts/40"", ""Pts"", ""Reb/g"", ""DRB/g"", ""DRB/40""]",representation.discrete.categorical,medium,representation.discrete.categorical,0.1,yes,representation.discrete.categorical,,category,sherlock
sherlock,,,"[""6:05"", ""0:48"", ""0:20"", ""1:10"", ""3:10"", ""1:30"", ""2:20"", ""1:25"", ""1:05"", ""3:40"", ""0:20"", ""0:30"", ""0:10""]",datetime.time.hm_24h,medium,representation.discrete.ordinal,0.308,no,datetime.time.hm_24h,"Values are mm:ss duration/time format; ordinal is incorrect, hm_24h better represents the pattern.",duration,sherlock
sherlock,,,"[""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan"", ""Afghanistan""]",geography.location.country,high,geography.location.region,1.0,no,geography.location.country,"Afghanistan is a country name, not a region; geography.location.country is correct.",country,sherlock
sherlock,,,"[""FPAY"", ""REMI"", ""LAPS"", ""FP""]",representation.discrete.categorical,medium,geography.transportation.icao_code,0.75,no,representation.discrete.categorical,"Values are patent fee/status codes (FPAY=fee payment, REMI=reminder, LAPS=lapsed); icao_code is incorrect.",code,sherlock
sherlock,,,"[""FEMALE"", ""FEMALE"", ""MALE""]",identity.person.gender,high,identity.person.gender,0.8,yes,identity.person.gender,,gender,sherlock
sherlock,,,"["""", ""3800 UNIVERSITY BLVD"", ""CORNER AIRLINE RD & ROSEDALE AVE""]",geography.address.street_name,medium,geography.address.full_address,0.333,no,geography.address.street_name,Values are US street addresses (street number + street name); street_name is more appropriate than full_address which implies city/state/zip.,address,sherlock
