source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Catholic"", ""Mainline Protestant"", ""Evangelical Protestant"", ""Black Protestant"", ""Other"", ""Orthodox"", ""None""]",representation.discrete.categorical,high,geography.location.region,0.4286,no,representation.discrete.categorical,"Religious denomination names are a fixed set of categories, not geographic regions. Blind classification is correct.",religion,sherlock
sherlock,,,"[""Ohio State"", ""Minnesota"", ""Illinois"", ""Penn State"", ""Indiana"", ""Michigan""]",representation.text.entity_name,medium,geography.location.region,0.5000,no,representation.text.entity_name,"Values are university and sports team names, not geographic regions. They function as entity names in context.",team,sherlock
sherlock,,,"["""", ""AFL-CIO"", ""American Academy of Orthopaedic Surgeons"", """", """", """", """", ""Focus on the Family"", """", ""American Conservative Union""]",representation.text.entity_name,high,geography.location.region,0.0500,no,representation.text.entity_name,"These are organization/affiliate names (AFL-CIO, etc.), not geographic regions. Low FT confidence supports blind classification.",affiliate,sherlock
sherlock,,,"[""ZTBL"", ""ZTBL"", ""ZTBL"", ""ZTBL"", ""ZTBL"", ""ZTBL"", ""ZTBL"", ""ZTBL"", ""ZTBL"", ""ZTBL""]",representation.identifier.alphanumeric_id,medium,geography.transportation.icao_code,1.0000,no,geography.transportation.icao_code,ZTBL matches ICAO airport code format (4 letters) and FineType is highly confident. ICAO is more specific than alphanumeric_id.,team,sherlock
sherlock,,,"[""Santa Clara"", ""Solano"", ""Santa Clara"", ""Santa Clara"", ""Santa Clara"", ""Santa Clara"", ""Santa Clara"", ""San Mateo"", ""San Mateo"", ""Contra Costa""]",geography.location.region,high,representation.text.entity_name,0.6500,no,geography.location.region,"Values are California county names, which are geographic regions. FT was confused by the street_name attractor but blind label is more accurate.",county,sherlock
sherlock,,,"[""Fresno State"", ""Fresno State"", ""Pacers"", ""Pacers"", ""Pacers"", ""Pacers"", ""Pacers""]",representation.text.entity_name,medium,representation.discrete.categorical,0.5000,no,representation.text.entity_name,"These are team/organization names (Fresno State, Pacers), better classified as entity names than categorical.",team,sherlock
sherlock,,,"[""Unavailable"", ""Available""]",representation.boolean.terms,high,representation.discrete.categorical,1.0000,no,representation.boolean.terms,"Available/Unavailable is a binary boolean pair, so boolean.terms is more specific and accurate than generic categorical.",status,sherlock
sherlock,,,"[""KG - 05"", ""KG - 05"", ""KG - 05"", ""KG - 05"", ""KG - 05"", ""PK - 05"", ""KG - 06"", ""PK - 06"", ""KG - 06"", ""KG - 06""]",representation.discrete.categorical,medium,representation.identifier.alphanumeric_id,0.8460,no,representation.identifier.alphanumeric_id,"These are structured grade/level codes (KG-05, PK-06) that match alphanumeric identifier format. FineType's classification is correct.",grades,sherlock
sherlock,,,"[""Waratahs"", ""Brumbies"", ""Rebels"", ""Reds"", ""Force""]",representation.text.entity_name,high,identity.person.last_name,0.1000,no,representation.text.entity_name,"These are rugby team names (Waratahs, Brumbies), not personal last names. Blind classification is correct.",team,sherlock
sherlock,,,"[""227 Street Playground"", ""Bronx River Parkway (Parque de los Ninos)""]",geography.address.street_name,medium,representation.text.entity_name,1.0000,no,representation.text.entity_name,"These are park/location names, not structured street addresses. FineType's entity_name is more appropriate.",name,sherlock
