source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"["""", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", ""M"", """"]",representation.boolean.initials,medium,identity.person.gender,0.8,no,identity.person.gender,FineType correctly detects gender with disambiguation rule; values are M (male) mixed with empty strings.,sex,sherlock
sherlock,,,"[""23.68 KB"", ""146.45 KB""]",representation.file.file_size,high,representation.file.file_size,1.0,yes,representation.file.file_size,,file Size,sherlock
sherlock,,,"[""1,187"", ""$6,502""]",finance.currency.amount,medium,representation.numeric.decimal_number_comma,0.5,no,representation.numeric.decimal_number_comma,Values include comma-formatted numbers and $ prefix; FineType's decimal_number_comma is more specific than generic amount.,currency,sherlock
sherlock,,,"[""show running-config"", ""show startup-config""]",representation.text.sentence,medium,geography.location.country,0.5,no,representation.text.sentence,"Command strings like 'show running-config'; FineType incorrectly maps to geography.location.country. These are CLI commands, best mapped to plain text.",command,sherlock
sherlock,,,"[""ADA4937-1"", ""AD9246""]",representation.identifier.alphanumeric_id,medium,representation.identifier.alphanumeric_id,0.5,yes,representation.identifier.alphanumeric_id,,product,sherlock
sherlock,,,"[""SMSI"", ""SMSEY"", ""SMSVX"", ""SMSM.JK"", ""SMSUF"", ""SMSMY"", ""SMSIX"", ""SMSN.L"", ""1908721.SW"", ""SMSWLD.MI"", ""PISC.SW"", ""24327500.DE"", ""SMSPHABBPH.BO"", ""SMSPHARMA.BO"", ""SMSN.IL"", ""SMS2.BE"", ""SMSAX"", ""18330501.SG"", ""SMSUY"", ""SMSNN.MX""]",representation.identifier.alphanumeric_id,medium,representation.text.entity_name,0.3,no,representation.text.entity_name,FineType prediction used as tiebreaker.,symbol,sherlock
sherlock,,,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.06849"", ""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.09985"", ""0.0"", ""0.0""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,region,sherlock
sherlock,,,"["""", """", """", """", """", """", """", ""azaozz"", """", """", """", """", """", """", """", """", """", """", """", """"]",representation.text.word,low,representation.boolean.initials,0.95,no,representation.boolean.initials,Column is mostly empty with one 'azaozz' value; FineType's initials better represents the sparse M/empty pattern seen in similar col 0.,owner,sherlock
sherlock,,,"[""Japan"", ""Europe"", ""North America""]",geography.location.continent,medium,geography.location.continent,0.667,yes,geography.location.continent,,region,sherlock
sherlock,,,"[""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California"", ""California""]",geography.location.region,high,geography.location.region,1.0,yes,geography.location.region,,state,sherlock
sherlock,,,"[""North-East"", ""South-Atlantic"", ""North-Central"", ""South-Gulf"", ""West""]",geography.location.region,medium,geography.location.region,0.8,yes,geography.location.region,,region,sherlock
sherlock,,,"[""2009"", ""2009"", ""2009"", ""2009"", ""2009"", ""2008"", ""2008"", ""2008"", ""2008"", ""2008"", ""2007"", ""2007"", ""2007"", ""2007"", ""2007"", ""2006"", ""2006"", ""2006"", ""2006"", ""2006""]",datetime.component.year,high,datetime.component.year,1.0,yes,datetime.component.year,,year,sherlock
