source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""APRILLIA"", ""BENELLI"", ""BMW"", ""BUELL"", ""CAGIVA"", ""DUCATI"", ""HONDA"", ""HARLEY"", ""HUSABERG"", ""HYOSUNG"", ""KAWASAKI"", ""KTM"", ""SUZUKI"", ""TRIUMPH"", ""YAMAHA""]",representation.text.entity_name,high,representation.numeric.integer_number,0.5,no,representation.text.entity_name,FineType guessed integer_number (motorcycle brands look numeric in char patterns) but these are clearly brand names. Blind classification correct.,brand,sherlock
sherlock,,,"[""North America"", ""Europe"", ""Japan""]",geography.location.region,high,geography.location.continent,0.667,no,geography.location.region,"FineType returned continent but 'North America', 'Europe', 'Japan' is more precisely region/continent mix; region is best taxonomy fit. Blind is correct.",region,sherlock
sherlock,,,"[""Brazil"", ""Angola"", ""United Kingdom"", ""United States"", ""Korea, Republic of"", ""Paraguay"", """"]",geography.location.country,high,geography.location.country,0.429,yes,geography.location.country,,origin,sherlock
sherlock,,,"[""25"", ""28"", ""25"", ""27"", ""28"", ""26"", ""28"", ""27"", ""29"", ""27""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,FineType returned numeric_code but these are ages (25-29); integer_number is more semantically correct. Blind is correct.,age,sherlock
sherlock,,,"[""Albania"", ""Algeria"", ""Argentina"", ""Armenia"", ""Australia"", ""Austria"", ""Azerbaijan"", ""Bahamas"", ""Bahrain"", ""Bangladesh"", ""Barbados"", ""Belarus"", ""Belgium"", ""Bolivia"", ""Bosnia and Herzegovina"", ""Brazil"", ""Brunei"", ""Bulgaria"", ""Cambodia"", ""Cameroon""]",geography.location.country,high,geography.location.country,0.4,yes,geography.location.country,,country,sherlock
sherlock,,,"[""32"", ""15"", ""17"", ""12"", ""20"", ""23"", ""9"", ""9"", ""23"", ""30"", ""2"", ""22"", ""8"", ""29"", ""1"", ""9"", ""13"", ""7"", ""3""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,0.579,no,representation.numeric.integer_number,FineType returned numeric_code but values are play counts (integers); integer_number is more appropriate. Blind is correct.,plays,sherlock
sherlock,,,"[""isbn 096129583X"", ""isbn 0684823780""]",identity.commerce.isbn,high,representation.discrete.categorical,1.0,no,identity.commerce.isbn,FineType returned categorical (low samples) due to the 'isbn ' prefix confusing the model; values are clearly ISBNs. Blind is correct.,isbn,sherlock
sherlock,,,"[""COM NEW"", ""WT EXP 011921"", ""COM"", ""7.25%CNV PFD L"", ""WT EXP 011619"", ""COM"", ""CL A"", ""DAILY GOLD MINER"", ""COM"", ""COM"", ""WT EXP 090318"", ""COM NEW"", ""WT EXP 090318"", ""COM"", ""COM"", ""PFD CV SER A"", ""CL A"", ""WT EXP 071019"", ""WT EXP 123115"", ""PERP PFD CNV B""]",representation.text.plain_text,medium,representation.text.entity_name,0.1,no,representation.text.entity_name,,class,sherlock
sherlock,,,"[""Beverly Hills, CA 90210"", ""Arvada, CO 80004"", ""Aurora, CO 80010"", ""Aurora, CO 80010"", ""Aurora, CO 80012"", ""Aurora, CO 80013"", ""Aurora, CO 80014"", ""Aurora, CO 80014"", ""Aurora, CO 80014"", ""Aurora, CO 80014"", ""Aurora, CO 80014"", ""Aurora, CO 80016"", ""Aurora, CO 80017"", ""Aurora, CO 80017"", ""Broomfield, CO 80020"", ""Broomfield, CO 80021"", ""Castle Rock, CO 80109"", ""Englewood, CO 80112"", ""Littleton, CO 80122"", ""Centennial, CO 80122""]",geography.address.full_address,high,geography.address.full_address,1.0,yes,geography.address.full_address,,address,sherlock
sherlock,,,"[""1/1000 - 1/10000. Detects a band of approximately 34 kDa (predicted molecular weight: 34 kDa)."", ""1/50."", ""1/500."", ""1/50.""]",representation.text.plain_text,medium,representation.file.excel_format,0.75,no,representation.text.plain_text,FineType returned excel_format which is wrong; these are lab dilution notes. plain_text is correct.,notes,sherlock
