source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""The Blue Light Live..."", ""Saturday Night - Single"", ""Songs About Trucks - Single"", ""Live At Billy Bob's Texas: Wade Bowen"", ""Lost Hotel"", ""Lost Hotel"", ""The Given"", ""If We Ever Make It Home"", ""If We Ever Make It Home"", ""Lost Hotel""]",representation.text.entity_name,high,representation.text.entity_name,0.8,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""Microsoft SQL Server 2000."", ""Microsoft SQL Server 2005.""]",representation.text.plain_text,high,geography.address.full_address,1.0,no,representation.text.plain_text,"These are software product names, not addresses. FineType misclassified due to the period/number pattern.",description,sherlock
sherlock,,,"[""9 MI E ON HWY 163 12181 NE 12TH AVE"", ""4198 DELAWARE AVE"", """"]",geography.address.street_name,medium,representation.boolean.initials,0.333,no,geography.address.street_name,"Values are clearly street addresses. FineType was confused by sparse data and abbreviations like NE, E.",address,sherlock
sherlock,,,"[""Hardware"", ""Operating system"", ""Software""]",representation.discrete.categorical,high,representation.discrete.categorical,0.5,yes,representation.discrete.categorical,,component,sherlock
sherlock,,,"[""NY"", ""WI"", ""NY"", ""NY"", ""MA"", ""MI"", ""DC""]",geography.location.region,high,geography.location.country_code,0.857,no,geography.location.region,"These are US state abbreviations (NY, WI, MA, MI, DC), not country codes. FineType confused 2-letter state codes with ISO country codes.",state,sherlock
sherlock,,,"[""Tinamiformes"", ""Rheiformes"", ""Struthioniformes"", ""Casuariiformes"", ""Dinornithiformes"", ""Galliformes"", ""Anseriformes"", ""Sphenisciformes"", ""Gaviiformes"", ""Procellariiformes""]",representation.text.word,medium,representation.discrete.categorical,0.5,no,representation.discrete.categorical,"These are biological order names (taxonomy); while they are words, they function as a categorical classification system, so categorical is more precise.",order,sherlock
sherlock,,,"["""", ""F"", """", ""F"", """", ""F"", ""F"", """", ""F"", """", ""F"", """", ""F"", """", ""F"", """", ""F"", """", ""F"", """"]",identity.person.gender_code,medium,representation.boolean.initials,0.8,no,identity.person.gender_code,The single letter F with many empty values suggests a gender code column (female marker). Boolean initials would expect Y/N or T/F pairs.,sex,sherlock
sherlock,,,"[""Human"", ""Mouse"", ""Rat"", ""Cow""]",representation.text.word,high,identity.person.last_name,0.5,no,representation.text.word,"These are animal/organism species names, not last names. The values are common words used as species identifiers.",species,sherlock
sherlock,,,"[""Eric Turner (Warrant), Jani Lane & Jerry Dixon"", ""L.A. Guns"", ""Sister Machine Gun"", ""Quiet Riot""]",identity.person.full_name,medium,representation.text.entity_name,0.5,no,representation.text.entity_name,These are band/group names rather than individual person names. FineType's entity_name is more appropriate for music groups.,artist,sherlock
sherlock,,,"[""Throbbing Gristle"", ""Nurse With Wound"", ""Keith Rowe"", ""Nurse With Wound"", ""AMM""]",representation.text.entity_name,high,representation.text.entity_name,0.5,yes,representation.text.entity_name,,artist,sherlock
sherlock,,,"[""Methodist/Pietist"", ""Baptist"", ""European Free-Church"", ""Pentecostal"", ""Catholicism"", ""Holiness"", ""Ind. Fundamentalist"", ""Methodist/Pietist"", ""Holiness"", ""Pentecostal""]",representation.discrete.categorical,high,geography.location.region,0.125,no,representation.discrete.categorical,These are religious denomination names forming a categorical classification. FineType's confidence is very low (0.125) and geography.location.region is clearly wrong.,family,sherlock
sherlock,,,"[""12"", ""3"", ""8"", ""2"", ""7"", ""1"", ""4"", ""10"", ""6"", ""6"", ""7"", ""7"", ""3"", ""3""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,0.071,no,representation.numeric.integer_number,"These are small count integers (plays), not numeric codes. FineType confidence is very low (0.071); integer_number is the better fit.",plays,sherlock
sherlock,,,"[""isbn 0670014737"", ""isbn"", ""isbn 0752898477"", ""isbn 0385340397"", ""isbn 0440221668""]",identity.commerce.isbn,high,representation.discrete.categorical,0.05,no,identity.commerce.isbn,Values follow 'isbn XXXXXXXXXX' pattern — these are ISBN book identifiers. FineType's confidence is near-zero; the isbn prefix is definitive.,isbn,sherlock
sherlock,,,"[""72.9"", ""72.8"", ""74.3"", ""74.3"", ""73.8"", ""73.3"", ""72.3"", ""71.6"", ""74.8"", ""73.7""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,depth,sherlock
sherlock,,,"[""110203"", ""111099""]",representation.identifier.numeric_code,medium,finance.currency.amount_minor_int,1.0,no,representation.identifier.numeric_code,"6-digit values like 110203 and 111099 look like numeric codes (e.g., library codes), not currency minor integers which would represent cents.",code,sherlock
sherlock,,,"[""Central Library"", ""Warren Library""]",representation.text.entity_name,high,geography.location.region,0.5,no,representation.text.entity_name,"These are named institutions (libraries), best classified as entity names. Region classification is incorrect.",location,sherlock
sherlock,,,"[""Buttons - Single"", ""Drop It Like It's Hot - Single"", ""Doggystyle"", ""Sensual Seduction - Single""]",representation.text.entity_name,high,geography.location.region,0.4,no,representation.text.entity_name,"These are music album/single titles, not geographic regions. FineType was misled by some common words.",album,sherlock
sherlock,,,"[""San Diego"", ""Kennesaw State"", ""Loyola Marymount"", ""Pacific"", ""Duke"", ""St. Mary's (Calif.)"", ""Santa Clara""]",representation.text.entity_name,high,geography.location.country,0.333,no,representation.text.entity_name,"These are college/university team names (e.g., San Diego Toreros, Duke Blue Devils), not country names. FineType misclassified due to geographic-sounding names.",team Name,sherlock
sherlock,,,"[""AS"", ""FPAY"", ""FPAY"", ""FPAY""]",representation.discrete.categorical,medium,geography.transportation.icao_code,0.75,no,representation.discrete.categorical,"AS and FPAY are status/payment codes, not ICAO airport codes. FPAY is clearly not an airport identifier.",code,sherlock
sherlock,,,"[""IsoBurn Vanilla Ice Cream"", ""IsoBurn Strawberry Milkshake""]",representation.text.entity_name,high,representation.text.entity_name,0.5,yes,representation.text.entity_name,,product,sherlock
sherlock,,,"[""Your Everything - Single"", ""Second Chances & New Romances Volume 3"", ""Your Everything - Single"", ""DownHer - EP""]",representation.text.entity_name,high,representation.text.entity_name,0.3,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""England"", ""England"", ""England"", ""England"", ""England"", ""England"", ""England"", ""England"", ""England"", ""England"", ""England"", ""North East""]",geography.location.region,high,geography.location.region,1.0,yes,geography.location.region,,region,sherlock
sherlock,,,"[""Federal State"", ""County"", ""County"", ""City"", ""County"", ""County""]",representation.discrete.categorical,high,representation.text.entity_name,0.075,no,representation.discrete.categorical,"Federal State, County, City are administrative unit type categories. FineType confidence is near-zero; categorical is clearly correct.",status,sherlock
sherlock,,,"[""Beef"", ""Deer (Mule)"", ""Deer (Whitetail)""]",representation.text.word,medium,geography.location.country,0.667,no,representation.text.word,"These are animal/meat species names, not country names. FineType was misled by short capitalized words.",species,sherlock
sherlock,,,"[""isbn 0679777431"", ""isbn 0192750453"", ""isbn 0192755056"", ""isbn 0618150730""]",identity.commerce.isbn,high,representation.discrete.categorical,0.025,no,identity.commerce.isbn,Values clearly follow 'isbn XXXXXXXXXX' pattern. FineType's near-zero confidence indicates uncertainty; the isbn prefix is definitive.,isbn,sherlock
sherlock,,,"[""4-5"", ""1-2"", ""SF"", ""1-2"", ""PG"", ""1-2"", ""2-3"", ""4-5"", ""3-4"", ""SG""]",representation.discrete.categorical,medium,identity.medical.loinc,0.6,no,representation.discrete.categorical,"Values are basketball positions (SF=Small Forward, PG=Point Guard, SG=Shooting Guard) mixed with numeric ranges. LOINC codes are medical identifiers; categorical is correct here.",position,sherlock
sherlock,,,"[""16"", ""10"", ""12"", ""25"", ""28"", ""27"", ""15"", ""6"", ""6"", ""4""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,0.6,no,representation.numeric.integer_number,Small integers representing day numbers; integer_number is more appropriate than numeric_code for these counting/ordinal values.,day,sherlock
sherlock,,,"[""17, Castle Street"", ""17, Castle Street"", ""18, Castle Street"", ""19, Castle Street"", ""20, Castle Street""]",geography.address.street_name,high,representation.text.entity_name,0.9,no,geography.address.street_name,"Values are street addresses with house numbers and street names (17, Castle Street). FineType missed the address structure.",address,sherlock
sherlock,,,"[""Seafoam Islands (B3f)"", ""Seafoam Islands (B4f)"", ""Safari Zone (Area 3, West)"", ""Cinnabar Island"", ""Viridian City""]",representation.text.entity_name,high,representation.text.entity_name,0.5,yes,representation.text.entity_name,,area,sherlock
sherlock,,,"[""Defence"", ""Work and Pensions"", ""Education"", ""Environment"", ""Foreign Office"", ""NHS""]",representation.text.entity_name,high,geography.location.region,0.147,no,representation.text.entity_name,"These are UK government department names (organisations), not geographic regions. FineType confidence is very low.",organisation,sherlock
sherlock,,,"[""America"", ""America"", ""America"", ""America"", ""america""]",geography.location.continent,medium,representation.discrete.ordinal,0.025,no,geography.location.continent,America is a continent/region name. FineType confidence is near-zero; continent is the correct classification.,country,sherlock
sherlock,,,"[""HOU"", ""CHC"", ""COL"", ""MIN"", ""CLE"", ""MIA"", ""BOS"", ""KC"", ""PIT"", ""TOR""]",representation.identifier.alphanumeric_id,high,geography.transportation.iata_code,0.75,no,representation.identifier.alphanumeric_id,"These are MLB baseball team abbreviations (HOU=Houston, CHC=Chicago Cubs, etc.), not IATA airport codes. The 2-3 letter format overlaps with IATA but the values match team codes.",team,sherlock
sherlock,,,"[""Mon"", ""Tues"", ""Wed"", ""Thurs"", ""Fri"", ""Sat"", ""Sun""]",datetime.component.day_of_week,high,representation.text.entity_name,0.071,no,datetime.component.day_of_week,"Mon, Tues, Wed, Thurs, Fri, Sat, Sun are day-of-week abbreviations forming a complete set. FineType confidence is very low.",order,sherlock
sherlock,,,"[""37.3"", ""33.1""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,weight,sherlock
sherlock,,,"[""Byron Berline"", ""Byron Berline"", ""Byron Berline""]",identity.person.full_name,high,representation.text.entity_name,1.0,no,identity.person.full_name,"Byron Berline is a person's full name (first + last). While entity_name could apply, full_name is more specific and accurate for a personal name.",artist,sherlock
sherlock,,,"[""Kanye West"", ""Kanye West"", ""Kanye West"", ""Kanye West""]",identity.person.full_name,high,geography.location.country,1.0,no,identity.person.full_name,Kanye West is a well-known person's full name. FineType incorrectly classified it as a country due to the word 'West'.,artist,sherlock
