source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""2007"", ""2010"", ""2010"", ""2005"", ""2006"", ""2008"", ""2002"", ""2007"", ""2009"", ""1997"", ""2012"", ""2011"", ""2007"", ""2008"", ""2008"", ""2006"", ""2008"", ""1998"", ""2007"", ""2006""]",datetime.component.year,high,datetime.component.year,1.0,yes,datetime.component.year,,year,sherlock
sherlock,,,"[""BELT DRIVE APPARATUS AND IMAGE FORMING APPARATUS - A belt drive apparatus..."", ""FIXING DEVICE AND IMAGE FORMING APPARATUS..."", ""IMAGE FORMING APPARATUS - When an input image..."", ""IMAGE FORMING APPARATUS - An image formation control section...""]",representation.text.paragraph,high,representation.text.paragraph,0.125,yes,representation.text.paragraph,,description,sherlock
sherlock,,,"[""Vulnerability"", ""Vulnerability""]",representation.discrete.categorical,medium,geography.location.region,1.0,no,representation.discrete.categorical,"Values are all 'Vulnerability', a single repeated categorical label; FineType misidentified as region.",class,sherlock
sherlock,,,"[""319.0"", ""0.0"", ""321.9"", ""0.0""]",representation.numeric.decimal_number,medium,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,elevation,sherlock
sherlock,,,"[""Afghanistan"", ""Albania"", ""Algeria"", ""American Samoa"", ""Andorra"", ""Angola"", ""Antigua and Barbuda"", ""Argentina"", ""Armenia"", ""Aruba"", ""Australia"", ""Austria"", ""Azerbaijan"", ""Bahamas"", ""Bahrain"", ""Bangladesh"", ""Barbados"", ""Belarus"", ""Belgium"", ""Belize""]",geography.location.country,high,geography.location.region,0.35,no,geography.location.country,"Full country names like Afghanistan, Albania are geography.location.country; FineType chose region which applies to sub-national areas.",country,sherlock
sherlock,,,"[""TO DO"", ""TO DO"", ""DONE"", ""DONE"", ""DONE"", ""DONE"", ""DONE"", ""DONE"", ""DONE"", ""DONE"", ""DONE""]",representation.discrete.categorical,high,geography.transportation.icao_code,0.818,no,representation.discrete.categorical,"Values are task statuses (TO DO, DONE); FineType misidentified as ICAO airport codes.",status,sherlock
sherlock,,,"[""TO DO"", ""IN PROGRESS"", ""TO DO"", ""TO DO"", ""TO DO"", ""TO DO"", ""TO DO"", ""TO DO"", ""IN PROGRESS"", ""IN PROGRESS"", ""IN PROGRESS"", ""IN PROGRESS"", ""TO DO""]",representation.discrete.categorical,high,representation.numeric.integer_number,0.615,no,representation.discrete.categorical,"Values are workflow statuses (TO DO, IN PROGRESS); FineType misidentified as integer numbers.",status,sherlock
sherlock,,,"[""The Live EP"", ""The Live EP"", ""The Human Engine Waits"", ""The Live EP"", ""The Live EP"", ""The Live EP"", ""The Human Engine Waits"", ""The Human Engine Waits"", ""The Human Engine Waits"", ""The Human Engine Waits""]",representation.text.entity_name,medium,representation.text.entity_name,0.5,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""PK-7"", ""PK-12"", ""PK-12"", ""5-12"", ""N/A""]",representation.text.plain_text,medium,representation.identifier.alphanumeric_id,0.4,no,representation.text.plain_text,"Grade ranges like PK-7, PK-12 are plain text strings; alphanumeric_id is for structured IDs.",grades,sherlock
sherlock,,,"[""User created page with UploadWizard"", ""User created page with UploadWizard"", ""correction (Cotonou-Dakar route)"", ""{{Information |Description={{en|1=Photo of a former Wellington tram...}}"", ""{{Information |Description={{en|1=Interior photo of carriage...}}"", ""{{Information |Description={{en|1=Photo of an NZR EA Class locomotive...}}"", """", ""{{Information |Description={{en|1=Map showing the percentage...}}"", ""{{Information |Description={{en|1=Map showing the percentage of people identifying as ethnically Asian...}}"", ""{{Information |Description={{en|1=Map showing the percentage of people identifying as ethnically Maori...}}""]",representation.text.sentence,medium,representation.text.paragraph,0.5,no,representation.text.sentence,Mix of short edit summaries and longer wiki templates; sentence captures the predominant pattern better than paragraph.,description,sherlock
sherlock,,,"[""Standard Shipping (FedEx Ground or FedEx Home Delivery\u00ae)"", ""Expedited Shipping (FedEx 2Day\u00ae)"", ""One-day Shipping (FedEx Standard Overnight\u00ae)""]",representation.text.entity_name,medium,representation.text.entity_name,0.667,yes,representation.text.entity_name,,service,sherlock
sherlock,,,"["""", ""M"", """", ""M""]",representation.discrete.categorical,low,identity.person.gender_code,0.5,no,identity.person.gender_code,FineType correctly identifies 'M' as gender_code; I defer to FineType.,sex,sherlock
