source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""9am-9pm"", ""9am-9pm"", ""9am-9pm"", ""9am-9pm"", ""9am-9pm"", ""9am-9pm"", ""10am-8pm""]",representation.text.plain_text,medium,representation.file.excel_format,0.857,no,representation.text.plain_text,"Values like '9am-9pm' are operating hours/time ranges, not Excel formats. FineType misclassified due to pattern similarity.",sales,sherlock
sherlock,,,"[""Tutorial and Introduction to Fiddles"", ""A Complete Learning System Including 3 Audio Cds and DVD""]",representation.text.sentence,high,representation.text.entity_name,0.5,no,representation.text.entity_name,Book titles are entity names rather than sentences. FineType's entity_name classification is more precise.,description,sherlock
sherlock,,,"[""Times Union 1 Riverside Blvd. Jacksonville, FL 32202"", ""Island Life Grill 2245 Plantation Center Dr Fleming Island, FL 32003"", ""Smokey's BBQ 1018 Cassat Avenue Jacksonville, Fl 32205"", ""450076 State Road 200 Callahan Florida 32011"", ""Medical and Merchant's Center of Mandarin 11701 San Jose Blvd Jacksonville, FL 32223""]",geography.address.full_address,high,geography.address.full_address,1.0,yes,geography.address.full_address,,address,sherlock
sherlock,,,"[""Hamburg"", ""Munster"", ""Koln"", ""Munich"", ""Berlin"", ""London"", ""Montreal"", ""Montreal"", ""Kingston"", ""Toronto"", ""London"", ""Toronto"", ""Toronto"", ""Milwaukee"", ""Chicago"", ""Minneapolis"", ""Columbus"", ""Toronto"", ""Boston"", ""Philadelphia""]",geography.location.city,high,geography.location.region,0.35,no,geography.location.city,"Hamburg, Munich, Berlin, London etc. are cities. FineType misidentified as region.",city,sherlock
sherlock,,,"[""Lawyers/Law Firms"", ""Women's Issues"", ""Retired"", ""Leadership PACs"", ""Building Trade Unions"", ""Public Sector Unions"", ""Candidate Committees"", ""Real Estate"", ""Education"", ""Industrial Unions"", ""Health Professionals"", ""Abortion Policy/Pro-Abortion Rights"", ""Securities & Investment"", ""Democratic/Liberal"", ""Lobbyists"", ""Transportation Unions"", ""Insurance"", ""Hospitals/Nursing Homes"", ""Misc Defense"", ""Misc Unions""]",representation.discrete.categorical,high,representation.text.entity_name,0.55,no,representation.discrete.categorical,Blind classification maintained as more contextually appropriate.,industry,sherlock
sherlock,,,"[""Dwayne Dunn"", ""Luke Nolen"", ""Corey Brown"", ""Kerrin McEvoy"", ""James McDonald (a)"", ""Nathan Berry"", ""Peter Robl"", ""Brenton Avdulla"", ""Jim Cassidy"", ""Tommy Berry"", """", """"]",identity.person.full_name,high,representation.text.entity_name,0.417,no,identity.person.full_name,Values are personal names (jockeys). full_name is more specific than entity_name.,jockey,sherlock
sherlock,,,"[""FB"", ""MO""]",representation.identifier.alphanumeric_id,low,geography.location.country_code,1.0,no,representation.identifier.alphanumeric_id,"FB and MO are not standard ISO country codes. These appear to be classification codes, so alphanumeric_id is more appropriate.",class,sherlock
sherlock,,,"[""None"", ""7.0"", ""12.0"", ""9.0"", ""7.0"", ""17.0"", ""None"", ""None""]",representation.numeric.decimal_number,medium,representation.numeric.decimal_number,0.625,yes,representation.numeric.decimal_number,,position,sherlock
sherlock,,,"[""Alta Verapaz"", ""Chimaltenango"", ""Guatemala"", ""Guatemala"", ""Guatemala"", ""Guatemala"", ""Quezaltenango"", ""Quich\u00c3\u00a9"", ""Sacatep\u00c3\u00a9quez"", ""Sacatep\u00c3\u00a9quez"", ""Sacatep\u00c3\u00a9quez"", ""Solol\u00c3\u00a1""]",geography.location.region,high,geography.location.region,0.5,yes,geography.location.region,,region,sherlock
sherlock,,,"[""Power Plant"", ""Route 10""]",representation.text.entity_name,medium,geography.location.city,0.5,no,representation.text.entity_name,"Values like 'Power Plant' and 'Route 10' are location descriptors/area names, not cities. entity_name is more appropriate.",area,sherlock
sherlock,,,"[""Play"", ""Metaphor"", ""A Twist of Jobim"", ""The Story So Far"", ""The Story So Far"", ""Unforgettable"", ""Re:Generations"", ""Re:Generations"", ""Re:Generations"", ""Michelle"", ""Lamento Negro"", ""Concheperla"", ""Black Diamond"", ""Turn It Up"", ""Journey Into Paradise (Larry Levan Story)"", ""Patrick Adams Presents Phreek"", ""In Search of the Last Trump of Funk"", ""12 inch"", ""Bombazo"", ""Prose Combat""]",representation.text.entity_name,medium,representation.text.entity_name,0.45,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama"", ""Panama""]",geography.location.country,high,datetime.component.month_name,1.0,no,geography.location.country,"All values are 'Panama', which is a country name. FineType incorrectly predicted month_name.",country,sherlock
sherlock,,,"[""Sci-Fi - Adventure"", ""TV Adaptation (Live Action)""]",representation.discrete.categorical,high,representation.text.entity_name,0.5,no,representation.discrete.categorical,Blind classification maintained as more contextually appropriate.,genre,sherlock
sherlock,,,"[""Computing Labs"", ""Kiosks"", ""Laptop Checkout"", ""Printing and Scanning"", ""Technology Equipped Classrooms"", ""Technology Equipped Group Study Rooms""]",representation.discrete.categorical,high,representation.text.entity_name,0.667,no,representation.discrete.categorical,Values are enumerable service/facility categories. categorical is more precise than entity_name.,service,sherlock
sherlock,,,"[""Tucson, AZ"", ""Orlando, FL"", ""Cleveland, OH"", ""Las Vegas, NV"", ""Palm Springs, CA"", ""Portland, OR"", ""New Orleans, LA""]",geography.location.city,high,representation.text.entity_name,1.0,no,geography.location.city,"Values are city+state format (e.g. 'Tucson, AZ'). geography.location.city is more specific.",location,sherlock
