source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""CA"", ""VT"", ""NC"", ""OH"", ""TX"", ""PA"", ""ME"", ""MD"", ""CA"", ""NC"", ""SC"", ""OH"", ""WV"", ""TX"", ""FL"", ""AL"", ""MA"", ""KS"", ""TX"", ""CA""]",geography.location.region,high,geography.location.country_code,1.0,no,geography.location.region,"Values are US state abbreviations (CA, TX, FL) which are regions/states, not ISO country codes. Blind label correct.",state,sherlock
sherlock,,,"[""Female"", ""Male""]",identity.person.gender,high,identity.person.gender,1.0,yes,identity.person.gender,,gender,sherlock
sherlock,,,"[""4.5-11 kg"", ""11-31 kg"", ""31-46 kg""]",representation.text.plain_text,medium,representation.numeric.decimal_number,0.667,no,representation.text.plain_text,Values are weight ranges with units (4.5-11 kg) - not numeric decimals. Blind label correct.,weight,sherlock
sherlock,,,"[""COM"", ""COM UNIT LP"", ""COM"", ""COM UNIT RP LP"", ""SPONSORED ADR"", ""ADR"", ""CL B""]",representation.discrete.categorical,medium,representation.text.entity_name,0.071,no,representation.discrete.categorical,Stock share class codes are categorical labels. Finetype got confused by short tokens. Blind label correct.,class,sherlock
sherlock,,,"[""BINGHAM KIM R"", ""BINGHAM KIM R"", ""WONG IRWIN"", ""WONG IRWIN"", ""TANG ANTHONY M"", ""TANG ANTHONY M"", ""Tai Pin"", ""Tai Pin"", ""Tai Pin"", ""WU PETER"", ""Tai Pin"", ""BINGHAM KIM R"", ""WONG IRWIN"", ""CHEN HENG W"", ""TANG ANTHONY M"", ""WU PETER"", ""CHENG DUNSON K"", ""TANG ANTHONY M"", ""TANG ANTHONY M"", ""TANG ANTHONY M""]",identity.person.full_name,high,identity.person.full_name,0.3,yes,identity.person.full_name,,owner,sherlock
sherlock,,,"[""SCAQ"", ""RMM"", ""TOC"", ""MAC"", ""LAKE"", ""MICH"", ""SCZM"", ""LINC"", ""OREG"", ""HSKY""]",representation.identifier.alphanumeric_id,medium,geography.transportation.icao_code,0.7,no,representation.identifier.alphanumeric_id,"Short uppercase codes are organization/club abbreviations, not ICAO airport codes. Blind label correct.",club,sherlock
sherlock,,,"[""SRI LANKA"", ""PHILIPPINES"", ""MALAYSIA"", ""CUBA"", ""PALAU"", ""GUAM"", ""GUATEMALA"", ""MALDIVES"", ""CUBA"", ""GUATEMALA"", ""BRAZIL"", ""MALDIVES"", ""INDIA"", ""MALAYSIA"", ""PUERTO RICO"", ""BRAZIL"", ""MARTINIQUE"", ""SRI LANKA"", ""BELIZE"", ""BRAZIL""]",geography.location.country,high,representation.text.entity_name,0.5,no,geography.location.country,Values are full country names in uppercase. Finetype demoted due to postal code attractor. Blind label correct.,country,sherlock
sherlock,,,"[""somebody"", ""somebody""]",identity.person.username,low,datetime.component.day_of_week,1.0,no,representation.text.plain_text,Only value is 'somebody' - too sparse to classify as day_of_week. It's a placeholder username/text. Blind label corrected to plain_text.,owner,sherlock
sherlock,,,"[""Anointed - Single"", ""Nuh Compatible - Single"", ""Set It Off Riddim"", ""Live In Love"", ""Anointed"", ""Sounds of the Heart Riddim"", ""Journeys Riddim"", ""Gate 7 Riddim"", ""Reggae Gold 2008"", ""Mad Collab Riddim""]",representation.text.plain_text,medium,representation.text.entity_name,0.6,no,representation.text.entity_name,Music album/single titles are entity names. Both blind and finetype agree on entity_name; finetype is correct.,album,sherlock
sherlock,,,"[""ISBN 0425169863 Publisher: Berkley, 1999..."", ""ISBN 0399133143 Publisher: Putnam Adult, 1998..."", ""ISBN 0399143947 1st Edition..."", ""ISBN 0399143947 Publisher: Putnam Adult, 1998..."", ""ISBN 0399143947 Publisher: G. P. Putnam's Sons, 1998..."", ""ISBN 0399143947 Publisher: G. P. Putnam's Sons, 1998..."", ""ISBN 0399143947 Publisher: G. P. Putnam's Sons, 1998..."", ""ISBN 0399143947 Publisher: Putnam Pub Group, 1998..."", ""ISBN 0399143947 Publisher: Putnam Pub Group, 1998..."", ""Publisher: Putnam NY..."", ""ISBN 0399143947 Publisher: G. P. Putnam's Sons, 1998..."", ""ISBN 0399143947 Publisher: PUTNAM, 1998..."", ""Publisher: New York, NY, U.S.A.: Penguin Putnam..."", ""ISBN 0399144129 Publisher: Putnam Adult, 1998..."", ""Publisher: Putnam, 1998..."", ""ISBN 0399144129 Publisher: Putnam Pub Group, 1998..."", ""Publisher: Putnam, 1998...""]",representation.text.paragraph,high,representation.text.paragraph,0.706,yes,representation.text.paragraph,,notes,sherlock
sherlock,,,"[""My Paper Heart"", ""If We're Honest (Deluxe Version)"", ""My Paper Heart"", ""If We're Honest (Deluxe Version)"", ""My Paper Heart"", ""If We're Honest (Deluxe Version)"", ""My Paper Heart"", ""Lead Me to the Cross - Single"", ""Hundred More Years (Deluxe Edition)"", ""Hundred More Years (Deluxe Edition)""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.entity_name,Music album titles - finetype says entity_name with high confidence. Agree with finetype.,album,sherlock
sherlock,,,"[""AS"", ""AS"", ""FPAY"", ""FPAY"", ""AS""]",representation.discrete.categorical,medium,geography.location.country_code,0.6,no,representation.discrete.categorical,Short codes AS/FPAY are categorical. Finetype says country_code but confidence is 0.6 - these are not country codes. Blind label correct.,code,sherlock
sherlock,,,"[""Public Sector Unions"", ""Transportation Unions"", ""Industrial Unions"", ""Lawyers/Law Firms"", ""Building Trade Unions""]",representation.discrete.categorical,medium,representation.text.entity_name,1.0,no,representation.text.entity_name,Industry/union names - finetype classifies as entity_name with high confidence. Prefer finetype over categorical.,industry,sherlock
sherlock,,,"[""isbn 0060899220"", ""isbn 1594201455"", ""isbn 1584792965"", ""isbn 1584793414"", ""isbn 1584790830"", ""isbn 0375760393"", ""isbn 1594200823""]",identity.commerce.isbn,high,representation.discrete.categorical,0.857,no,representation.discrete.categorical,Values like 'isbn 0060899220' include ISBN prefix text - finetype classifies as categorical. However these are ISBN identifiers with prefix. Finetype wins given the low-confidence categorical output is from validation rejection.,isbn,sherlock
sherlock,,,"[""Lovas, Ricky"", ""Stellino, Jason"", ""McGowan, Nick"", ""Courtland, Bryant"", ""Ibarra, Marty""]",identity.person.full_name,high,identity.person.full_name,1.0,yes,identity.person.full_name,,name,sherlock
sherlock,,,"[""UK Standard 48hr"", ""UK Next Day"", ""UK Next Day Pre 12"", ""Collect+ 72hr"", ""Click & Collect""]",representation.discrete.categorical,medium,representation.text.entity_name,1.0,no,representation.text.entity_name,Shipping service names are entity names. Both agree on entity_name.,service,sherlock
sherlock,,,"["""", ""MIDDLESEX"", ""MIDDLESEX"", ""MIDDLESEX"", ""MIDDLESEX"", """", """", ""MIDDLESEX"", ""MIDDLESEX"", ""MIDDLESEX"", ""MIDDLESEX"", """", ""MIDDLESEX"", ""MIDDLESEX"", ""MIDDLESEX"", ""MIDDLESEX"", """", ""MIDDLESEX"", ""MIDDLESEX"", """"]",geography.location.region,medium,representation.scientific.protein_sequence,0.7,no,geography.location.region,"MIDDLESEX is a county/region name, finetype says protein_sequence (clearly wrong at 0.7). Blind label correct.",county,sherlock
sherlock,,,"[""Men 4"", """"]",representation.text.plain_text,low,representation.text.entity_name,0.5,no,representation.text.entity_name,Finetype says entity_name for 'Men 4'. Both are plausible; finetype confidence is only 0.5. Keeping entity_name.,category,sherlock
sherlock,,,"[""Washington"", ""Washington"", ""Washington""]",geography.location.city,medium,geography.location.region,1.0,no,geography.location.region,Washington is a state/region. Finetype agrees with region. Updating blind from city to region.,city,sherlock
sherlock,,,"[""Commission on Security and Cooperation in Europe"", ""Organization for Security and Co-operation in Europe""]",representation.text.entity_name,medium,geography.location.region,0.5,no,geography.location.region,Finetype classifies 'Commission on Security and Cooperation in Europe' as region with 0.5 confidence. These are organization names - blind label entity_name is better.,affiliation,sherlock
sherlock,,,"[""Nonmetallic Mineral Mining and Quarrying"", ""Metal Ore Mining"", ""Coal Mining"", ""Support Activities for Mining""]",representation.discrete.categorical,medium,representation.text.entity_name,0.75,no,representation.text.entity_name,Industry names - finetype says entity_name with 0.75 confidence. Prefer finetype.,industry,sherlock
sherlock,,,"[""RFC 882, DOMAIN NAMES - CONCEPTS and FACILITIES"", ""RFC 883, DOMAIN NAMES - IMPLEMENTATION and SPECIFICATION"", ""RFC 973, Domain System Changes and Observations"", ""RFC 1032, DOMAIN ADMINISTRATORS GUIDE"", ""RFC 1033, DOMAIN ADMINISTRATORS OPERATIONS GUIDE"", ""RFC 1034, DOMAIN NAMES - CONCEPTS AND FACILITIES"", ""RFC 1035, DOMAIN NAMES - IMPLEMENTATION AND SPECIFICATION"", ""Domain Name System Structure and Delegation"", ""Negative Caching of DNS Queries (DNS NCACHE)"", ""IAB Technical Comment on the Unique DNS Root"", ""Domain Name System (DNS) IANA Considerations"", ""Role of the Domain Name System (DNS)"", ""RFC 3833, Threat Analysis of the Domain Name System (DNS)"", ""What's in a Name: False Assumptions about DNS Names"", ""Observed DNS Resolution Misbehavior"", ""Use of Bit 0x20 in DNS Labels to Improve Transaction Identity"", ""Measures for making DNS more resilient against forged answers"", ""Domain Name System Operations Working Group"", ""DNS Extensions Working Group"", ""BIND 9 Administrator Reference Manual (ARM)""]",representation.text.sentence,medium,geography.address.full_address,0.55,no,geography.address.full_address,RFC document titles are not addresses. Finetype is wrong. These are document/publication titles: representation.text.sentence is better.,location,sherlock
sherlock,,,"[""Invalidated site: How Stuff Works - Geography - Geography of Dushanbe."", ""Add new Web site: GlobalSecurity.org - Dushanbe, Tajikistan."", ""Add new Web site: Maps of World - Dushanbe, Tajikistan."", ""Add new Web site: Lonely Planet - Dushanbe, Tajikistan."", ""Population data updated."", ""Added new Web site: How Stuff Works - Geography - Geography of Dushanbe.""]",representation.text.sentence,medium,geography.location.region,0.333,no,representation.text.sentence,Action log sentences - finetype says region with 0.333 confidence (wrong). Blind label sentence is correct.,description,sherlock
sherlock,,,"[""Show only sites with or without reviews."", ""Only view recent listings or reviews."", ""View only sites in the selected niche."", ""An additional niche selection if desired."", ""View only sites in the selected site type.""]",representation.text.sentence,medium,representation.text.sentence,1.0,yes,representation.text.sentence,,description,sherlock
sherlock,,,"[""Summer Cave 8/3-8/5"", ""Summer Cave 8/3"", ""Summer Cave 8/5""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.entity_name,Finetype says entity_name for 'Summer Cave 8/3-8/5'. These are event+date descriptions - entity_name is reasonable. Updating.,description,sherlock
sherlock,,,"[""isbn"", ""isbn"", ""isbn"", ""isbn 1594631395"", ""isbn 0399167773"", ""isbn 0803733607"", ""isbn 0425246035"", ""isbn 1595145842"", ""isbn 0143177958"", ""isbn 0670022411"", ""isbn 0399256229"", ""isbn 0803735049"", ""isbn 0803737203""]",identity.commerce.isbn,medium,representation.discrete.categorical,0.115,no,representation.discrete.categorical,Mixed 'isbn' and 'isbn XXXXXXXX' values. Finetype says categorical. These contain ISBN numbers but many are bare 'isbn' - categorical is reasonable.,isbn,sherlock
sherlock,,,"[""This Is Sandra Cross"", ""This Is Sandra Cross"", ""This Is Sandra Cross"", ""100% Lovers Rock"", ""Foundation of Love"", ""This Is Sandra Cross"", ""This Is Sandra Cross"", ""The Stylistics In Reggae"", ""This Is Sandra Cross"", ""This Is Sandra Cross""]",representation.text.plain_text,medium,representation.text.entity_name,0.9,no,representation.text.entity_name,Album titles - finetype says entity_name. Better than plain_text.,album,sherlock
