source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Other"", ""Other"", ""Other"", ""Database"", ""Other""]",representation.discrete.categorical,medium,identity.person.gender,0.8,no,representation.discrete.categorical,"FineType incorrectly classified as gender; values are categorical labels (Other, Database).",category,sherlock
sherlock,,,"[""Antrim"", ""Ards"", ""Armagh"", ""Ballymena"", ""Ballymoney"", ""Banbridge"", ""Belfast"", ""Carrickfergus"", ""Castlereagh"", ""Coleraine""]",geography.location.region,high,geography.location.region,0.6,yes,geography.location.region,,area,sherlock
sherlock,,,"[""66.3"", ""31.6"", ""48.1"", ""48.2"", ""53.1"", ""53.7"", ""59.1"", ""59.3""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,age,sherlock
sherlock,,,"[""Test"", ""Twenty20"", ""One-day"", ""Twenty20"", ""One-day"", ""Test""]",representation.discrete.categorical,high,representation.text.entity_name,0.667,no,representation.discrete.categorical,"Values are cricket format types (Test, Twenty20, One-day); categorical is more precise than entity_name.",format,sherlock
sherlock,,,"[""private"", ""private"", ""Aeroflot / Yakutsk"", """", ""private"", ""private"", ""Private"", ""Nigeria Airways"", ""ZUA"", ""private""]",representation.text.entity_name,medium,representation.text.entity_name,0.35,yes,representation.text.entity_name,,operator,sherlock
sherlock,,,"[""The Blasters"", ""The Blasters"", ""The Blasters"", ""The Blasters"", ""The Blasters"", ""The Blasters"", ""The Blasters"", ""The Blasters"", ""The Blasters"", ""The Blasters""]",representation.text.entity_name,high,representation.text.entity_name,1.0,yes,representation.text.entity_name,,artist,sherlock
sherlock,,,"[""G39"", ""K43"", ""K29"", ""K22"", ""K41"", ""K42"", """", """"]",representation.identifier.alphanumeric_id,medium,identity.medical.icd10,0.75,no,identity.medical.icd10,Values like G39 and K43 match ICD-10 code format; FineType's icd10 classification is correct.,code,sherlock
sherlock,,,"[""76"", ""75"", ""78"", ""77"", ""76"", ""76"", ""76"", ""76"", ""77"", ""78""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,Small numeric values representing counts/ages; integer_number is more appropriate than numeric_code.,age,sherlock
sherlock,,,"["""", ""Neurosurgery"", ""Urology"", ""Podiatry"", ""Pediatrics"", ""Gastroenterology"", ""Orthopedic Surgery"", ""Cardiology"", ""Nephrology"", ""Dermatology""]",representation.discrete.categorical,high,representation.text.entity_name,0.364,no,representation.discrete.categorical,Medical specialties are a finite set of categories; categorical is more precise than entity_name.,category,sherlock
sherlock,,,"[""CALM"", ""TEP"", ""TESS"", ""SLP"", ""GES""]",representation.identifier.alphanumeric_id,medium,finance.currency.currency_code,0.4,no,representation.identifier.alphanumeric_id,"Values are program abbreviation codes, not currency codes; alphanumeric_id is more appropriate.",symbol,sherlock
sherlock,,,"[""Eli Bushman"", ""Mary Jane Bushman""]",identity.person.full_name,high,geography.location.region,0.5,no,identity.person.full_name,Values are personal names; FineType incorrectly classified as region.,person,sherlock
sherlock,,,"[""BAC"", ""FCX"", ""SIRI"", ""T"", ""S"", ""F"", ""AAPL"", ""INTC""]",representation.identifier.alphanumeric_id,high,representation.discrete.categorical,0.0625,no,representation.identifier.alphanumeric_id,"Values are stock ticker symbols (AAPL, INTC, BAC); alphanumeric_id is more appropriate than categorical.",company,sherlock
sherlock,,,"["""", ""French""]",representation.discrete.categorical,medium,representation.boolean.initials,0.5,no,representation.discrete.categorical,Single value 'French' represents a categorical language label; boolean.initials is incorrect.,category,sherlock
sherlock,,,"[""Global "", ""Latin America and the Caribbean"", ""Africa"", ""Middle East and North Africa""]",geography.location.region,high,representation.discrete.categorical,0.5,no,geography.location.region,Values are world region names; geography.location.region is more precise than categorical.,region,sherlock
