source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""2015 Louisville Slugger XENO Fastpitch Softball Bat: FPXN150"", ""Louisville Slugger Attack XL Senior League Baseball Bat: SLAT14-RX"", ""2015 Louisville Slugger Omaha 515 Senior League Baseball Bat: SLO515X"", ""2015 Louisville Slugger Prime 915 Senior League Baseball Bat: SLP9150"", ""2015 Louisville Slugger Prime 915 Senior League Baseball Bat: SLP915X"", ""2016 Louisville Slugger Omaha 516 Senior League Baseball Bat: SLO5160"", ""2015 Louisville Slugger Select 715 Senior League Baseball Bat: SLS715X"", ""2016 Louisville Slugger Omaha 516 Senior League Baseball Bat: SLO516X""]",representation.text.plain_text,high,geography.address.full_address,1.0,no,representation.text.plain_text,"Values are product names with model codes (e.g., 'Louisville Slugger XENO Fastpitch Softball Bat: FPXN150'), not addresses; FineType incorrectly matched structural pattern.",product,sherlock
sherlock,,,"[""543.8"", ""0.0"", ""0.0""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,elevation,sherlock
sherlock,,,"[""100 Singalong Songs for Kids"", ""Cedarmont Worship for Kids, Vol. 2"", ""Cedarmont Worship for Kids, Vol. 1"", ""100 Singalong Songs for Kids"", ""Cedarmont Worship for Kids, Vol. 2"", ""100 Singalong Songs for Kids"", ""100 Singalong Songs for Kids"", ""100 Singalong Songs for Kids"", ""100 Singalong Songs for Kids"", ""Cedarmont Worship for Kids, Vol. 2""]",representation.text.plain_text,high,representation.text.entity_name,0.6,no,representation.text.entity_name,"Values are titles (albums/products); entity_name is reasonable. FineType and blind both reasonable, entity_name accepted.",album,sherlock
sherlock,,,"[""Ironclad Performance Wear"", ""Ironclad Performance Wear"", ""Ironclad Performance Wear"", ""Ironclad Performance Wear"", ""Ironclad Performance Wear"", ""Ironclad Performance Wear"", ""Ironclad Performance Wear"", ""Ironclad Performance Wear"", ""Ironclad Performance Wear"", ""Ironclad Performance Wear"", ""Ironclad Performance Wear""]",representation.text.entity_name,high,representation.text.entity_name,1.0,yes,representation.text.entity_name,,team Name,sherlock
sherlock,,,"[""PRESCHOOL-K"", ""PRESCHOOL-5"", ""PRESCHOOL-8"", ""PRESCHOOL-8"", ""K-5"", ""K-5"", ""None"", ""K-9"", ""K-8"", ""K-5"", ""PRESCHOOL-5"", ""PRESCHOOL-5"", ""K-8"", ""K-8"", ""K-8"", ""3-8"", ""6-12"", ""PRESCHOOL-5""]",representation.discrete.categorical,medium,representation.discrete.categorical,0.444,yes,representation.discrete.categorical,,grades,sherlock
sherlock,,,"[""32-351"", ""32-353"", ""32-355"", ""32-357"", ""32-358"", ""32-360"", ""32-362"", ""32-364"", ""32-365"", ""33-003"", ""33-004"", ""33-006"", ""33-007"", ""33-010"", ""33-013"", ""33-015"", ""33-017"", ""33-018"", ""33-021"", ""33-023""]",representation.identifier.alphanumeric_id,medium,datetime.date.julian,0.55,no,representation.identifier.alphanumeric_id,"Values are hyphenated numeric codes (32-351, 33-003) resembling catalog IDs, not Julian dates; FineType misidentified the pattern.",age,sherlock
sherlock,,,"[""English"", ""English"", ""Russian"", ""Arabic"", ""English"", ""English"", ""English"", ""English"", ""English"", ""English"", ""Espa\u00f1ol"", ""Fran\u00e7ais"", ""Chinese"", ""English"", ""English""]",representation.discrete.categorical,high,geography.location.country,0.733,no,representation.discrete.categorical,"Values are language names (English, Russian, Arabic), not country names; FineType misclassified.",language,sherlock
sherlock,,,"["""", ""The number of zones defined for a farm is hard coded to 5."", ""This limit includes the number of Web applications on child farms consuming resources on this SSP."", ""Maximum number is determined by hardware capabilities."", """", """", """"]",representation.text.sentence,high,representation.text.sentence,0.143,yes,representation.text.sentence,,notes,sherlock
sherlock,,,"[""CALM"", ""TEP"", ""TESS"", ""SLP"", ""GES""]",representation.identifier.alphanumeric_id,medium,finance.currency.currency_code,0.4,no,representation.identifier.alphanumeric_id,"Values are short ticker/code symbols (CALM, TEP, TESS, SLP, GES), not currency codes; FineType misclassified.",symbol,sherlock
sherlock,,,"[""1-2"", ""C"", ""1-2"", ""SG"", ""SG"", ""C"", ""1-2"", ""C"", ""2-3"", ""PF"", ""C"", ""C"", ""SG"", ""1-2"", ""4-5"", ""SG"", ""1-2"", ""SG"", ""4-5"", ""2-3""]",representation.discrete.categorical,medium,representation.discrete.ordinal,0.125,no,representation.discrete.categorical,"Values are mixed position codes (1-2, C, SG, PF) representing player positions, more categorical than ordinal.",position,sherlock
sherlock,,,"[""February 10, 1986"", ""December 7, 1982"", ""March 12, 1979"", ""April 2, 1986"", ""April 15, 1984"", ""March 14, 1988"", ""October 26, 1985"", ""February 2, 1978"", ""January 25, 1985"", ""April 29, 1983"", ""August 23, 1988"", ""November 19, 1980"", ""December 7, 1983"", ""May 20, 1987"", ""September 14, 1986"", ""October 5, 1987"", ""December 2, 1985""]",datetime.date.long_full_month,high,datetime.date.long_full_month,1.0,yes,datetime.date.long_full_month,,birth Date,sherlock
sherlock,,,"[""1954"", ""1955"", ""1957"", ""1959"", ""1960"", ""1961"", ""1963"", ""1964"", ""1965"", ""1966"", ""1967"", ""1969"", ""1970"", ""1972"", ""1974"", ""1975"", ""1977"", ""1979"", ""1980"", ""1983""]",datetime.component.year,high,datetime.component.year,1.0,yes,datetime.component.year,,year,sherlock
sherlock,,,"[""Australia"", ""Colombia"", ""Poland"", ""Italy"", ""Switzerland"", ""Italy"", ""Italy"", ""Netherlands"", ""Colombia"", ""Croatia"", ""Italy"", ""France"", ""Netherlands"", ""Belgium"", ""France"", ""Canada"", ""Italy"", ""Italy"", ""France"", ""Belarus""]",geography.location.country,high,geography.location.country,0.75,yes,geography.location.country,,nationality,sherlock
sherlock,,,"[""Japan"", ""North America"", ""Europe""]",geography.location.region,high,geography.location.continent,0.667,no,geography.location.continent,Values are broad geographic regions/continents (Japan can be treated as region); FineType's continent label is reasonable given North America and Europe.,region,sherlock
sherlock,,,"[""Alabama"", ""Oregon"", ""Clemson"", ""Florida State"", ""Ohio State"", ""LSU"", ""UCLA"", ""Louisville"", ""Miami (FL)"", ""South Carolina"", ""Texas A&M"", ""Stanford"", ""Baylor"", ""Missouri"", ""Texas Tech"", ""Georgia"", ""Oklahoma St."", ""Nebraska"", ""Oklahoma"", ""Michigan""]",representation.text.entity_name,medium,geography.location.region,0.1,no,geography.location.region,"Values are mostly US state names (Alabama, Oregon, Ohio State minus 'State', Florida State) used as college team names; geography.location.region is reasonable.",team,sherlock
