source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Conference Paper"", ""Conference Paper""]",representation.discrete.categorical,medium,representation.text.entity_name,1.0,no,representation.text.entity_name,"FineType correctly identifies this as entity_name; 'Conference Paper' is a named type label, not a closed-set categorical.",type,sherlock
sherlock,,,"[""69.0"", ""69.0"", ""69.0"", ""70.0"", ""69.0"", ""69.0"", ""69.0"", ""69.0"", ""69.0"", ""68.0""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,range,sherlock
sherlock,,,"[""Regional Event"", ""Local Event"", ""Local Event"", ""Regional Event"", ""Local Event"", ""Regional Event"", ""Local Event"", ""Local Event"", ""Local Event"", ""Local Event""]",representation.discrete.categorical,high,representation.discrete.categorical,0.692,yes,representation.discrete.categorical,,type,sherlock
sherlock,,,"[""Jerry Wald"", ""Aubrey Scotto"", ""Wallace Fox"", ""Howard Bretherton"", ""Gus Meins"", ""Gus Meins"", ""Ray Taylor"", ""Ray Taylor"", ""Ray Taylor"", ""Frank McDonald""]",identity.person.full_name,high,representation.text.entity_name,0.5,no,identity.person.full_name,These are clearly person names (directors); blind classification is more precise than entity_name.,director,sherlock
sherlock,,,"[""Alabama"", ""Oregon"", ""Florida State"", ""Ohio State"", ""Baylor"", ""Clemson"", ""Stanford"", ""Auburn"", ""LSU"", ""Oklahoma""]",representation.text.entity_name,medium,representation.text.entity_name,0.1,yes,representation.text.entity_name,,team,sherlock
sherlock,,,"[""3-4"", ""SF"", ""PG"", ""SG"", ""SG"", ""SG"", ""SF"", ""SF"", ""C"", ""PG""]",representation.discrete.categorical,high,geography.location.country_code,0.8,no,representation.discrete.categorical,"These are basketball position codes (SF=Small Forward, PG=Point Guard, etc.), not country codes.",position,sherlock
sherlock,,,"[""40 min"", ""1h00"", ""1h00"", ""5h00"", ""5h35"", ""2h00""]",representation.text.plain_text,medium,geography.coordinate.geohash,0.833,no,representation.text.plain_text,"Values like '40 min' and '1h00' are informal duration strings, not geohashes.",duration,sherlock
sherlock,,,"[""Adelgidae"", ""Adelgidae"", ""Adelgidae"", ""Adelgidae"", ""Adelgidae"", ""Adelgidae"", ""Aleyrodidae"", ""Aleyrodidae"", ""Aphididae"", ""Aphididae""]",representation.text.entity_name,high,geography.location.region,0.5,no,representation.text.entity_name,"These are biological family names (Adelgidae, Aphididae), not geographic regions.",family,sherlock
sherlock,,,"[""Fri"", ""Fri"", ""Sat"", ""Tue"", ""Fri"", ""Sat"", ""Sat"", ""Sun"", ""Fri"", ""Sat""]",datetime.component.day_of_week,high,datetime.component.day_of_week,0.8,yes,datetime.component.day_of_week,,day,sherlock
sherlock,,,"[""FAE"", ""STANDARD"", ""MAPCO"", ""NRF"", ""FAG"", ""FEBI BILSTEIN"", ""SCANIA"", ""TIMKEN"", ""BIRNER"", ""KG""]",representation.text.entity_name,medium,representation.text.entity_name,0.075,yes,representation.text.entity_name,,manufacturer,sherlock
sherlock,,,"[""Female"", ""Male"", ""Male""]",identity.person.gender,high,identity.person.gender,1.0,yes,identity.person.gender,,gender,sherlock
sherlock,,,"[""23"", ""23"", ""23"", ""21"", ""24""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,These are small integer values representing ages; numeric_code is too specific.,age,sherlock
sherlock,,,"[""1"", ""2"", ""1"", ""1"", ""1""]",representation.numeric.integer_number,medium,representation.boolean.binary,0.8,no,representation.numeric.integer_number,"Values include 1 and 2, indicating counts or small integers rather than boolean binary.",rank,sherlock
sherlock,,,"[""Paramore"", ""Paramore"", ""Paramore"", ""Paramore""]",representation.text.entity_name,medium,representation.discrete.categorical,1.0,no,representation.text.entity_name,Blind classification preferred; FineType predicted representation.discrete.categorical but blind analysis of values supports representation.text.entity_name.,artist,sherlock
sherlock,,,"[""USA"", ""USA"", ""Canada"", ""Canada"", ""Netherlands""]",geography.location.country,high,geography.location.country,0.6,yes,geography.location.country,,country,sherlock
sherlock,,,"[""25.9"", ""23.0""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,weight,sherlock
sherlock,,,"["""", """", """", """", """", """", """", """", """", """"]",representation.text.plain_text,low,representation.boolean.initials,0.917,no,representation.text.plain_text,Column is nearly all empty strings with one product name; boolean.initials is not appropriate.,notes,sherlock
sherlock,,,"[""Jon Disnard"", ""Michael Spahn"", ""Robyn Bergeron"", ""Sarah White"", ""Ruth Suehle"", ""Leslie Hawthorn"", ""Mark Terranova"", ""Jamie Duncan"", ""Jon Stanley"", """"]",identity.person.full_name,high,representation.text.entity_name,0.5,no,identity.person.full_name,"These are clearly person names (Jon Disnard, Michael Spahn, etc.); entity_name is less specific.",owner,sherlock
sherlock,,,"[""2005"", ""2010""]",datetime.component.year,high,datetime.component.year,1.0,yes,datetime.component.year,,year,sherlock
sherlock,,,"[""Saeki District Hiroshima"", ""Ishikari District Hokkaido"", ""Mikata District Fukui"", ""Kamikawa District Hokkaido"", ""Sera District Hiroshima"", ""Shibetsu Hokkaido"", ""Kurate District Fukuoka"", ""Kamiukena District Ehime"", ""Kamikawa District Hokkaido"", ""Aomori""]",geography.location.city,medium,representation.text.entity_name,0.6,no,geography.location.city,"These are Japanese geographic place names (districts, cities); geography.location.city is more accurate than entity_name.",city,sherlock
sherlock,,,"[""Canned Heat"", ""Canned Heat""]",representation.text.entity_name,medium,representation.discrete.categorical,1.0,no,representation.text.entity_name,Blind classification preferred; FineType predicted representation.discrete.categorical but blind analysis of values supports representation.text.entity_name.,artist,sherlock
sherlock,,,"[""Klamath"", ""Klamath"", ""Klamath"", ""Klamath"", ""Klamath"", ""Klamath"", ""Klamath"", ""Klamath"", ""Klamath"", ""Klamath""]",geography.location.region,medium,identity.person.last_name,0.094,no,geography.location.region,Klamath and Lake are county names in Oregon/California; geographic region is the correct classification.,county,sherlock
sherlock,,,"[""School of Music"", ""School of Music""]",representation.text.entity_name,medium,representation.text.entity_name,1.0,yes,representation.text.entity_name,,publisher,sherlock
sherlock,,,"[""STRATEGIC GLOBAL INCOME FD"", ""LENDINGCLUB CORP"", ""EASTMAN KODAK CO"", ""EASTMAN KODAK CO"", ""NATIONAL HOLDINGS CORP"", ""BARCLAYS BANK PLC"", ""NEUROMETRIX INC"", ""HOLLY ENERGY PARTNERS L P"", ""MANCHESTER UTD PLC NEW"", ""WISDOMTREE TR""]",representation.text.entity_name,high,representation.text.entity_name,0.4,yes,representation.text.entity_name,,company,sherlock
sherlock,,,"[""isbn 067102731X"", ""isbn 0446699551"", ""isbn 1400095883"", ""isbn 1594633665"", ""isbn 0062309668"", ""isbn 0751533408"", ""isbn"", ""isbn 0007214375"", ""isbn 0006550576"", ""isbn 1409144488""]",identity.commerce.isbn,high,representation.identifier.alphanumeric_id,0.025,no,identity.commerce.isbn,Values are explicitly prefixed with 'isbn' followed by ISBN numbers; this is clearly ISBN data.,isbn,sherlock
sherlock,,,"[""Want to Watch"", ""Want to Watch"", ""Want to Watch"", ""Want to Watch"", ""Want to Watch"", ""Want to Watch"", ""Want to Watch"", ""Want to Watch"", ""Want to Watch"", ""Want to Watch""]",representation.discrete.categorical,high,representation.discrete.categorical,1.0,yes,representation.discrete.categorical,,status,sherlock
sherlock,,,"[""Grahamstown (South Africa)"", ""Djibouti (Djibouti)""]",geography.location.city,medium,geography.location.country,0.5,no,geography.location.city,Blind classification preferred; FineType predicted geography.location.country but blind analysis of values supports geography.location.city.,location,sherlock
sherlock,,,"[""Support activities for mining"", ""State government (OES designation)"", ""Power generation and supply"", ""Elementary and secondary schools"", ""Architectural and engineering services""]",representation.text.sentence,medium,container.array.whitespace_separated,0.4,no,representation.text.sentence,These are industry description phrases like 'Support activities for mining'; whitespace_separated is incorrect.,industry,sherlock
sherlock,,,"[""MINE"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",representation.text.plain_text,medium,representation.identifier.numeric_code,0.5,no,representation.text.plain_text,Column starts with 'MINE' header row followed by sequential numbers; mixed content is best as plain_text.,ranking,sherlock
sherlock,,,"[""RONNIE WRENN JR"", ""RYAN STAHL"", ""SAM SCHILLACI"", ""MICHAEL DERUNTZ"", ""MARK HEADWORTH"", ""AARON MERRIMAN"", ""JASON MERRIMAN"", ""WYATT IRVINE"", ""ROBIN MILLER""]",identity.person.full_name,high,identity.person.full_name,0.667,yes,identity.person.full_name,,jockey,sherlock
sherlock,,,"[""CANCELED"", ""W 65-0"", ""W(3OT) 36-30"", ""L 21-42"", ""W 10-9"", ""L 27-30"", ""L 13-42"", ""W 38-20"", ""W 34-10"", ""L 20-23""]",representation.text.plain_text,medium,representation.identifier.alphanumeric_id,0.846,no,representation.text.plain_text,"Game result strings like 'W 65-0', 'L 21-42', 'CANCELED' are plain text results, not alphanumeric IDs.",result,sherlock
sherlock,,,"[""Palmerston"", ""Mosgiel"", ""Gore"", ""Balclutha""]",geography.location.city,high,identity.person.last_name,0.125,no,geography.location.city,"Palmerston, Mosgiel, Gore, Balclutha are New Zealand city names, not last names.",location,sherlock
sherlock,,,"[""Parent Directory/"", ""build-end.log"", ""config"", ""defconfig"", ""gitid"", ""status"", ""submitter""]",representation.text.plain_text,medium,representation.text.entity_name,0.071,no,representation.text.plain_text,"These are file and directory names (build-end.log, config, defconfig); plain_text is appropriate.",name,sherlock
sherlock,,,"[""Spain"", ""Estonia"", ""France"", ""Russia"", ""Uzbekistan"", ""Netherlands"", ""Luxembourg"", ""Austria"", ""Spain"", ""Spain""]",geography.location.country,high,geography.location.country,0.9,yes,geography.location.country,,nationality,sherlock
sherlock,,,"[""Madhav Nagar"", ""Madhav Nagar"", ""Upendra Nagar"", ""Near MIT Main Gate"", ""Opposite MIT"", ""Parkala Road"", ""Near MIT Main Gate"", ""Parkala Road"", ""Opposite MIT""]",geography.address.street_name,medium,representation.discrete.categorical,0.5,no,geography.address.street_name,"These are address location descriptors (Madhav Nagar, Near MIT Main Gate); street_name is more precise than categorical.",area,sherlock
sherlock,,,"[""B&K PRECISION"", ""B & K PRECISION"", ""Heathkit"", ""General"", ""Sealed Unit Parts""]",representation.text.entity_name,medium,representation.text.entity_name,0.4,yes,representation.text.entity_name,,manufacturer,sherlock
sherlock,,,"[""Asst. Coach"", ""Head Coach""]",representation.discrete.categorical,high,geography.address.street_suffix,0.5,no,representation.discrete.categorical,"These are coaching role titles (Asst. Coach, Head Coach), not street suffixes.",position,sherlock
sherlock,,,"[""27.3"", ""32.2""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,weight,sherlock
sherlock,,,"[""ENROUTE"", ""ENROUTE"", ""ENROUTE"", ""ONSCENE"", ""ONSCENE"", ""ENROUTE"", ""WAITING"", ""ONSCENE"", ""ONSCENE"", ""DISPATCHED""]",representation.discrete.categorical,high,technology.internet.http_method,0.8,no,representation.discrete.categorical,"These are emergency dispatch status codes (ENROUTE, ONSCENE, DISPATCHED), not HTTP methods.",status,sherlock
sherlock,,,"[""St Helens, Merseyside, WA9 Full Address"", ""London, London, SW15 Full Address"", ""High Wycombe, Buckinghamshire, HP14 Full Address"", ""London, London, N14 Full Address"", ""London, London, N4 Full Address"", ""Chelmsford, Essex, CM1 Full Address"", ""London, London, N11 Full Address"", ""Belfast, Belfast, BT9 Full Address"", ""Reigate, Surrey, RH2 Full Address"", ""Stafford, Staffordshire, ST17 Full Address""]",geography.address.full_address,high,geography.address.full_address,0.65,yes,geography.address.full_address,,address,sherlock
sherlock,,,"[""3.0"", ""12.0"", ""13.0"", ""None""]",representation.numeric.decimal_number,medium,representation.numeric.decimal_number,0.75,yes,representation.numeric.decimal_number,,position,sherlock
sherlock,,,"[""12M"", ""18M"", ""24M""]",representation.text.plain_text,medium,representation.numeric.si_number,1.0,no,representation.text.plain_text,"Values like '12M', '18M', '24M' appear to be month duration codes, not SI-unit numbers.",age,sherlock
sherlock,,,"[""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,0.5,no,representation.numeric.integer_number,Sequential values 0-19 are plain integers; numeric_code implies a more structured identifier.,position,sherlock
sherlock,,,"[""Midwest Region"", ""Midwest Region"", ""Midwest Region"", ""Midwest Region"", ""Midwest Region"", ""Midwest Region"", ""Midwest Region"", ""Midwest Region"", ""Midwest Region"", ""Midwest Region""]",geography.location.region,high,geography.location.region,1.0,yes,geography.location.region,,region,sherlock
sherlock,,,"[""FR Doc."", ""RIN"", ""Docket No.""]",representation.text.plain_text,medium,identity.person.full_name,0.667,no,representation.text.plain_text,"These are regulatory document reference type labels (FR Doc., RIN, Docket No.), not person names.",type,sherlock
sherlock,,,"["""", """", ""Sailor, USN"", """", """", """", """", """", """", """"]",representation.text.plain_text,medium,identity.person.full_name,0.075,no,representation.text.plain_text,"These are military role descriptions (Sailor, USN; Officer, USA), not person names.",notes,sherlock
sherlock,,,"[""8"", ""4"", ""4"", ""7"", ""1"", ""4"", ""4"", ""0"", ""8"", ""6""]",representation.numeric.integer_number,high,representation.numeric.integer_number,0.842,yes,representation.numeric.integer_number,,plays,sherlock
sherlock,,,"[""March 31, 1965"", ""June 8, 1962"", ""July 17, 1960"", ""May 3, 1966"", ""June 1, 1961"", ""June 24, 1968"", ""September 21, 1962"", ""September 21, 1964"", ""March 1, 1963"", ""January 5, 1958""]",datetime.date.long_full_month,high,datetime.date.long_full_month,0.95,yes,datetime.date.long_full_month,,birth Date,sherlock
sherlock,,,"[""GOAT"", ""GOAT"", ""GOAT"", ""GOAT"", ""GOAT"", ""GOAT"", ""GOAT"", ""GOAT"", ""GOAT"", ""GOAT""]",representation.discrete.categorical,high,technology.internet.http_method,0.55,no,representation.discrete.categorical,"GOAT and SHEEP are categorical animal type labels, not HTTP methods.",species,sherlock
sherlock,,,"[""John Yan"", ""Dan Keener"", ""Cyril Lachel"", ""Ben Berry"", ""Rachel Steiner"", ""Charles Husemann"", ""Charles Husemann"", ""Rachel Steiner"", ""Ben Berry"", ""Cyril Lachel""]",identity.person.full_name,high,geography.location.country,0.333,no,identity.person.full_name,"These are clearly person names (John Yan, Dan Keener, etc.); country classification is wrong.",owner,sherlock
sherlock,,,"[""loss"", ""win"", ""win"", ""loss"", ""loss"", ""loss"", ""loss""]",representation.discrete.categorical,high,representation.discrete.categorical,0.714,yes,representation.discrete.categorical,,result,sherlock
sherlock,,,"["""", ""L"", """", ""L"", """", ""L"", """", ""L"", """", ""L""]",representation.discrete.categorical,medium,representation.scientific.measurement_unit,0.5,no,representation.discrete.categorical,"Values 'L' and 'R' are left/right categorical codes, not measurement units.",class,sherlock
sherlock,,,"[""en"", ""en"", ""en"", ""en"", ""en"", ""en"", ""None"", ""None"", ""None"", ""en""]",technology.code.locale_code,high,technology.code.locale_code,0.65,yes,technology.code.locale_code,,language,sherlock
sherlock,,,"[""Broncos"", ""Cowboys"", ""Roosters"", ""Rabbitohs"", ""Storm"", ""Sharks"", ""Bulldogs"", ""Warriors"", ""Raiders"", ""Dragons""]",representation.text.entity_name,high,identity.person.last_name,0.3125,no,representation.text.entity_name,"These are sports team names (Broncos, Cowboys, Roosters); last_name is incorrect.",team,sherlock
sherlock,,,"[""1546"", ""1547"", ""1548"", ""1549"", ""1550"", ""1551"", ""1552"", ""1553"", ""1554"", ""1555""]",representation.identifier.increment,high,representation.identifier.numeric_code,1.0,no,representation.identifier.increment,Values 1546-1565 form a sequential integer series; increment is more precise than numeric_code.,range,sherlock
sherlock,,,"[""API"", ""Library"", ""Messaging"", ""Authentication"", ""Content Management""]",representation.discrete.categorical,medium,representation.discrete.categorical,0.5,yes,representation.discrete.categorical,,category,sherlock
sherlock,,,"[""Sydney (Australia - New South Wales)"", ""Tokyo (Japan)""]",geography.location.city,high,representation.discrete.categorical,0.5,no,geography.location.city,These are city names with country/region context; city classification is correct.,location,sherlock
sherlock,,,"[""61.2"", ""61.3"", ""61.5"", ""60.8"", ""61.7"", ""61.6"", ""61.8"", ""61.3"", ""61.1"", ""61.3""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,depth,sherlock
sherlock,,,"[""female"", ""male"", ""female"", ""male"", ""female"", ""male"", ""female"", ""male"", ""female"", ""male""]",identity.person.gender,high,identity.person.gender,1.0,yes,identity.person.gender,,sex,sherlock
sherlock,,,"[""51.0"", ""None"", ""114.0""]",representation.numeric.decimal_number,medium,representation.numeric.decimal_number,0.667,yes,representation.numeric.decimal_number,,age,sherlock
sherlock,,,"[""Ever Grande City"", ""Route 128""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.entity_name,FineType correctly identifies these as entity names; fictional location names like 'Ever Grande City' are named entities.,area,sherlock
sherlock,,,"["""", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M""]",identity.person.gender,medium,identity.person.gender,0.8,yes,identity.person.gender,,sex,sherlock
sherlock,,,"[""53,750"", ""11,064"", ""800"", """", ""4,000"", """", """", """", """"]",finance.currency.amount_comma,medium,representation.numeric.decimal_number_comma,0.333,no,finance.currency.amount_comma,"Values like '53,750' and '11,064' look like financial amounts with comma separators; amount_comma is more specific.",capacity,sherlock
sherlock,,,"[""Patch"", ""Patch"", ""Patch"", ""Patch"", ""Patch"", ""Patch"", ""Patch"", ""Patch"", ""Patch"", ""Patch""]",representation.discrete.categorical,high,representation.discrete.categorical,1.0,yes,representation.discrete.categorical,,class,sherlock
sherlock,,,"[""Capstone Design Project I, II"", ""Communication Systems"", ""Introduction To Microprocessor"", ""Engineer-in-Training Lab. (3)"", ""Electrical Systems Design Lab"", ""Professional Development Seminar"", ""Software Engineering , Digital Computer Structures"", ""Discrete Math Structures , Social Science(2)"", ""Technical Elective(1) , Humanities Elective (2)"", ""TOTAL""]",representation.text.sentence,medium,representation.text.entity_name,0.6,no,representation.text.sentence,These are academic course descriptions (full sentences/phrases); sentence is more precise than entity_name.,description,sherlock
sherlock,,,"[""Explicit"", ""Explicit"", ""Inferred"", ""Inferred""]",representation.discrete.categorical,high,identity.person.last_name,0.5,no,representation.discrete.categorical,Blind classification preferred; FineType predicted identity.person.last_name but blind analysis of values supports representation.discrete.categorical.,class,sherlock
sherlock,,,"[""Afrikaans"", ""Arabic"", ""Bulgarian"", ""Danish"", ""Greek"", ""Farsi"", ""Finnish"", ""Galician"", ""Gujarati"", ""Hindi""]",representation.text.entity_name,high,geography.location.region,0.125,no,representation.text.entity_name,"These are language names (Afrikaans, Arabic, Bulgarian); region classification is incorrect.",language,sherlock
sherlock,,,"[""Mare"", ""Gelding"", ""Gelding"", ""Gelding"", ""Mare"", ""Gelding"", ""Mare"", ""Gelding"", ""Mare"", ""Colt""]",representation.discrete.categorical,high,geography.location.country,0.4,no,representation.discrete.categorical,"Mare, Gelding, Colt, Filly are horse sex/type categories, not country names.",gender,sherlock
sherlock,,,"[""Ultra Kettlebells 5 lbs."", ""Ultra Kettlebells 8 lbs."", ""Ultra Kettlebells 10 lbs."", ""Ultra Kettlebells 12 lbs."", ""Ultra Kettlebells 15 lbs."", ""Ultra Kettlebells 18 lbs."", ""Ultra Kettlebells 20 lbs."", ""Ultra Kettlebells 25 lbs."", ""Ultra Kettlebells 30 lbs."", ""Ultra Kettlebells 35 lbs.""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.plain_text,Product names with weight descriptions ('Ultra Kettlebells 5 lbs.'); plain_text better captures the mixed product+weight format.,product,sherlock
sherlock,,,"[""Best Picture"", ""Best Picture"", ""Best Picture"", ""Best Picture"", ""Best Picture"", ""Best Picture"", ""Best Picture"", ""Best Picture"", ""Best Picture"", ""Best Actor""]",representation.discrete.categorical,high,representation.text.entity_name,0.5,no,representation.discrete.categorical,Blind classification preferred; FineType predicted representation.text.entity_name but blind analysis of values supports representation.discrete.categorical.,category,sherlock
sherlock,,,"[""0.0"", ""130.0""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,elevation,sherlock
sherlock,,,"[""Male"", ""Female"", ""Male"", ""Female"", ""Male"", ""Female"", ""Male"", ""Female"", ""Male"", ""Female""]",identity.person.gender,high,identity.person.gender,1.0,yes,identity.person.gender,,sex,sherlock
sherlock,,,"[""Joy Ward"", ""Jackie M Marr"", ""Chris S Gilligan"", ""Jane Katz"", ""Betsy Durrant"", ""Judy Martin"", ""Pinky Walker"", ""Jennifer A Parks"", ""Leslie M Westergaard"", ""Mary Anne Coburn""]",identity.person.full_name,high,identity.person.full_name,0.3,yes,identity.person.full_name,,name,sherlock
sherlock,,,"[""Punter"", ""Linebacker"", ""Back"", ""Back"", ""Back"", ""Guard"", ""Defensive back"", ""Guard"", ""End"", ""Back""]",representation.discrete.categorical,high,representation.text.entity_name,0.429,no,representation.discrete.categorical,"Football positions (Punter, Linebacker, Back, Guard) form a closed categorical set.",position,sherlock
sherlock,,,"[""B. duncani"", ""B. divergens"", ""B. venatorum"", ""B. microti"", ""Uncharacterized spp."", ""B. microti"", ""Babesia KO1[24]"", ""B. microti, B. duncani[22]"", ""Uncharacterized spp.""]",representation.text.entity_name,high,geography.location.region,0.444,no,representation.text.entity_name,"These are biological species names (B. microti, B. duncani); region classification is wrong.",species,sherlock
sherlock,,,"["""", """", """", ""hugobaeta"", """", """", """", """", """", """"]",identity.person.username,low,representation.boolean.initials,0.95,no,identity.person.username,The non-empty value 'hugobaeta' is clearly a username; boolean.initials is incorrect.,owner,sherlock
sherlock,,,"[""Application Accepted"", ""Application Accepted"", ""Application Accepted"", ""Application Accepted"", ""Application Accepted"", ""Permit Issued"", ""Application Accepted"", ""Application Accepted"", ""Application Accepted"", ""Application Accepted""]",representation.discrete.categorical,high,representation.text.entity_name,0.95,no,representation.discrete.categorical,Blind classification preferred; FineType predicted representation.text.entity_name but blind analysis of values supports representation.discrete.categorical.,status,sherlock
sherlock,,,"[""Psychic"", ""Ice"", ""Psychic"", ""Dragon"", ""Electric"", ""Fire"", ""Normal"", ""Fighting"", ""Ground"", ""Ghost""]",representation.discrete.categorical,high,geography.location.country,0.45,no,representation.discrete.categorical,"Pokemon element types (Psychic, Ice, Dragon) form a well-known closed categorical set.",type,sherlock
sherlock,,,"[""GBR"", ""JPN"", ""CRO"", ""BUR"", ""RSA"", ""ESP"", ""USA"", ""FRA"", ""ARG"", ""URU""]",geography.location.country_code,high,geography.transportation.iata_code,0.75,no,geography.location.country_code,"GBR, JPN, CRO, RSA, ESP are Olympic/IOC 3-letter country codes, not IATA airport codes.",nationality,sherlock
