source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"["""", ""L"", """", ""L"", """", ""L"", """", ""L"", """", ""L"", """", ""L""]",representation.boolean.initials,medium,representation.scientific.measurement_unit,0.5,no,representation.boolean.initials,FineType guessed measurement_unit for sparse L/empty values; initials is correct as L is a single-letter category marker.,class,sherlock
sherlock,,,"[""1"", ""374"", ""1550"", ""1809"", ""1984"", ""1989"", ""2205"", ""2205"", ""3060"", ""4208"", ""4219"", ""5547"", ""5875"", ""5955"", ""6248"", ""7029"", ""7328"", ""7816"", ""7859"", ""9813""]",representation.identifier.increment,medium,representation.identifier.numeric_code,0.85,no,representation.numeric.integer_number,FineType calls this numeric_code but these are plain integer counts/IDs with no fixed-width constraint; integer_number is more accurate.,region,sherlock
sherlock,,,"[""EUR / USD"", ""USD / JPY"", ""GBP / USD"", ""USD / CHF"", ""USD / CAD"", ""EUR / JPY"", ""AUD / USD""]",representation.text.plain_text,high,representation.text.entity_name,1.0,no,representation.text.entity_name,FT agrees on entity_name. Currency pair notation like EUR/USD is a named entity; entity_name is reasonable.,currency,sherlock
sherlock,,,"[""Restaurant"", ""Beer Store"", ""Beer Store"", ""Brewery"", ""Brewpub"", ""Brewery"", ""Beer Store"", ""Brewery"", ""Restaurant"", ""Homebrew Shop"", ""Bar"", ""Beer Store"", ""Brewery"", ""Beer Store"", ""Bar"", ""Bar"", ""Bar"", ""Bar"", ""Brewpub"", ""Beer Store""]",representation.discrete.categorical,high,representation.text.entity_name,0.5,no,representation.discrete.categorical,"Values are venue types (Restaurant, Brewery, Bar) — low-cardinality categorical labels. FineType's entity_name is incorrect here.",type,sherlock
sherlock,,,"[""Musical"", ""Pop Star Debuts""]",representation.discrete.categorical,medium,datetime.component.month_name,0.5,no,representation.discrete.categorical,"FineType guessed month_name from only 2 values; Musical/Pop Star Debuts are genre/category labels, not month names.",genre,sherlock
sherlock,,,"[""Tuesday"", ""Wednesday"", ""Thursday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""]",datetime.component.day_of_week,high,datetime.component.day_of_week,0.85,yes,datetime.component.day_of_week,,day,sherlock
sherlock,,,"[""893"", ""904"", ""869"", ""951"", ""840"", ""944"", ""890"", ""971"", ""903"", ""899"", ""976"", ""923"", ""910"", ""855"", ""841"", ""937"", ""900"", ""841"", ""885"", ""812""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,FineType gives numeric_code but these are plain play counts without fixed format; integer_number is correct.,plays,sherlock
sherlock,,,"[""Masters Men"", """"]",representation.discrete.categorical,low,geography.location.region,0.5,no,representation.discrete.categorical,FineType says geography.location.region for 'Masters Men' — blind categorical is better for a sports division label.,category,sherlock
sherlock,,,"[""U.S. Commission on Security and Cooperation in Europe"", ""U.S. Commission on Security and Cooperation in Europe"", ""U.S. Department of State"", ""U.S. Department of State"", ""National Endowment for Democracy"", ""Georgetown University""]",representation.text.entity_name,high,representation.text.entity_name,0.667,yes,representation.text.entity_name,,affiliation,sherlock
sherlock,,,"[""Nephtys"", ""Nephtys"", ""Obelia dichotoma"", ""Obelia dichotoma"", ""Ulva"", ""Ulva"", ""Ulva"", ""Ulva"", ""Ulva"", ""Ulva"", ""Ulva"", ""Cerebratulus"", ""Mya arenaria"", ""Mya arenaria"", ""Mya arenaria"", ""Mya arenaria"", ""Mya arenaria"", ""Gelidium pusillum"", ""Gelidium pusillum"", ""Tellina tenuis""]",representation.text.plain_text,high,representation.text.entity_name,0.4,no,representation.text.entity_name,FineType agrees on entity_name. Species/organism names are best represented as entity_name.,species,sherlock
