source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""UCI PCT: UnitedHealthcare Pro Cycling"", """", ""UNITEDHEALTHCARE PRO CYCLING"", ""UCI PCT: UnitedHealthcare Pro Cycling"", ""UNITEDHEALTHCARE PRO CYCLING"", ""UCI PCT: UnitedHealthcare Pro Cycling"", ""UCI PCT: UnitedHealthcare"", ""UCI PCT: UnitedHealthcare Pro Cycling*"", ""UCI PCT: UnitedHealthcare Pro Cycling"", ""UCI PCT: UnitedHealthcare Pro Cycling*""]",representation.text.entity_name,medium,geography.address.full_address,0.636,no,representation.text.entity_name,FineType incorrectly classifies these as full_address; values are sports team/organization names like 'UCI PCT: UnitedHealthcare Pro Cycling'.,team Name,sherlock
sherlock,,,"[""Alabama"", ""Oregon"", ""Florida State"", ""Ohio State"", ""Miami (FL)"", ""Baylor"", ""Missouri"", ""Clemson"", ""Stanford"", ""LSU""]",representation.text.entity_name,medium,geography.location.region,0.1,no,representation.text.entity_name,"FineType predicts region but these are college/sports team names like 'Alabama', 'Florida State' — entity names not geographic regions.",team,sherlock
sherlock,,,"[""15-2, 15-9, 15-4"", ""15-13, 15-8"", ""15-13, 15-9, 15-10""]",representation.text.plain_text,low,representation.file.excel_format,0.667,no,representation.text.plain_text,FineType predicts excel_format but these are sports score strings; plain_text is more appropriate.,notes,sherlock
sherlock,,,"["""", """", """", """", """", """", ""5 (1)"", """", """", ""20 (1)""]",representation.text.plain_text,low,representation.text.entity_name,0.1,no,representation.text.plain_text,FineType predicts entity_name with low confidence (0.10); values are sparse numeric data with parenthetical counts like '5 (1)'; plain_text is more appropriate.,education,sherlock
sherlock,,,"["""", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M""]",representation.text.word,low,identity.person.gender,0.8,no,identity.person.gender_code,FineType detects gender with high confidence via disambiguation rule; 'M' values are gender codes. Correcting blind label to gender_code.,sex,sherlock
sherlock,,,"[""Broken Social Scene"", ""Broken Social Scene"", ""Broken Social Scene"", ""Broken Social Scene""]",representation.text.entity_name,high,geography.location.region,1.0,no,representation.text.entity_name,FineType predicts region but 'Broken Social Scene' is a band name; entity_name is correct.,artist,sherlock
sherlock,,,"[""Hakusensha"", ""Shueisha"", ""Shogakukan"", ""Hakusensha"", ""Shueisha"", ""Shogakukan"", ""Shueisha"", ""Shueisha"", ""Shueisha"", ""Shueisha""]",representation.text.entity_name,high,geography.location.region,0.5,no,representation.text.entity_name,"FineType predicts region but these are publisher names (Hakusensha, Shueisha, etc.); entity_name is correct.",publisher,sherlock
sherlock,,,"[""Eureka, IL"", ""Fairfield, IA"", ""Eureka, IL"", ""Terre Haute, IN"", ""Eureka, IL"", ""Elsah, IL"", ""Eureka, IL""]",geography.location.city,medium,representation.text.entity_name,1.0,no,geography.location.city,"FineType predicts entity_name via entity_demotion but 'Eureka, IL' format is city+state; city is more specific and correct.",location,sherlock
sherlock,,,"[""Global Network Initiative"", ""Human Rights First"", ""International Corporate Accountability Roundtable""]",representation.text.entity_name,high,representation.text.entity_name,0.667,yes,representation.text.entity_name,,affiliation,sherlock
sherlock,,,"[""PDF (1.48MB)"", ""PDF (4.50MB)"", ""PDF (1.01MB)"", ""PDF (1.48MB)"", ""PDF (2.85MB)"", ""PDF (982K)"", ""PDF (1.42MB)"", ""PDF (1.06MB)"", ""PDF (1.87MB)"", ""PDF (1.58MB)""]",representation.text.plain_text,low,representation.text.entity_name,0.1,no,representation.text.plain_text,"FineType predicts entity_name with low confidence (0.10); values are file format+size descriptions like 'PDF (1.48MB)', plain_text is more appropriate.",format,sherlock
sherlock,,,"[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]",representation.numeric.integer_number,high,representation.boolean.binary,1.0,no,representation.boolean.binary,FineType detects binary with full confidence via disambiguation rule; all values are '1' which is consistent with binary encoding. Accepting FineType's classification.,region,sherlock
sherlock,,,"[""The Minutes"", ""Secret Diary"", ""Hughes/Thrall"", ""No Mercy"", ""Fuzzy Warbles Vol 7"", ""Looking Into It"", ""The Beat Of The Pops - Vol 12"", ""Wattle & Daub"", ""Spirit of Eden"", ""Bronx Blues: (1962-1965)""]",representation.text.plain_text,medium,representation.text.entity_name,0.45,no,representation.text.entity_name,"FineType predicts entity_name; album titles like 'Spirit of Eden', 'The Minutes' are entity names. Accepting FineType.",album,sherlock
sherlock,,,"[""LE FLORE"", ""LE FLORE"", ""LE FLORE"", ""LE FLORE"", ""LE FLORE"", ""LE FLORE"", ""LE FLORE"", ""LE FLORE"", ""LE FLORE"", ""LE FLORE""]",representation.text.word,high,technology.internet.http_method,1.0,no,representation.text.word,"FineType incorrectly classifies 'LE FLORE' (a county name) as http_method; the value is a repeated geographic name, word is more appropriate.",county,sherlock
sherlock,,,"[""Australia"", ""Australia"", ""australia"", ""Australia""]",geography.location.country,high,geography.location.country,0.75,yes,geography.location.country,,country,sherlock
sherlock,,,"[""30.5"", ""32.9""]",representation.numeric.decimal_number,medium,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,weight,sherlock
sherlock,,,"[""1987"", ""1988"", ""1989"", ""1990"", ""1991"", ""1992"", ""1993"", ""1994"", ""1995"", ""1996""]",datetime.component.year,high,datetime.component.year,1.0,yes,datetime.component.year,,year,sherlock
