source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Broncos"", ""Cowboys"", ""Roosters"", ""Rabbitohs"", ""Storm"", ""Sharks"", ""Bulldogs"", ""Warriors"", ""Raiders"", ""Dragons""]",representation.text.entity_name,high,identity.person.last_name,0.3125,no,representation.text.entity_name,"Sports team nicknames are entity names, not last names; FineType was misled by single-word animal/nickname values.",team,sherlock
sherlock,,,"[""Actis Dato Quartet"", ""Jack Mouse & Scott Robinson"", ""Chicago Reed Quartet"", ""Parker - Morris - Wooley"", ""Myra Melford"", ""Charles Evans"", ""Mangelsdorff Dauner Quintett"", ""Hayden Chisholm"", ""Mario Pavone"", ""Trevor Watts & Veryan Weston""]",representation.text.entity_name,high,representation.text.entity_name,0.65,yes,representation.text.entity_name,,artist,sherlock
sherlock,,,"[""PRESCHOOL-4"", ""PRESCHOOL-6"", ""PRESCHOOL-6"", ""K-8"", ""K-12"", ""K-6"", ""K-6"", ""PRESCHOOL-PRESCHOOL"", ""K-6"", ""K-6""]",representation.text.plain_text,medium,representation.discrete.categorical,0.4706,no,representation.discrete.categorical,"Grade range strings like K-8/PRESCHOOL-6 are categorical codes, not plain text; finetype's categorical is more precise.",grades,sherlock
sherlock,,,"[""12"", ""4"", ""11"", ""7"", ""6"", ""3"", ""1"", ""6"", ""9""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,0.1111,no,representation.numeric.integer_number,These are small integer counts; numeric_code implies structured IDs but these are plain counts.,plays,sherlock
sherlock,,,"[""North America"", ""Europe""]",geography.location.continent,high,geography.location.continent,1.0,yes,geography.location.continent,,region,sherlock
sherlock,,,"[""American"", ""American"", ""American"", ""American"", ""American"", ""American"", ""American"", ""American"", ""American"", ""American""]",representation.discrete.categorical,high,geography.location.continent,0.95,no,geography.location.continent,"Values like 'American'/'European' are nationality/origin adjectives, not continent names; blind categorical is better but finetype's continent is also wrong. Using representation.discrete.categorical as best fit for nationality/origin.",origin,sherlock
sherlock,,,"[""Oxford ; New York : Clarendon, 2004."", ""Cambridge, UK ; New York : Cambridge University Press, 2004."", ""New York : Psychology Press, c2004."", ""New York : Oxford University Press, 2004."", ""Malden, MA : Blackwell Pub., 2004.""]",representation.text.sentence,medium,geography.address.full_address,0.55,no,representation.text.sentence,"Publication place+publisher strings are sentences/free-form text, not structured addresses; blind classification is more appropriate.",publisher,sherlock
sherlock,,,"[""geograph"", ""geograph"", ""supplemental"", ""supplemental"", ""geograph (third)""]",representation.discrete.categorical,medium,representation.discrete.categorical,0.5,yes,representation.discrete.categorical,,classification,sherlock
sherlock,,,"[""16"", ""38"", ""17"", ""8"", ""7"", ""10"", ""13"", ""11"", ""19"", ""3""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,0.5,no,representation.numeric.integer_number,These are plain integer counts; numeric_code implies a code structure which is wrong here.,family,sherlock
sherlock,,,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10""]",representation.identifier.increment,high,representation.identifier.numeric_code,0.55,no,representation.identifier.increment,"Sequential integers 1-20 are an auto-increment sequence/rank, not a numeric_code.",rank,sherlock
