source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""A P Heskin"", ""R P Cleary"", ""C D Hayes"", ""W M Lordan"", ""Julie Burke"", ""S Hunter"", ""S Hunter"", ""Julie Burke"", ""Martin Harley"", ""C P Geoghegan"", ""D J Condon"", ""R P Cleary"", ""R P Cleary"", ""R P Cleary"", ""M C Hussey""]",identity.person.full_name,high,representation.text.entity_name,0.6667,no,identity.person.full_name,"Values are clearly personal names (initials+surname, first+last). FineType classified as entity_name but full_name is more specific and accurate.",jockey,sherlock
sherlock,,,"[""206.0"", ""322.0"", ""387.0"", ""0.0""]",representation.numeric.decimal_number,medium,representation.numeric.decimal_number,1.0000,yes,representation.numeric.decimal_number,,elevation,sherlock
sherlock,,,"[""Actor"", ""Skinny Employee"", ""Actor"", ""Choir Member"", ""Doug"", ""Young Tommy""]",representation.text.word,medium,identity.person.last_name,0.3333,no,representation.text.plain_text,"Values are character/role names like 'Actor', 'Choir Member', 'Young Tommy'. FineType's last_name is wrong; these are not surnames. Plain text is most appropriate.",credit,sherlock
sherlock,,,"[""Paul Simon's Concert In the Park August 15th, 1991"", ""The Essential Paul Simon"", ""Graceland"", ""Graceland"", ""The Essential Paul Simon"", ""Paul Simon"", ""Live In New York City"", ""Live In New York City"", ""Graceland"", ""The Essential Paul Simon""]",representation.text.plain_text,high,representation.text.entity_name,0.5000,no,representation.text.entity_name,Album/concert titles are named entities. FineType's entity_name is more specific than plain_text.,album,sherlock
sherlock,,,"[""North America"", ""Japan"", ""Europe""]",geography.location.continent,medium,geography.location.continent,0.6667,yes,geography.location.continent,,region,sherlock
sherlock,,,"[""2015 Stats"", ""MLB Career Stats""]",representation.text.plain_text,low,representation.identifier.alphanumeric_id,0.5000,no,representation.text.plain_text,"Values are descriptive stat category labels, not alphanumeric identifiers. Blind label is more accurate.",year,sherlock
sherlock,,,"[""Japan"", ""Japan"", ""Japan"", ""Japan"", ""Japan"", ""Japan"", ""Japan"", ""Japan"", ""Japan"", ""Taiwan""]",geography.location.country,high,geography.location.country,1.0000,yes,geography.location.country,,country,sherlock
sherlock,,,"[""WA"", ""CA""]",geography.location.region,medium,geography.location.country_code,1.0000,no,geography.location.region,"WA and CA are US state abbreviations (Washington, California). geography.location.region is more accurate than country_code.",state,sherlock
sherlock,,,"[""Lakes Area Physical Therapy"", ""Lakes Area Physical Therapy"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC"", ""LAPT CC""]",representation.text.entity_name,medium,representation.text.entity_name,0.0500,yes,representation.text.entity_name,,team Name,sherlock
sherlock,,,"[""TAM"", ""NEM"", ""ARIZ"", ""GSC"", ""UNAT"", ""NEM"", ""MOST"", ""EXCL"", ""UNAT"", ""GAJA""]",representation.identifier.alphanumeric_id,low,representation.identifier.alphanumeric_id,0.6000,yes,representation.identifier.alphanumeric_id,,club,sherlock
sherlock,,,"[""SG"", ""PG"", ""SG"", ""SG"", ""SF"", ""PF"", ""C"", ""C"", ""SF"", ""PG"", ""2-3"", ""4-5"", ""SG"", ""PF""]",representation.discrete.categorical,medium,geography.location.country_code,0.7143,no,representation.discrete.categorical,"Values are basketball position abbreviations (SG=Shooting Guard, PG=Point Guard, etc.), not country codes. Blind label is correct.",position,sherlock
sherlock,,,"[""EX-101.INS"", ""EX-101.SCH"", ""EX-101.CAL"", ""EX-101.DEF"", ""EX-101.LAB"", ""EX-101.PRE""]",representation.text.word,low,representation.file.excel_format,1.0000,no,representation.identifier.alphanumeric_id,"Values are SEC EDGAR exhibit type codes (EX-101.INS, EX-101.SCH). FineType's excel_format is incorrect; alphanumeric_id is closest.",type,sherlock
sherlock,,,"[""5.0"", ""0.0"", ""0.0"", ""7.0"", ""0.0"", ""21.0"", ""10.0"", ""43.0"", ""0.0"", ""None"", ""5.0"", ""None""]",representation.numeric.decimal_number,medium,representation.numeric.decimal_number,0.8333,yes,representation.numeric.decimal_number,,position,sherlock
sherlock,,,"[""second base to first base"", ""second base to first base"", ""strikeout"", ""shortstop to first base"", ""strikeout"", ""strikeout"", ""walk"", ""single,"", ""strikeout"", ""strikeout"", ""out, shortstop"", ""second base to first base"", ""pitcher to first base"", ""pitcher to first base"", ""out, center field"", ""single,"", ""first base to shortstop to pitcher, ground ball"", ""walk"", ""single,"", ""out, center field""]",representation.text.sentence,high,container.array.whitespace_separated,0.3500,no,representation.text.sentence,"Values are baseball play descriptions ('second base to first base', 'strikeout'). These are short sentences/phrases, not whitespace-separated arrays. Blind label is correct.",result,sherlock
sherlock,,,"[""1375"", ""69""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,1.0000,no,representation.identifier.numeric_code,Values are numeric codes/IDs. FineType's numeric_code is reasonable; keeping it.,rank,sherlock
sherlock,,,"[""Victory Road (Unknown Area 73)"", ""Nature Sanctuary"", ""Lostlorn Forest"", ""Victory Road (Unknown Area 79)"", ""Route 11"", ""Route 14"", ""Route 23""]",representation.text.plain_text,medium,representation.text.entity_name,0.7143,no,representation.text.entity_name,Game area names are named entities. FineType's entity_name is more specific.,area,sherlock
