source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Julissa Laredo"", ""Junior Alvarado"", ""Eddie Castro"", ""Samuel Jr Camacho"", ""Jose Ortiz (5)"", ""Jacqueline Davis"", ""Cornelio Velasquez"", ""R Dominguez""]",identity.person.full_name,high,representation.text.entity_name,0.125,no,identity.person.full_name,"FineType demoted to entity_name due to low confidence; values are human names (jockey names with suffixes), full_name is more appropriate.",jockey,sherlock
sherlock,,,"[""Owner name: COMPAQ COMPUTER CORPORATION, TEXAS Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:MECREDY, HENRY E. III;DUNENS, EGONS K.;REEL/FRAME:008918/0479 Effective date: 19971125"", """", """", ""Year of fee payment: 4"", ""Year of fee payment: 8"", """", ""Year of fee payment: 12""]",representation.text.sentence,high,container.array.whitespace_separated,0.429,no,representation.text.sentence,"FineType incorrectly classified as whitespace_separated; these are long legal description strings, sentence is correct.",description,sherlock
sherlock,,,"[""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""]",datetime.component.day_of_week,high,datetime.component.day_of_week,0.857,yes,datetime.component.day_of_week,,day,sherlock
sherlock,,,"[""Intel Corporation"", ""Intel"", ""Intel"", ""(\u0421\u0442\u0430\u043d\u0434\u0430\u0440\u0442\u043d\u044b\u0435 \u043c\u043e\u043d\u0438\u0442\u043e\u0440\u044b)"", ""Realtek Semiconductor Corp."", ""Intel"", ""Intel"", ""Intel"", ""Intel"", ""Intel""]",representation.text.entity_name,high,geography.location.country,0.875,no,representation.text.entity_name,"FineType classified as country but values are company names like Intel, Realtek; entity_name is correct.",manufacturer,sherlock
sherlock,,,"[""Evacuation Day"", ""D\u00eda de Evacuaci\u00f3n"", ""\u05d9\u05d5\u05dd \u05d4\u05e4\u05d9\u05e0\u05d5\u05d9"", ""\u0639\u064a\u062f \u0627\u0644\u062c\u0644\u0627\u0621"", ""\ud53c\ub09c\uc758 \ub0a0"", ""Evacuation Day""]",representation.text.plain_text,medium,representation.discrete.categorical,0.667,no,representation.discrete.categorical,,name,sherlock
sherlock,,,"[""39 years"", ""36 years"", ""26 years"", ""30 years"", ""32 years"", ""33 years"", ""26 years"", ""36 years"", ""28 years"", ""38 years"", ""30 years""]",representation.text.plain_text,medium,container.array.whitespace_separated,0.636,no,representation.text.plain_text,FineType classified as whitespace_separated but values are age/duration descriptions like '39 years'; plain_text is correct.,age,sherlock
sherlock,,,"[""Hemiramphidae"", ""Hemiramphidae""]",representation.text.word,medium,geography.location.region,1.0,no,representation.text.word,FineType classified as region but 'Hemiramphidae' is a biological family name; word/entity_name is more appropriate.,family,sherlock
sherlock,,,"[""Greek (Church and Modern, not Ancient)"", ""Syriac"", ""Arabic (hence Persian, Turki, Urdu etc by extension)""]",representation.text.sentence,medium,geography.location.country,0.333,no,representation.text.plain_text,FineType classified as country but values are language names; plain_text is more appropriate.,language,sherlock
sherlock,,,"[""09 - 12"", ""07 - 12"", ""07 - 12"", ""07 - 12"", ""KG - 12"", ""KG - 12"", ""PK - PK"", ""06 - 12""]",representation.text.plain_text,medium,representation.numeric.integer_number,0.75,no,representation.text.plain_text,FineType classified as integer_number but values are grade range strings like '09 - 12'; plain_text is correct.,grades,sherlock
sherlock,,,"[""100%"", ""0%"", ""0%"", ""50%"", ""0%"", ""0%"", ""N/A""]",representation.numeric.percentage,high,representation.file.excel_format,0.571,no,representation.numeric.percentage,FineType classified as excel_format but values are percentage strings like '100%'; percentage is correct.,weight,sherlock
sherlock,,,"[""loan"", ""grant"", ""grant"", ""loan"", ""grant"", ""grant"", ""grant"", ""grant"", ""contract"", ""grant""]",representation.discrete.categorical,high,representation.discrete.categorical,0.8,yes,representation.discrete.categorical,,type,sherlock
sherlock,,,"[""Male"", ""Male"", ""Male"", ""Male"", ""Male"", ""Female"", ""Female"", ""Female"", ""Female"", ""Female""]",identity.person.gender,high,identity.person.gender,1.0,yes,identity.person.gender,,gender,sherlock
sherlock,,,"[""50"", ""51"", ""50"", ""50"", ""50"", ""51"", ""53"", ""50"", ""51"", ""51"", ""52""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,"FineType classified as numeric_code; these are age values (integers), integer_number is more appropriate.",age,sherlock
sherlock,,,"[""Rebel Music/Babylon By Bus"", ""Book Of Life"", ""Foreva"", ""Single"", ""Single"", ""Hot It Up"", ""Shontelligence"", ""Soca Queen"", ""Single"", ""Single""]",representation.text.plain_text,medium,representation.text.entity_name,0.4,no,representation.text.entity_name,,album,sherlock
sherlock,,,"[""BS"", ""BS"", ""BS"", ""BS"", ""BS"", ""BS"", ""BS"", ""BS"", ""BS"", ""BS""]",representation.text.word,medium,geography.location.country_code,1.0,no,geography.location.country_code,"FineType detected country_code (BS=Bahamas); this is plausible, accepting finetype's classification.",region,sherlock
sherlock,,,"[""ENROUTE"", ""ONSCENE"", ""ONSCENE"", ""ENROUTE"", ""DISPATCHED"", ""DISPATCHED"", ""DISPATCHED"", ""ONSCENE"", ""DISPATCHED"", ""DISPATCHED""]",representation.discrete.categorical,high,representation.scientific.protein_sequence,0.6,no,representation.discrete.categorical,FineType incorrectly classified as protein_sequence; values are dispatch status codes like ENROUTE/DISPATCHED; categorical is correct.,status,sherlock
sherlock,,,"[""NGC 1952 Crab Nebula"", ""NGC 7089  "", ""NGC 5272  "", ""NGC 6121  "", ""NGC 5904  "", ""NGC 6405 Butterfly Cluster"", ""NGC 6475 Ptolemy\u00b9s Cluster"", ""NGC 6523 Lagoon Nebula"", ""NGC 6333  "", ""NGC 6254  ""]",representation.text.plain_text,medium,representation.identifier.alphanumeric_id,0.45,no,representation.text.plain_text,FineType classified as alphanumeric_id but values are astronomical object names like 'NGC 1952 Crab Nebula'; plain_text is correct.,name,sherlock
sherlock,,,"["""", ""F"", """", ""F"", """", ""F"", ""F"", """", ""F"", """"]",identity.person.gender_code,medium,representation.boolean.initials,0.8,no,representation.boolean.initials,"FineType classified as boolean.initials; values are sparse F codes which could be gender or boolean, accepting finetype.",sex,sherlock
sherlock,,,"[""1"", ""2"", ""3"", ""4"", ""4"", ""5"", ""6"", ""7"", ""8""]",representation.identifier.increment,high,representation.numeric.integer_number,0.889,no,representation.numeric.integer_number,,day,sherlock
sherlock,,,"[""1"", ""2"", ""3""]",representation.identifier.increment,high,representation.numeric.integer_number,0.8,no,representation.numeric.integer_number,,rank,sherlock
sherlock,,,"[""Sleeping in Class (Deluxe Edition)"", ""The Wonder Years"", ""Mama's Only Sun"", ""3ChordFold"", ""Movies on Demand 2"", ""The Lover / Fighter Document"", ""The Nicest - Indie Hip Hop, Vol. 3"", ""Sleeping in Class (Deluxe Edition)""]",representation.text.plain_text,medium,representation.text.entity_name,0.75,no,representation.text.entity_name,,album,sherlock
sherlock,,,"[""Th\u00e9r\u00e8se Lalor"", ""Th\u00e9r\u00e8se Lalor"", ""Adam Brown"", ""Adam Brown"", ""Klas Blomqvist"", ""Klas Blomqvist""]",identity.person.full_name,high,identity.person.full_name,0.65,yes,identity.person.full_name,,creator,sherlock
sherlock,,,"[""Action"", ""Racing"", ""Action"", ""Board Game"", ""Strategy"", ""Strategy"", ""RPG"", ""Action"", ""Action"", ""Action""]",representation.discrete.categorical,high,identity.person.last_name,0.5,no,representation.discrete.categorical,FineType classified as last_name but values are video game genres; categorical is correct.,genre,sherlock
sherlock,,,"[""Elementary and Secondary Schools"", ""Religious Organizations"", ""Performing Arts Companies"", ""Colleges, Universities, and Professional Schools"", ""Independent Artists, Writers, and Performers""]",representation.text.sentence,medium,representation.text.entity_name,0.6,no,representation.text.entity_name,,industry,sherlock
sherlock,,,"[""SEMINOLE"", ""SEMINOLE"", ""SEMINOLE"", ""SEMINOLE"", ""SEMINOLE"", ""DECATUR"", ""DECATUR"", ""SEMINOLE""]",geography.location.region,medium,finance.banking.swift_bic,0.9,no,geography.location.region,FineType classified as swift_bic but values are county names like SEMINOLE; region/entity_name is correct.,county,sherlock
sherlock,,,"[""CHECK SHELF"", ""CHECK SHELF"", ""CHECK SHELF""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.entity_name,,status,sherlock
sherlock,,,"[""Mukhtar"", ""Mukhtar"", ""Mukhtar"", ""Mukhtar"", ""Mukhtar"", ""Mukhtar"", ""Mukhtar"", ""Mukhtar""]",identity.person.first_name,medium,identity.person.last_name,1.0,no,identity.person.last_name,"FineType classified as last_name; Mukhtar is a first name but single-token names are ambiguous, accepting finetype.",artist,sherlock
sherlock,,,"[""MARY"", ""CONN"", ""O*H*"", ""SMMM"", ""DCM"", ""O*H*"", ""UNAT"", ""TERR""]",representation.text.word,low,representation.text.entity_name,0.625,no,representation.text.entity_name,,club,sherlock
sherlock,,,"[""Owner name: 1 ENERGY SOLUTIONS, INC., CALIFORNIA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:YU, JING JING;REEL/FRAME:020180/0838 Effective date: 20071127"", ""Year of fee payment: 4"", ""Owner name: SANTA S BEST, ILLINOIS Free format text: SECURITY INTEREST;ASSIGNOR:1 ENERGY SOLUTIONS, INC.;REEL/FRAME:034551/0340 Effective date: 20141023""]",representation.text.sentence,high,technology.internet.user_agent,0.667,no,representation.text.sentence,FineType classified as user_agent but values are legal description strings; sentence is correct.,description,sherlock
sherlock,,,"[""Europe"", ""Europe"", ""USA"", ""Europe"", ""Europe"", ""USA""]",geography.location.continent,medium,geography.location.continent,0.667,yes,geography.location.continent,,region,sherlock
sherlock,,,"[""Golden Gate Branch"", ""Elmhurst Branch""]",representation.text.plain_text,medium,representation.text.entity_name,0.5,no,representation.text.entity_name,,location,sherlock
sherlock,,,"[""Pearl Jam"", ""Pearl Jam"", ""Pearl Jam"", ""Pearl Jam"", ""Pearl Jam"", ""Pearl Jam""]",representation.text.entity_name,medium,geography.location.region,1.0,no,representation.text.entity_name,FineType classified as region but 'Pearl Jam' is a band/artist name; entity_name is correct.,artist,sherlock
sherlock,,,"[""California (State)"", ""United States"", ""Los Angeles County"", ""San Diego County"", ""Orange County"", ""Riverside County"", ""San Bernardino County"", ""Santa Clara County"", ""Sacramento County"", ""Alameda County""]",geography.location.region,medium,representation.text.entity_name,0.75,no,geography.location.region,FineType classified as entity_name but values are US geographic regions (states/counties); region is more appropriate.,county,sherlock
sherlock,,,"[""A E Lynch"", ""T J Dreaper"", ""T J Dreaper"", ""Mr M O'Connor""]",identity.person.full_name,high,representation.text.entity_name,0.5,no,identity.person.full_name,FineType classified as entity_name but values are person names like 'A E Lynch'; full_name is more appropriate.,jockey,sherlock
sherlock,,,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""T-7"", ""T-7"", ""9"", ""10""]",representation.discrete.ordinal,medium,representation.identifier.numeric_code,0.438,no,representation.discrete.ordinal,"FineType classified as numeric_code; values include 'T-7' mixed ranks, ordinal is more appropriate.",rank,sherlock
sherlock,,,"[""P J Smullen"", ""P J Smullen"", ""P J Smullen""]",identity.person.full_name,high,representation.text.entity_name,1.0,no,identity.person.full_name,FineType classified as entity_name but 'P J Smullen' is a person name; full_name is correct.,jockey,sherlock
sherlock,,,"[""1926"", ""1925"", ""1924"", ""1923"", ""1922"", ""1921"", ""1920"", ""1920"", ""1920"", ""1919""]",datetime.component.year,high,datetime.component.year,0.938,yes,datetime.component.year,,year,sherlock
sherlock,,,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10""]",representation.identifier.increment,high,representation.identifier.numeric_code,0.55,no,representation.identifier.increment,"FineType classified as numeric_code; values are sequential 1-20, increment is more appropriate.",rank,sherlock
sherlock,,,"[""Masters Women"", """"]",representation.text.plain_text,low,identity.person.full_name,0.5,no,representation.text.plain_text,FineType classified as full_name but 'Masters Women' is a category/classification label; plain_text is correct.,category,sherlock
sherlock,,,"[""6401 S STONY ISLAND AVE\nCHICAGO, IL 60637\n(41.77875851592972, -87.58638105285647)"", ""1401 S SACRAMENTO\nCHICAGO, IL 60623\n(41.86286030622512, -87.70185395311088)""]",geography.address.full_address,high,geography.address.full_address,1.0,yes,geography.address.full_address,,location,sherlock
sherlock,,,"[""Want to Read"", ""Reading"", ""Reading"", ""Read"", ""Want to Read"", ""Reading"", ""Want to Read"", ""Want to Read"", ""Want to Read"", ""Reading""]",representation.discrete.categorical,high,representation.discrete.categorical,0.5,yes,representation.discrete.categorical,,status,sherlock
sherlock,,,"[""36.2"", ""27.1""]",representation.numeric.decimal_number,medium,representation.numeric.decimal_number,1.0,yes,representation.numeric.decimal_number,,weight,sherlock
sherlock,,,"[""Route 218"", ""Route 222""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.entity_name,,area,sherlock
sherlock,,,"[""Alabama"", ""Oregon"", ""Florida State"", ""Ohio State"", ""Baylor"", ""Clemson"", ""Stanford"", ""Auburn"", ""LSU"", ""Oklahoma""]",geography.location.region,medium,representation.text.entity_name,0.1,no,representation.text.entity_name,"FineType classified as entity_name; these are college team/school names, entity_name is reasonable.",team,sherlock
sherlock,,,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""6"", ""8"", ""9"", ""10""]",representation.identifier.increment,high,representation.identifier.numeric_code,0.05,no,representation.identifier.increment,"FineType classified as numeric_code; values are sequential rank numbers, increment is more appropriate.",rank,sherlock
sherlock,,,"[""Fulton"", ""Fulton"", ""Cobb"", ""Fulton"", ""Cherokee"", ""Fulton"", ""Cobb"", ""Fulton"", ""Fulton"", ""Gwinnett""]",geography.location.region,medium,geography.location.region,0.55,yes,geography.location.region,,county,sherlock
sherlock,,,"[""IN PROGRESS"", ""DONE"", ""DONE""]",representation.discrete.categorical,high,representation.alphanumeric.alphanumeric_id,0.667,no,representation.discrete.categorical,FineType classified as alphanumeric_id but values are status codes like IN PROGRESS/DONE; categorical is correct.,status,sherlock
sherlock,,,"[""3880"", ""3893"", ""4451"", ""3153"", ""2778"", ""3575"", ""3230"", ""3252"", ""3462"", ""3814""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,"FineType classified as numeric_code; values are numeric measurements/counts, integer_number is more appropriate.",weight,sherlock
sherlock,,,"[""Belgium"", ""Bulgaria"", ""Czech Republic"", ""Denmark"", ""Germany"", ""Estonia"", ""Ireland"", ""Greece"", ""Spain"", ""France""]",geography.location.country,high,geography.location.country,0.55,yes,geography.location.country,,country,sherlock
sherlock,,,"[""Alabama"", ""Alaska"", ""Arizona"", ""Arkansas"", ""California"", ""Colorado"", ""Connecticut"", ""Delaware"", ""District of Columbia"", ""Florida""]",geography.location.region,high,geography.location.country,0.55,no,geography.location.region,FineType classified as country but values are US states; region is more appropriate.,state,sherlock
sherlock,,,"[""L A McKenna (7)"", ""B S Hughes"", ""P Carberry"", ""A E Lynch"", ""J L Cullen"", ""D E Splaine (5)"", ""Mr M Watson (7)"", ""D J Condon"", ""Mr P W Mullins"", ""A P Thornton""]",identity.person.full_name,high,representation.text.entity_name,0.909,no,identity.person.full_name,FineType classified as entity_name; these are person names (jockeys) with weight allowances; full_name is more appropriate.,jockey,sherlock
sherlock,,,"[""Win"", ""Loss""]",representation.discrete.categorical,high,identity.person.last_name,0.5,no,representation.discrete.categorical,FineType classified as last_name but values are Win/Loss result codes; categorical is correct.,result,sherlock
sherlock,,,"[""PRESCHOOL-8"", ""4-8"", ""PRESCHOOL-5""]",representation.text.plain_text,medium,geography.location.country,0.667,no,representation.text.plain_text,FineType classified as country but values are grade range strings; plain_text is correct.,grades,sherlock
sherlock,,,"["""", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M""]",identity.person.gender_code,medium,identity.person.gender,0.8,no,identity.person.gender,,sex,sherlock
sherlock,,,"[""copy running-config startup-config"", ""show interfaces"", ""show running-config"", ""show startup-config""]",representation.text.sentence,medium,container.array.whitespace_separated,0.125,no,representation.text.sentence,FineType classified as whitespace_separated but values are CLI commands; sentence is more appropriate.,command,sherlock
sherlock,,,"[""Mon"", ""Tues"", ""Wed"", ""Thurs"", ""Fri"", ""Sat"", ""Sun""]",datetime.component.day_of_week,high,representation.text.entity_name,0.071,no,datetime.component.day_of_week,FineType classified as entity_name but values are abbreviated day names; day_of_week is correct.,order,sherlock
sherlock,,,"[""CC"", ""FPAY""]",representation.text.word,low,representation.scientific.smiles,0.5,no,representation.text.word,FineType classified as smiles but CC/FPAY are transaction type codes; word/categorical is more appropriate.,code,sherlock
