source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Wed"", ""Wed"", ""Wed"", ""Wed"", ""Wed"", ""Wed"", ""Wed"", ""Thu""]",datetime.component.day_of_week,high,datetime.component.day_of_week,0.8,yes,datetime.component.day_of_week,,day,sherlock
sherlock,,,"[""Motion Picture and Video Industries"", ""Performing Arts Companies"", ""Personal Care Services"", ""Amusement Parks and Arcades"", ""Radio and Television Broadcasting""]",representation.text.entity_name,high,representation.text.entity_name,1.0,yes,representation.text.entity_name,,industry,sherlock
sherlock,,,"[""When Everything Falls Back Down"", ""Without You"", ""Defenseless"", ""Somewhere Out There"", ""Some Days"", ""Satellite"", ""Home""]",representation.text.plain_text,medium,geography.location.country,0.143,no,representation.text.plain_text,FineType misclassified song titles as country; these are creative work titles with no geographic meaning.,name,sherlock
sherlock,,,"[""Rest of Season ? Projected stats for the rest of the season as calculated by PECOTA, Baseball Prospectus' proprietary system that projects player performance based on comparisons with historical player-seasons"", ""Cumulative ? Projected end-of-season stats, combining year-to-date stats with PECOTA projected stats for the remainder of the season""]",representation.text.sentence,high,representation.text.paragraph,0.5,no,representation.text.paragraph,FineType paragraph is correct; these are multi-sentence descriptive texts.,duration,sherlock
sherlock,,,"[""HUMPHREY HOUSE, ANGOULEME WAY, BURY   FOR RENT AND SERVICE CHARGE FOR MENTAL HEALTH AREAS ONLY 1.04.14  TO 31.03.15 "", "" UDF DEVELOPMENT DAYS "", ""FINANCING FACILITY LOAN REPAYMENT INTEREST AMOUNT"", ""FINANCING FACILITY LOAN REPAYMENT PRINCIPAL AMOUNT"", ""EXTERNAL IMPROVEMENTS AT LANGLEY CLINIC "", ""HALF SHARE SET UP COST AND SALARIES"", ""JUNIOR PSYCHIATRY DOCS EST JUNE 14"", ""JUNIOR PSYCHIATRY DOCS EST JU;Y 14"", ""VAT REPAYMENT HUMPHREY HOUSE"", ""FP10'S PRESCRIPTION/DISPENSING FEES MARCH 14""]",representation.text.sentence,high,technology.internet.user_agent,0.3,no,representation.text.sentence,FineType misclassified financial transaction descriptions as user_agent; blind sentence label is correct.,description,sherlock
sherlock,,,"[""One Minute Data on Exchange Traded Funds"", ""One Minute Quick Delivery Special"", ""One Minute Quick Delivery"", ""One Minute Stock Data on All US Stocks (2008-present)""]",representation.text.plain_text,medium,representation.text.entity_name,0.5,no,representation.text.entity_name,FineType entity_name is appropriate; these are named product/dataset titles.,product,sherlock
sherlock,,,"[""10"", ""7"", ""13"", ""3"", ""9"", ""3"", ""13"", ""14"", ""3""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,0.444,no,representation.numeric.integer_number,Values are small counts (1-14); integer_number is more specific than numeric_code.,plays,sherlock
sherlock,,,"[""North West"", ""London"", ""Yorkshire and North East"", ""South West"", ""South East"", ""Scotland"", ""Northern Ireland"", ""Wales"", ""Midlands"", ""East of England""]",geography.location.region,high,geography.location.region,0.6,yes,geography.location.region,,region,sherlock
sherlock,,,"[""Want to Read"", ""Reading"", ""Stalled"", ""Read"", ""Stalled"", ""Reading"", ""Reading"", ""Want to Read"", ""Want to Read"", ""Want to Read""]",representation.discrete.categorical,high,representation.text.entity_name,0.5,no,representation.discrete.categorical,"FineType misclassified reading status values (Want to Read, Read, Stalled) as entity_name; these are categorical statuses.",status,sherlock
sherlock,,,"[""Traditionally attributed to Mordecai"", ""Traditional"", ""Unknown"", ""Traditional"", ""Traditional"", ""Giovanni Boccaccio"", ""Christopher Marlowe"", ""William Shakespeare"", ""Lope de Vega""]",identity.person.full_name,medium,representation.text.entity_name,0.4,no,representation.text.entity_name,"Column mixes person names with generic labels (Traditional, Unknown); entity_name is more inclusive.",creator,sherlock
