source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""M\u00e4nnlich"", ""Weiblich""]",identity.person.gender,high,datetime.component.periodicity,0.5000,no,identity.person.gender,Values are German for Male/Female; blind correctly identifies gender. FineType's 'periodicity' is wrong.,gender,sherlock
sherlock,,,"[""Electronic Commerce Website"", ""Specialty Retail Store"", ""Internet Radio Website"", ""Home Shopping"", ""Real Estate Website"", ""Airline"", ""Retail Store"", ""Courier"", ""Telecommunications"", ""Retail Store"", ""Gaming System"", ""Video Hosting Website"", ""Real Estate Website""]",representation.discrete.categorical,high,representation.text.entity_name,0.3850,no,representation.discrete.categorical,Business category names; blind correct. FineType entity_name is less precise.,category,sherlock
sherlock,,,"[""Reykjavik (Iceland)"", ""Ankara (Turkey)""]",geography.location.city,high,representation.text.entity_name,1.0000,no,geography.location.city,City names with country in parentheses; blind is more precise. FineType entity_name is too generic.,location,sherlock
sherlock,,,"[""outdated"", ""outdated"", ""outdated"", ""deleted""]",representation.discrete.categorical,high,representation.text.word,0.1250,no,representation.discrete.categorical,Status values; blind correct. FineType 'word' is less precise.,status,sherlock
sherlock,,,"["""", """", """", """", """", """", """", """", """", ""Mineral Water Bowl""]",representation.text.plain_text,low,representation.boolean.initials,0.9000,no,representation.text.plain_text,Mostly empty with one product name; FineType 'boolean.initials' is wrong for this sparse data.,notes,sherlock
sherlock,,,"[""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85"", ""85""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,1.0000,no,representation.numeric.integer_number,All values are '85'; FineType numeric_code is plausible but integer_number is more accurate for a uniform numeric rank.,rank,sherlock
sherlock,,,"[""Standard Postage (USPS First Class Package\u00ae)"", ""Express Postage (USPS Priority Mail Flat Rate Envelope\u00ae)""]",representation.text.plain_text,medium,representation.text.paragraph,0.5000,no,representation.text.plain_text,"Delivery service descriptions; both agree on text type, blind plain_text is appropriate.",service,sherlock
sherlock,,,"[""2002/03"", ""2003/04""]",datetime.period.fiscal_year,high,finance.payment.credit_card_expiration_date,1.0000,no,datetime.period.fiscal_year,Values like '2002/03' are academic/fiscal year periods; blind correct. FineType credit_card_expiration is wrong.,year,sherlock
sherlock,,,"[""\"" \"" (double quotation marks)"", ""* (asterisk)"", ""+ (plus sign)"", ""- (minus sign)"", ""~ (tilde)""]",representation.text.plain_text,medium,representation.file.excel_format,0.1000,no,representation.text.plain_text,Symbol descriptions in text form; blind correct. FineType excel_format is wrong.,symbol,sherlock
sherlock,,,"[""IM"", ""SDSM"", ""AMM"", ""JMST"", ""GCM"", ""MOST"", ""AJAX"", ""RMM"", ""CONN"", ""DAC""]",representation.discrete.categorical,medium,representation.text.entity_name,0.5000,no,representation.discrete.categorical,Short abbreviation codes for clubs/teams; blind correct. FineType entity_name is less appropriate.,club,sherlock
sherlock,,,"[""06:03"", ""07:24"", ""07:05"", ""08:13"", ""07:18"", ""07:10"", ""05:53"", ""10:35"", ""07:33"", """"]",datetime.time.hm_24h,high,datetime.time.hm_24h,0.9000,yes,datetime.time.hm_24h,,duration,sherlock
sherlock,,,"[""Hardware See the Application Server Requirements..."", ""An internally deployed Cisco Unified MeetingPlace Web Server..."", ""Hardware Cisco Media Convergence Server (MCS)..."", ""If your deployment requires a HMS..."", ""Cisco Unified MeetingPlace PhoneView..."", ""See the Video Requirements.""]",representation.text.paragraph,high,representation.text.paragraph,0.5000,yes,representation.text.paragraph,,requirement,sherlock
sherlock,,,"[""DNS zone transfers"", ""TFTP daemon (tftpd)"", ""link-commonly used by intruders"", ""SUN RPC"", ""NFS"", ""BSD UNIX r commands (rsh, rlogin, and so forth)"", ""line printer daemon (lpd)"", ""UNIX-to-UNIX copy program daemon (uucpd)"", ""Open Windows"", ""X Windows""]",representation.text.plain_text,medium,representation.text.entity_name,0.4000,no,representation.text.plain_text,Network service descriptions; blind correct. FineType entity_name is less specific.,service,sherlock
sherlock,,,"[""1945"", ""1964"", ""1969"", ""1974"", ""1976"", ""1980"", ""1983"", ""1986"", ""1989"", ""1992"", ""1995"", ""1998"", ""2001""]",datetime.component.year,high,datetime.component.year,1.0000,yes,datetime.component.year,,year,sherlock
sherlock,,,"[""1st \u2013 5th Grade"", ""1st \u2013 5th Grade"", ""Kindergarten AM"", ""Kindergarten AM"", ""Kindergarten PM"", ""Kindergarten PM""]",representation.discrete.categorical,medium,representation.text.entity_name,0.6670,no,representation.discrete.categorical,Grade level categories; blind correct. FineType entity_name is wrong.,grades,sherlock
sherlock,,,"[""FPAY"", ""AS""]",representation.discrete.categorical,medium,geography.location.country_code,0.5000,no,representation.discrete.categorical,Short payment/code abbreviations; blind correct. FineType country_code is wrong.,code,sherlock
sherlock,,,"[""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None""]",representation.text.plain_text,medium,geography.address.street_suffix,1.0000,no,representation.discrete.categorical,All 'None' values; FineType street_suffix is wrong. These are null/placeholder values.,manufacturer,sherlock
sherlock,,,"[""AS"", ""AS"", ""CC"", ""FPAY"", ""AS"", ""FPAY"", ""FPAY""]",representation.discrete.categorical,medium,geography.location.country_code,0.4290,no,representation.discrete.categorical,"Short codes (AS, CC, FPAY); blind correct. FineType country_code is wrong.",code,sherlock
sherlock,,,"[""White-headed Duck Oxyura leucocephala"", ""Lesser Kestrel Falco naumanni"", ""Sterna nilotica"", ""Whiskered Tern Chlidonias hybrida""]",representation.text.entity_name,high,representation.text.entity_name,1.0000,yes,representation.text.entity_name,,species,sherlock
sherlock,,,"[""Sun."", ""Sun."", ""Sun."", ""Sun."", ""Wed."", ""Thurs."", ""Sat."", ""Fri."", ""Sat."", ""Mon."", ""Mon."", ""Wed."", ""Fri."", ""Sun.""]",datetime.component.day_of_week,high,representation.text.entity_name,0.0360,no,datetime.component.day_of_week,Abbreviated day names with periods; blind correct. FineType entity_name is wrong.,day,sherlock
sherlock,,,"[""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State"", ""South Darfur State""]",geography.location.region,high,representation.discrete.categorical,1.0000,no,representation.discrete.categorical,FineType confidence 1.00; deferring to FineType.,region,sherlock
sherlock,,,"[""8.1"", ""7.2"", ""7.2"", ""8.1"", ""8.0"", ""7.6"", ""8.4"", ""7.7""]",representation.numeric.decimal_number,high,representation.numeric.decimal_number,1.0000,yes,representation.numeric.decimal_number,,service,sherlock
