source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Last 7 Games"", ""Last 15 Games"", ""Last 30 Games""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.entity_name,FineType's entity_name better captures these structured label strings like 'Last 7 Games'.,duration,sherlock
sherlock,,,"[""Orthophonic Joy: The 1927 Bristol Sessions Revisited"", ""Orthophonic Joy: The 1927 Bristol Sessions Revisited"", ""Orthophonic Joy: The 1927 Bristol Sessions Revisited"", ""A Prairie Home Companion 40th Anniversary Collection, Vol. 3"", ""Songs of the South"", ""Songs of the South"", ""Songs of the South"", ""Songs of the South"", ""Songs of the South"", ""Songs of the South""]",representation.text.plain_text,high,representation.discrete.categorical,0.8,no,representation.text.entity_name,Album titles are best represented as entity_name; both plain_text and categorical are plausible but entity_name fits named works.,album,sherlock
sherlock,,,"[""AS"", ""AS"", ""CC"", ""REMI"", ""LAPS"", ""FP""]",representation.discrete.categorical,medium,geography.location.country_code,0.5,no,representation.discrete.categorical,Values like REMI/LAPS/FP are not country codes; these are domain-specific codes best classified as categorical.,code,sherlock
sherlock,,,"[""WA"", ""CA"", ""WA"", ""WA"", ""WA"", ""WA"", ""WA""]",geography.location.region,medium,geography.location.country_code,1.0,no,geography.location.region,"WA/CA are US state abbreviations, not country codes; region is more accurate for US states.",state,sherlock
sherlock,,,"[""France"", ""France"", ""Czech Republic"", ""France"", ""France""]",geography.location.country,high,geography.location.country,0.8,yes,geography.location.country,,country,sherlock
sherlock,,,"[""CALM"", ""TEP"", ""TESS"", ""SLP"", ""GES""]",representation.discrete.categorical,medium,finance.currency.currency_code,0.4,no,representation.discrete.categorical,Values are not currency codes; they appear to be ticker symbols or domain-specific abbreviations.,symbol,sherlock
sherlock,,,"[""Danville, CA 94506"", ""San Francisco, CA 94133"", ""San Francisco, CA 94102"", ""San Francisco, CA 94108"", ""San Francisco, CA 94108"", ""San Francisco, CA 94111"", ""San Francisco, CA 94102"", ""Santa Monica, CA 90403"", ""San Francisco, CA 94104"", ""Saratoga, CA 95070""]",geography.address.full_address,high,geography.address.full_address,1.0,yes,geography.address.full_address,,address,sherlock
sherlock,,,"[""SENDFILE"", ""SEARCH"", ""STOPSEARCH"", ""CONNECT"", ""DISCONNECT"", ""DISCONNECTALL"", ""REMOVEDEVICE"", ""VISIBILITY"", ""SETCMDMODE"", ""OPENSTREAM""]",representation.text.word,medium,representation.text.entity_name,0.1,no,representation.text.entity_name,Command names like SENDFILE/SEARCH are best treated as entity_name rather than generic word.,command,sherlock
sherlock,,,"[""Alive"", ""Alive"", ""Alive"", ""Alive"", ""Alive""]",representation.discrete.categorical,medium,geography.address.street_suffix,1.0,no,representation.discrete.categorical,"Values are status indicators (Alive), not street suffixes; FineType appears to have misclassified due to low confidence.",status,sherlock
sherlock,,,"[""CAL-MAINE F\u2026"", ""TALLGRASS E\u2026"", ""TESSCO TECH\u2026"", ""SIMULATION\u2026"", ""GUESS INC""]",representation.text.entity_name,medium,representation.text.entity_name,0.1,yes,representation.text.entity_name,,company,sherlock
