source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""18"", ""12"", ""6"", ""11"", ""7"", ""7"", ""11"", ""3"", ""15"", ""14"", ""4"", ""10"", ""4"", ""13"", ""1"", ""14"", ""1"", ""3"", ""0""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,0.4737,no,representation.numeric.integer_number,Small integer counts (0-19); FT predicts numeric_code at low confidence but these are plain integer play counts.,plays,sherlock
sherlock,,,"[""Washington, DC"", ""Washington, D.C."", ""Guadalajara, Mexico""]",geography.location.city,medium,representation.text.entity_name,0.6667,no,geography.location.city,"Values are city names with state/country appended; FT applied entity demotion and chose entity_name, but geography.location.city is more accurate.",location,sherlock
sherlock,,,"[""AS"", ""FPAY"", ""AS"", ""AS"", ""FPAY"", ""REMI"", ""LAPS"", ""FP""]",representation.discrete.categorical,medium,geography.location.country_code,0.5,no,representation.discrete.categorical,"Short action/status codes like FPAY, REMI, LAPS are not country codes; FT at 50% confidence is incorrect.",code,sherlock
sherlock,,,"[""not s1"", ""s1 and s2"", ""s1 or s2"", ""s1 in s2"", ""s1 like s2"", ""s1 gap X"", ""s1 around X"", ""s1 expand X"", ""s1 within X of s2"", ""s1 near_to X of s2"", ""s1 beyond X of s2"", ""byres s1"", ""bymolecule s1"", ""byfragment s1"", ""bysegment s1"", ""byobject s1"", ""bycell s1"", ""neighbor s1"", ""bound_to s1"", ""s1 extend X""]",representation.text.plain_text,medium,representation.text.entity_name,0.35,no,representation.text.plain_text,"Values are logical operator expressions (not s1, s1 and s2); FT's entity_name is incorrect for structured query syntax.",operator,sherlock
sherlock,,,"[""Idle Entertainment"", ""Pictures with heart."", ""Dead Horses"", ""Work and Play Productions Inc."", ""2D Team"", ""Ideogram Films"", ""Bruised Reed Productions"", ""Team 1A"", ""Best Friends"", ""Galaxy454"", ""Harcourt Pictures"", ""Redundant Redundant Films"", ""Little Johnny Bigpants""]",representation.text.entity_name,medium,representation.text.entity_name,0.5385,yes,representation.text.entity_name,,team Name,sherlock
sherlock,,,"[""VASC"", ""TNK"", ""NAT"", ""GPRO"", ""MANH""]",representation.discrete.categorical,medium,representation.identifier.alphanumeric_id,0.6,no,representation.discrete.categorical,"Stock ticker symbols (VASC, TNK, NAT); FT chose alphanumeric_id but these are categorical ticker codes.",symbol,sherlock
sherlock,,,"[""Windows 2003"", ""PKI"", ""Active Roles"", ""Mobile Device Management"", ""EmailXtender"", ""BES"", ""MailMarshal"", ""Message Labs"", ""Mobile Device Management"", ""Office 2003"", ""Roomview"", ""TSM"", ""HP-UX"", ""AIX"", ""Roomview"", ""Microsoft SCCM"", ""AIX"", ""1E Shopping"", ""NightWatchman"", ""Wakeup""]",representation.text.entity_name,medium,geography.location.country,0.1,no,representation.text.entity_name,"Software product names (Windows 2003, PKI, AIX); FT predicts country at only 0.10 confidence, clearly wrong.",product,sherlock
sherlock,,,"[""58"", ""58"", ""190"", ""60"", ""20"", ""100"", ""40"", ""40"", ""15"", ""40"", ""40"", ""20"", ""12"", ""40"", ""40"", ""14"", ""12"", ""12"", ""12"", ""12""]",representation.numeric.integer_number,high,representation.identifier.numeric_code,1.0,no,representation.numeric.integer_number,Integer capacity values (12-190); FT predicts numeric_code at 1.0 but these are plain integer counts not structured codes.,capacity,sherlock
sherlock,,,"[""Human"", ""Mouse"", ""Human"", ""Mouse"", ""Rat""]",representation.text.word,medium,identity.person.last_name,0.4,no,representation.text.word,"Species names (Human, Mouse, Rat) are not last names; representation.text.word better captures biological species labels.",species,sherlock
sherlock,,,"[""None"", ""67K"", ""1843"", ""6M"", ""67K"", ""1697"", ""66K"", ""67K"", ""1933"", ""11K"", ""8M"", ""42K"", ""94K"", ""54K"", ""105K"", ""1M"", ""1M"", ""1M"", ""1M""]",representation.text.plain_text,low,representation.numeric.si_number,0.7895,no,representation.numeric.si_number,"Values use SI suffixes (K, M) for file sizes; FT correctly identifies these as si_number.",file Size,sherlock
sherlock,,,"[""Discography"", ""Early Music Concerts 2011-2012"", ""Weblinks Revisited"", ""Early Music Concerts 2011-2012"", ""Early Music Concerts 2011-2012"", ""Workshops/Festivals 2012"", ""Weblinks Revisited"", ""Workshops/Festivals 2012"", ""Workshops/Festivals 2012"", ""Workshops/Festivals 2012"", ""Early Music Concerts 2011-2012"", ""Workshops/Festivals 2012"", ""Weblinks Revisited"", ""Workshops/Festivals 2012"", ""Discography"", ""Weblinks Revisited"", ""Early Music Concerts 2011-2012"", ""Workshops/Festivals 2012"", ""Interviews"", ""Workshops/Festivals 2012""]",representation.discrete.categorical,medium,representation.text.entity_name,0.6,yes,representation.text.entity_name,,category,sherlock
sherlock,,,"[""1150 Salina Road, Lachine, MI 49753"", ""2985 N Sheridan Road, Stanton, MI 48888"", ""10959 West Chicago Road, Allen, MI 48390"", ""15211 Spratt Road, Lachine, MI 49753"", ""2630 Pipestone Road Benton Harbor, MI 49022"", ""1411 North Farley Road, Essexville, MI 48732"", ""140th Ave, Dorr, Michigan 49323"", ""6745 South Euclid Avenue, Bay City, MI 48706"", ""5256 Belding Road, Belding, MI? 48809"", ""5262 Belding Rd, Belding, MI 48809"", ""17985 Armada Center, Armada, MI 48005"", ""6955 N. Division, Comstock Park, MI 49321"", ""F-21, Hillman, MI 49746"", ""Michigan 60, Three Rivers, MI 49093"", ""10610 Bushey Rd., Alpena, MI 49707"", ""9452 S. Cedar Rd., Cedar, MI 49621"", ""12140 Ida Center Road, Ida, MI 48140"", ""13353 - 60th Avenue, Coopersville, MI 49404"", ""12147 Corey Lake Road, Three Rivers, MI 49093"", ""44416 Paradise Road, Chassell, MI""]",geography.address.full_address,high,geography.address.full_address,1.0,yes,geography.address.full_address,,address,sherlock
sherlock,,,"[""Saturday"", ""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday"", ""Monday"", ""Tuesday"", ""Tuesday"", ""Thursday"", ""Friday"", ""Friday"", ""Saturday"", ""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday""]",datetime.component.day_of_week,high,datetime.component.day_of_week,0.85,yes,datetime.component.day_of_week,,day,sherlock
sherlock,,,"[""Herne (Germany - North Rhine-Westphalia)"", ""Kolkata (India - West Bengal)""]",geography.location.city,medium,representation.text.entity_name,0.5,no,geography.location.city,Values are city names with country and region qualifiers; FT chose entity_name but geography.location.city is correct.,location,sherlock
sherlock,,,"[""The content of the website is classified as safe for children."", ""It is safe to visit this website from workplace.""]",representation.text.sentence,high,representation.text.sentence,1.0,yes,representation.text.sentence,,classification,sherlock
sherlock,,,"[""Mrs J Davies"", ""Apache Racing"", ""Mr R C Creckendon"", ""Mr S D Newbold"", ""Miss E J Jinks"", ""Mr P L Bird +""]",identity.person.full_name,medium,representation.text.entity_name,0.5,no,identity.person.full_name,"Values are person names with titles (Mrs, Mr, Miss); FT chose entity_name but identity.person.full_name is more precise.",owner,sherlock
sherlock,,,"[""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker"", ""Jennifer Whitaker""]",identity.person.full_name,high,identity.person.full_name,1.0,yes,identity.person.full_name,,jockey,sherlock
sherlock,,,"[""Seafoam Islands (B3f)"", ""Seafoam Islands (B4f)"", ""Safari Zone (Area 2, North)"", ""Safari Zone (Area 1, East)"", ""Safari Zone (Middle)"", ""Cinnabar Island"", ""Viridian City"", ""Cerulean City"", ""Cerulean City"", ""Vermilion City"", ""Celadon City"", ""Celadon City"", ""Fuchsia City"", ""Pallet Town"", ""Cerulean Cave (B1f)"", ""Cerulean Cave (B1f)"", ""Cerulean Cave (1f)"", ""Cerulean Cave (1f)"", ""Safari Zone (Area 3, West)"", ""Route 6""]",representation.text.plain_text,medium,representation.text.entity_name,0.65,no,representation.text.entity_name,"Pokemon game location names (Seafoam Islands, Cinnabar Island); FT's entity_name is better than plain_text for named locations.",area,sherlock
sherlock,,,"[""TOC"", ""CONN"", ""1776"", ""GWSC"", ""NEM"", ""NIAG"", ""IM"", ""SDSM"", ""UNAT"", ""CONN""]",representation.discrete.categorical,medium,representation.identifier.alphanumeric_id,0.6,no,representation.discrete.categorical,"Short club/organization codes (TOC, CONN, GWSC); alphanumeric_id is incorrect, these are categorical identifiers.",club,sherlock
sherlock,,,"[""Route 5"", ""Route 5"", ""Route 16"", ""Route 16""]",representation.text.plain_text,medium,representation.text.entity_name,1.0,no,representation.text.entity_name,"Route names (Route 5, Route 16) are named entities; FT's entity_name is more specific than plain_text.",area,sherlock
sherlock,,,"[""RMM"", ""CONN"", ""PNA"", ""HUMU"", ""LBM"", ""WMAC"", ""DCM"", ""SMMM"", ""DCM"", ""SMMM""]",representation.discrete.categorical,medium,representation.text.entity_name,0.5,no,representation.discrete.categorical,"Short club codes (RMM, CONN, PNA, WMAC); these are categorical identifiers not entity names.",club,sherlock
sherlock,,,"[""Sudan"", ""Colombia"", ""Iraq"", ""Uganda"", ""Turkey"", ""Congo, Dem. Rep. of"", ""Lebanon"", ""C\u00f4te d'Ivoire"", ""Azerbaijan"", ""India"", ""Zimbabwe"", ""Sri Lanka"", ""Bangladesh"", ""Kenya"", ""Israel"", ""Somalia"", ""Syria"", ""Ethiopia"", ""Indonesia"", ""Georgia""]",geography.location.country,high,geography.location.country,0.5,yes,geography.location.country,,country,sherlock
sherlock,,,"[""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None""]",representation.text.word,low,geography.address.street_suffix,1.0,no,representation.text.plain_text,All values are the string 'None' indicating missing data; FT's street_suffix classification at 1.0 is incorrect.,notes,sherlock
sherlock,,,"[""5,826"", ""14,777"", ""8,358"", ""6,908"", ""35,869""]",finance.currency.amount_comma,medium,representation.numeric.decimal_number_comma,1.0,no,representation.numeric.decimal_number_comma,"Numbers with comma thousand separators (5,826); FT correctly identifies decimal_number_comma, more precise than amount_comma.",sales,sherlock
sherlock,,,"["""", """", ""Owner name: LAWRENCE LIVERMORE NATIONAL SECURITY LLC, CALIFORN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:THE REGENTS OF THE UNIVERSITY OF CALIFORNIA;REEL/FRAME:021217/0050 Effective date: 20080623"", ""Year of fee payment: 4"", """", ""Year of fee payment: 8"", ""Year of fee payment: 7""]",representation.text.paragraph,medium,container.array.whitespace_separated,0.4286,no,representation.text.paragraph,"Legal patent assignment text with long descriptions; FT's whitespace_separated is incorrect, representation.text.paragraph is correct.",description,sherlock
sherlock,,,"[""Bridget Andrews (5)"", ""Bridget Andrews (5)"", ""Bridget Andrews (5)"", ""Harry Skelton"", ""Harry Skelton"", ""Bridget Andrews (7)"", ""Bridget Andrews (7)"", ""A Freeman (5)"", ""Harry Skelton"", ""Harry Skelton"", ""Harry Skelton"", ""Harry Skelton"", ""Harry Skelton"", ""Harry Skelton"", ""Harry Skelton"", ""Harry Skelton"", ""N M Kelly (7)""]",identity.person.full_name,medium,identity.person.full_name,0.5882,yes,identity.person.full_name,,jockey,sherlock
sherlock,,,"[""PUSA"", """"]",representation.discrete.categorical,low,representation.boolean.initials,0.5,no,representation.discrete.categorical,Single value 'PUSA' with missing data; FT's initials classification at 50% is incorrect for this team code.,team,sherlock
sherlock,,,"[""B, B, left, up, up"", ""C, C, left, up, B"", ""B, B, left, up, down""]",container.array.comma_separated,medium,identity.person.full_name,1.0,no,container.array.comma_separated,"Comma-separated button/key sequences (B, B, left, up, up); FT mistakenly predicts full_name at 1.0.",code,sherlock
sherlock,,,"[""2:46"", ""2:39"", ""1:59"", ""2:36"", ""3:28"", ""2:15""]",datetime.time.hm_24h,medium,representation.numeric.integer_number,0.8333,no,datetime.time.hm_24h,"Song duration values in mm:ss format (2:46, 1:59); FT incorrectly predicts integer_number, these are time durations.",duration,sherlock
sherlock,,,"[""Be Still And Know"", ""Field Reality Dub"", ""Be Still And Know"", ""Be Still And Know"", ""single"", ""Troddin' On Riddim"", ""Troddin' On Riddim"", ""Troddin' On Riddim"", ""Hungry Dayz Riddim"", ""Hungry Dayz Riddim"", ""Hungry Dayz Riddim"", ""It's The Hustle"", ""It's The Hustle"", ""Ten Of Hearts"", ""Listen"", ""Field Reality Dub"", ""single"", ""single"", ""single"", ""single""]",representation.text.entity_name,medium,representation.text.entity_name,0.75,yes,representation.text.entity_name,,album,sherlock
sherlock,,,"[""Archer"", ""GC Electronics"", ""Jebsee"", ""Panasonic Digital TV"", ""Rabbit"", ""Radio Shack"", ""Roctec"", ""SuperGuide"", ""TeleCaption""]",representation.text.entity_name,medium,representation.text.entity_name,0.3333,yes,representation.text.entity_name,,brand,sherlock
