source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Germany"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Cyprus"", ""Denmark"", ""Spain"", ""Estonia"", ""Finland"", ""France""]",geography.location.country,high,geography.location.country,0.550,yes,geography.location.country,,country,sherlock
sherlock,,,"[""Solothurn (Switzerland - Solothurn)"", ""Lom\u00e9 (Togo)""]",geography.location.city,medium,geography.location.country,0.500,no,geography.location.city,FineType infers country but values are City (Country) format; city is more specific.,location,sherlock
sherlock,,,"[""2014-12-27"", ""2014-12-09"", ""2014-12-03"", ""2014-12-13"", ""2014-12-11"", ""2014-12-10"", ""2014-12-28"", ""2014-12-05"", ""2014-12-15"", ""2014-12-29""]",datetime.date.iso,high,datetime.date.iso,1.000,yes,datetime.date.iso,,day,sherlock
sherlock,,,"[""AIRES Colombia"", ""AIRES Colombia"", ""AIRES Colombia"", ""AIRES Colombia"", ""Helicol Colombia"", ""SADELCA Colombia"", ""SATENA"", ""Aerol\u00edneas TAO"", ""Taxi A\u00e9reo Opita - TAO""]",representation.text.entity_name,medium,representation.text.entity_name,0.778,yes,representation.text.entity_name,,operator,sherlock
sherlock,,,"[""Pleasantville HS Main"", ""Randalls 84""]",representation.text.entity_name,medium,geography.location.region,0.500,no,representation.text.entity_name,"FineType returns region but values are school/venue names, not geographic regions.",location,sherlock
sherlock,,,"[""L P Dempsey"", ""M J Bolger"", ""A Ring""]",identity.person.full_name,high,representation.text.entity_name,0.667,no,identity.person.full_name,Blind sees initials+surname pattern (L P Dempsey) which is full_name; FineType returns entity_name.,jockey,sherlock
sherlock,,,"[""ADULT."", ""ADULT."", ""ADULT."", ""ADULT."", ""ADULT."", ""ADULT."", ""ADULT."", ""ADULT."", ""ADULT."", ""ADULT.""]",representation.discrete.categorical,high,geography.location.country,1.000,no,representation.discrete.categorical,FineType incorrectly classifies repeated ADULT. as country; it is a categorical status value.,artist,sherlock
sherlock,,,"[""Win"", ""Win"", ""Win"", ""Win"", ""Loss"", ""Win"", ""Loss""]",representation.discrete.categorical,high,identity.person.last_name,0.143,no,representation.discrete.categorical,"FineType returns last_name but Win/Loss are categorical result values, not names.",result,sherlock
sherlock,,,"[""DE"", ""WR"", ""DB"", ""WR"", ""OL"", ""OL"", ""DB"", ""LB"", ""WR"", ""DE""]",representation.discrete.categorical,high,geography.location.country_code,1.000,no,representation.discrete.categorical,"FineType returns country_code but DE/WR/DB/OL are American football position codes, not country codes.",position,sherlock
sherlock,,,"[""anonymous"", ""ilia"", ""ttrenka"", ""ttrenka"", ""bill"", ""doughays"", ""dylan"", ""bill"", ""peller"", ""bill""]",identity.person.username,high,representation.discrete.categorical,0.450,no,identity.person.username,"FineType returns categorical but values are clearly usernames (anonymous, ttrenka, bill).",owner,sherlock
sherlock,,,"[""L 20-22"", ""W 28-20"", ""W 26-17"", ""W 26-17""]",representation.text.plain_text,medium,geography.address.postal_code,1.000,no,representation.text.plain_text,FineType returns postal_code but L 20-22 format are game scores (Win/Loss + score).,result,sherlock
sherlock,,,"[""Mon"", ""Tues"", ""Wed"", ""Thurs"", ""Fri"", ""Sat"", ""Sun""]",datetime.component.day_of_week,high,representation.text.entity_name,0.071,no,datetime.component.day_of_week,FineType returns entity_name but Mon/Tues/Wed/Thurs/Fri are day-of-week abbreviations.,order,sherlock
sherlock,,,"[""lost"", ""won""]",representation.discrete.categorical,high,representation.text.word,0.500,no,representation.discrete.categorical,FineType returns word but lost/won are categorical outcome values.,result,sherlock
sherlock,,,"[""Commission on Security and Cooperation in Europe"", ""Commission on Security and Cooperation in Europe"", """", ""National Endowment for Democracy"", ""Freedom House""]",representation.text.entity_name,high,representation.text.entity_name,0.500,yes,representation.text.entity_name,,affiliation,sherlock
sherlock,,,"[""AEK-971 Vintovka"", ""XM8 Prototype"", ""F2000 Assault"", ""Stg.77 AUG"", ""AN-94 Abakan"", ""M416"", ""M16A2"", ""9A-91 Avtomat"", ""SCAR-L Carbine"", ""XM8 Compact""]",representation.text.entity_name,high,representation.text.entity_name,0.400,yes,representation.text.entity_name,,name,sherlock
sherlock,,,"[""Art Teacher Education"", ""Drama and Dance Teacher Education"", ""Earth Science Teacher Education"", ""Elementary Education and Teaching"", ""History Teacher Education"", ""Junior High/Intermediate/Middle School Education and Teaching"", ""Music Teacher Education"", ""Physical Education Teaching and Coaching""]",representation.text.sentence,medium,representation.text.entity_name,1.000,no,representation.text.entity_name,,education,sherlock
sherlock,,,"[""NKY Homebrewers Guild"", ""NKY Homebrewers Guild"", ""BBL""]",representation.text.entity_name,medium,identity.person.full_name,0.667,no,representation.text.entity_name,"FineType returns full_name but these are club/organization names, not person names.",club,sherlock
sherlock,,,"[""h"", ""j"", ""k"", ""l"", """", ""None"", ""^"", ""$"", """", ""nG""]",representation.text.plain_text,medium,representation.discrete.categorical,0.800,no,representation.text.plain_text,"FineType returns categorical but values are keyboard/command strings like h, j, ^, $, not a fixed categorical set.",command,sherlock
sherlock,,,"[""Art Teacher Education"", ""Biology Teacher Education"", ""Business Teacher Education"", ""Elementary Education and Teaching"", ""English/Language Arts Teacher Education"", ""History Teacher Education"", ""Mathematics Teacher Education"", ""Music Teacher Education"", ""Physical Education Teaching and Coaching"", ""Spanish Language Teacher Education""]",representation.text.sentence,medium,representation.text.entity_name,1.000,no,representation.text.entity_name,,education,sherlock
sherlock,,,"[""Move Complete"", ""Move Complete"", ""Move Complete"", ""Move Complete"", ""Move Complete"", ""Move Complete"", ""Move Complete"", ""Move Complete"", ""Move Complete"", ""Move Complete""]",representation.discrete.categorical,high,representation.text.entity_name,1.000,no,representation.discrete.categorical,"FineType returns entity_name but Move Complete is a repeated status value, clearly categorical.",status,sherlock
sherlock,,,"[""isbn 0582236991"", ""isbn 0425222144"", ""isbn 1904994210"", ""isbn 0375840400"", ""isbn 0060792787"", ""isbn 0330448129"", ""isbn 0345477480"", ""isbn 0345495160"", ""isbn 1405233494"", ""isbn 0060889659""]",identity.commerce.isbn,high,representation.discrete.categorical,0.900,no,identity.commerce.isbn,FineType returns categorical but values follow isbn XXXXXXXXXX pattern which are ISBN identifiers.,isbn,sherlock
sherlock,,,"[""Mr J Gurney"", ""The Ackies"", ""We Must Be Crackers Syndicate"", ""Mr F C Wright"", ""Mr C Allsopp"", ""Mr G Oliver""]",identity.person.full_name,medium,representation.text.entity_name,0.833,no,representation.text.entity_name,,owner,sherlock
sherlock,,,"[""isbn 1846054729"", ""isbn 1400032717"", ""isbn 0064407683"", ""isbn 0385504225"", ""isbn 0439206480"", ""isbn 0439206472"", ""isbn 044654759X"", ""isbn 0446611085"", ""isbn 0786891084"", ""isbn""]",identity.commerce.isbn,high,representation.identifier.alphanumeric_id,0.025,no,identity.commerce.isbn,FineType returns alphanumeric_id but values follow isbn XXXXXXXXXX pattern which are ISBN identifiers.,isbn,sherlock
