source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"[""Owner name: RMS COMPANY,, MINNESOTA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST.;ASSIGNORS:FORCELLE, DENNIS M.;HANLON, TERRANCE W.;REEL/FRAME:005121/0149 Effective date: 19890614"", """", ""Year of fee payment: 4"", """", """", ""Effective date: 19981030""]",representation.text.plain_text,high,container.array.whitespace_separated,0.0833,no,representation.text.plain_text,FineType found whitespace_separated but the values are clearly long free-form text/descriptions. Blind is correct.,description,sherlock
sherlock,,,"[""Male"", ""Female"", ""Female"", ""Female"", ""Male"", ""Female"", ""Female""]",identity.person.gender,high,identity.person.gender,1.0000,yes,identity.person.gender,,gender,sherlock
sherlock,,,"[""John Abercrombie"", ""Donald Harrison"", ""Hal Russell"", ""Jessica Williams"", ""Buck Hill"", ""Peter Madsen"", ""Oscar Peterson"", ""Jim Holman"", ""BassX3"", ""Rivers/Holland/Altschul"", ""Sonny Rollins"", ""Tom Harrell"", ""Stan Getz/Charlie Byrd"", ""Paul Giallorenzo""]",identity.person.full_name,high,representation.text.entity_name,0.6429,no,representation.text.entity_name,"FineType chose entity_name; values include band names and slash-joined artists like 'Rivers/Holland/Altschul', not all are standard full names. entity_name is more accurate.",artist,sherlock
sherlock,,,"[""AK"", ""AL"", ""AR"", ""AZ"", ""CA"", ""CO"", ""CT"", ""DC"", ""DE"", ""FL"", ""GA"", ""HI"", ""IA"", ""ID"", ""IL"", ""IN"", ""KS"", ""KY"", ""LA"", ""MA""]",geography.location.region,high,geography.location.country_code,0.8000,no,geography.location.region,"Values are US state abbreviations (AK, AL, AR...), not country codes. geography.location.region is correct.",state,sherlock
sherlock,,,"[""Maugeri, Jordy"", ""Maugeri, Dan"", ""Settle, Brett"", ""Butler, Al"", ""McCleery, Rory""]",identity.person.full_name,high,identity.person.full_name,1.0000,yes,identity.person.full_name,,name,sherlock
sherlock,,,"[""34"", ""34"", ""34"", ""34"", ""34"", ""34"", ""34"", ""34"", ""34""]",representation.numeric.integer_number,medium,representation.identifier.numeric_code,1.0000,no,representation.identifier.numeric_code,All values are '34'; could be a constant code/identifier. FineType's numeric_code is reasonable.,state,sherlock
sherlock,,,"[""CAL-MAINE F\u2026"", ""GTT COMMUNI\u2026"", ""SIMULATIONS\u2026"", ""BOOT BARN H\u2026"", ""OUTERWALL I\u2026""]",representation.text.entity_name,medium,geography.location.country,0.1000,no,representation.text.entity_name,FineType predicted country at very low confidence (0.1); values are clearly truncated company names. Blind entity_name is correct.,company,sherlock
sherlock,,,"["""", ""BLND"", ""DEAF"", ""WCHR"", ""WCHS"", ""WCHC"", ""WCMP"", ""WCBD"", ""Blindenhund"", """", """", ""BAG"", ""BAG (BM)"", ""BAG 2 - 5"", ""XBA/XMA"", ""XBB-XBE/MBXME"", ""SKI"", ""WEA"", ""GOLF"", ""BIKE""]",representation.discrete.categorical,medium,representation.text.entity_name,0.5000,no,representation.discrete.categorical,"Values are standardized assistance/disability codes (BLND, DEAF, WCHR). Categorical is more accurate than entity_name.",service,sherlock
sherlock,,,"[""Davao-Mati A..."", ""near Davao Airpor...""]",geography.location.city,medium,identity.person.full_name,1.0000,no,geography.location.city,"Values are airport/location names (Davao-Mati Airport), not person names. Blind city is correct.",location,sherlock
sherlock,,,"[""Commission on Security and Cooperation in Europe"", ""Commission on Security and Cooperation in Europe"", ""OSCE"", ""European Roma Rights Center"", """"]",representation.text.entity_name,medium,representation.discrete.categorical,0.5000,no,representation.text.entity_name,"Values are organization names, not a small set of categories. FineType demoted due to street_name attractor; entity_name is correct.",affiliation,sherlock
sherlock,,,"[""Final/6"", ""Final""]",representation.discrete.categorical,medium,representation.text.entity_name,0.5000,no,representation.discrete.categorical,"Values are stage/status labels (Final, Final/6). Categorical is more appropriate than entity_name.",status,sherlock
sherlock,,,"[""1950"", ""1951"", ""1952"", ""1953"", ""1954"", ""1955"", ""1956"", ""1957"", ""1958"", ""1959"", ""1960"", ""1961"", ""1962"", ""1963"", ""1964"", ""1965"", ""1966"", ""1967"", ""1968"", ""1969""]",datetime.component.year,high,datetime.component.year,1.0000,yes,datetime.component.year,,year,sherlock
sherlock,,,"[""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""Squandra SF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""Squadra SF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF"", ""SquadraSF""]",representation.text.entity_name,high,geography.location.country,0.9500,no,representation.text.entity_name,FineType predicted country at 0.95 confidence but values are clearly a repeated team name 'SquadraSF'. Blind entity_name is correct.,team Name,sherlock
sherlock,,,"[""26248"", ""26220"", ""25937"", ""25825"", ""25687"", ""25638"", ""25221"", ""25197"", ""25175"", ""25126"", ""23942"", ""23942"", ""23942"", ""23850"", ""23800"", ""23691"", ""23499"", ""23455"", ""23016"", ""22838""]",representation.identifier.numeric_code,medium,identity.medical.cpt,0.9500,no,representation.identifier.numeric_code,"FineType predicted identity.medical.cpt but these are descending 5-digit numbers, not medical procedure codes. numeric_code is correct.",region,sherlock
sherlock,,,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20""]",representation.identifier.increment,high,representation.identifier.numeric_code,0.5500,no,representation.identifier.increment,Sequential integers 1-20; increment is more specific than numeric_code for this pattern.,position,sherlock
