source,source_file,column_name,sample_values,blind_label,blind_confidence,finetype_label,finetype_confidence,agreement,final_label,reasoning,ground_truth_label,ground_truth_source
sherlock,,,"["""", ""History Museums & Sites""]",representation.text.plain_text,low,representation.boolean.initials,0.5,no,representation.text.plain_text,"FineType saw only 2 values and guessed initials; the non-empty value is a plain category name, not initials.",category,sherlock
sherlock,,,"[""Sale"", ""Sale"", ""Sale"", ""Sale"", ""Buy"", ""Sale"", ""Sale"", ""Sale"", ""Sale"", ""Sale""]",representation.discrete.categorical,high,representation.discrete.categorical,0.5,yes,representation.discrete.categorical,,type,sherlock
sherlock,,,"[""Pacific Gas And Electric Company"", ""Exede""]",representation.text.entity_name,medium,representation.scientific.smiles,0.5,no,representation.text.entity_name,FineType predicted SMILES but values are company names; entity_name is correct.,company,sherlock
sherlock,,,"["""", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M"", """", ""M""]",identity.person.gender_code,high,identity.person.gender,0.8,no,identity.person.gender_code,Values are single-letter M codes; gender_code is more precise than gender.,sex,sherlock
sherlock,,,"[""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None"", ""None""]",representation.text.plain_text,low,geography.address.street_suffix,1.0,no,representation.text.plain_text,All values are the string 'None'; FineType misclassified as street_suffix.,order,sherlock
sherlock,,,"[""Santa Fe"", ""Fort Collins"", ""Aspen"", ""Grand Junction"", ""Boulder"", ""Dallas"", ""Oxford"", ""Lawrence"", ""Indianapolis"", ""Omaha"", ""Chicago"", ""Wilmington"", ""Roanoke"", ""Frederick"", ""Orlando"", ""Fort Pierce"", ""Jacksonville"", ""Tuscaloosa"", ""Asheville"", ""San Francisco""]",geography.location.city,high,geography.location.region,0.35,no,geography.location.city,"Values are US city names; blind=city is correct, FineType misclassified as region.",city,sherlock
sherlock,,,"["""", """", """", """", ""OXFORD"", ""OXFORD"", ""OXFORD"", ""OXFORD""]",geography.location.city,medium,representation.boolean.initials,0.5,no,geography.location.city,"Non-empty values are 'OXFORD', a city name; initials classification is wrong.",county,sherlock
sherlock,,,"[""Owner name: NEC CORPORATION, 33-1, SHIBA 5-CHOME, MINATO-KU, T Free format text: ASSIGNMENT OF ASSIGNORS INTEREST.;ASSIGNOR:KANAUCHI, SHUSHI;REEL/FRAME:004983/0826 Effective date: 19870703 Owner name: NEC CORPORATION, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:KANAUCHI, SHUSHI;REEL/FRAME:004983/0826 Effective date: 19870703"", """", ""Year of fee payment: 4"", ""Year of fee payment: 8"", ""Year of fee payment: 12"", ""Owner name: NEC ELECTRONICS CORPORATION, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:NEC CORPORATION;REEL/FRAME:013758/0440 Effective date: 20021101""]",representation.text.sentence,high,container.array.whitespace_separated,0.5,no,representation.text.sentence,Values are long legal text paragraphs; sentence classification is correct.,description,sherlock
sherlock,,,"[""Alabama"", ""Oregon"", ""Florida State"", ""Ohio State"", ""Miami (FL)"", ""Baylor"", ""Missouri"", ""Clemson"", ""Stanford"", ""LSU"", ""Texas Tech"", ""Oklahoma St."", ""Oklahoma"", ""UCLA"", ""Texas A&M"", ""Auburn"", ""South Carolina"", ""Nebraska"", ""Louisville"", ""Michigan""]",representation.text.entity_name,medium,geography.location.region,0.1,no,representation.text.entity_name,Values are college football team names; entity_name is more accurate than region.,team,sherlock
sherlock,,,"[""G751JL-DS71-CA,Black,17.3 FHD (1920x1080),i7-4720HQ,Intel HM87,12GB DDR3L (1600M (SY5448245) Usually available in 1-2 days."", ""G751JM-SH71-CB,Black,17.3in FHD (1920x1080),i7-4710HQ,Intel HM87,16GB DDR3L (160 (SY5339360) Usually available in 1-2 days."", ""17.3 i7 4720HQ 24GB 1TB (DH8888124810) Usually available in 1-2 days."", ""17.3 Intel i7 4710HQ 16GB 1TB (DH8888123652) Usually available in 1-2 days."", ""17.3 Intel i7 4700HQ 16GB 2TB (DH8888123648) Usually available in 1-2 days."", ""17.3 Intel i7 4700HQ 12GB 1TB (DH8888123647) Usually available in 1-2 days."", ""Asus Notebook G751JY-DB73X 17.3inch Core i7-4870HQ 32GB 1TB+512GB GTX980M Window 8.1 8Cell Black Ret (AS2222169262) Usually available in 1-2 days."", ""Asus Notebook G751JT-QH72-CB 17.3inch Core i7-4710HQ 16GB 1TB+1TB GTX970M Windows 8.1 8Cell Black Re (AS2222160688) Usually available in 1-2 days."", ""Asus Notebook G751JM-DH71-CA 17.3inch Core i7-4710HQ 12GB 1TB GTX860M Windows 8.1 8Cell Black Retail (AS2222158961) Usually available in 1-2 days.""]",representation.text.sentence,high,representation.text.sentence,0.8,yes,representation.text.sentence,,description,sherlock
